PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TIME_OF_POSS,TOUCHES,FRONT_CT_TOUCHES,AVG_DRIB_PER_TOUCH,SEASON
203467,Carrick Felix,CLE,2.3,58,46,1.38,2013-14
201858,Cartier Martin,ATL,35.0,1084,803,1.14,2013-14
203810,Casper Ware,PHI,18.3,252,88,4.6,2013-14
202718,Chandler Parsons,HOU,184.4,4439,3359,1.48,2013-14
101112,Channing Frye,PHX,92.8,3915,2083,0.25,2013-14
101111,Charlie Villanueva,DET,7.5,338,195,0.32,2013-14
201978,Chase Budinger,MIN,21.8,839,650,0.67,2013-14
1497,Chauncey Billups,DET,48.0,575,246,4.45,2013-14
2365,Chris Andersen,MIA,31.9,1442,678,0.19,2013-14
203569,Chris Babb,BOS,3.8,150,111,0.67,2013-14
2547,Chris Bosh,MIA,99.3,3914,2548,0.48,2013-14
203142,Chris Copeland,IND,12.0,381,267,0.66,2013-14
201604,Chris Douglas-Roberts,CHA,42.1,1043,829,1.3,2013-14
203187,Chris Johnson,BOS,25.7,916,682,0.87,2013-14
2549,Chris Kaman,LAL,45.5,1535,924,0.61,2013-14
101108,Chris Paul,LAC,499.0,5958,2299,4.63,2013-14
202698,Chris Singleton,WAS,11.7,386,238,0.78,2013-14
203147,Chris Smith,NYK,0.2,3,3,2.67,2013-14
202874,Chris Wright,MIL,3.4,136,95,0.66,2013-14
101236,Chuck Hayes,TOR,28.3,1069,520,0.35,2013-14
203469,Cody Zeller,CHA,79.5,3198,1504,0.41,2013-14
202332,Cole Aldrich,NYK,13.3,533,231,0.3,2013-14
201147,Corey Brewer,MIN,97.1,3166,2376,0.96,2013-14
202709,Cory Joseph,SAS,121.7,1946,1053,3.83,2013-14
201584,Courtney Lee,MEM,119.5,2709,1961,1.85,2013-14
201571,D.J. Augustin,CHI,458.6,4905,2083,6.17,2013-14
203474,DJ Stephens,MIL,0.8,23,14,1.52,2013-14
201591,DJ White,CHA,0.5,16,4,0.12,2013-14
203081,Damian Lillard,POR,612.2,6918,2437,5.23,2013-14
202345,Damion James,SAS,2.0,75,54,0.87,2013-14
202350,Daniel Orton,PHI,10.7,403,221,0.4,2013-14
101122,Danny Granger,LAC,41.2,1103,912,1.09,2013-14
201980,Danny Green,SAS,84.3,2545,1724,1.02,2013-14
201967,Dante Cunningham,MIN,71.0,2838,1502,0.28,2013-14
203130,Darius Johnson-Odom,PHI,2.4,34,13,4.26,2013-14
203121,Darius Miller,NOP,29.4,721,565,1.23,2013-14
202721,Darius Morris,MEM,52.8,675,286,4.47,2013-14
201589,Darrell Arthur,DEN,36.9,1681,988,0.28,2013-14
201954,Darren Collison,LAC,321.0,4416,1988,4.06,2013-14
101135,David Lee,GSW,111.7,3627,2137,0.8,2013-14
2561,David West,IND,147.0,5032,3199,0.53,2013-14
201599,DeAndre Jordan,LAC,78.5,4043,1709,0.19,2013-14
202732,DeAndre Liggins,MIA,0.0,2,2,1.0,2013-14
201971,DeJuan Blair,DAL,38.3,1594,943,0.4,2013-14
201942,DeMar DeRozan,TOR,266.8,4804,3741,2.57,2013-14
202326,DeMarcus Cousins,SAC,167.8,4474,2865,0.89,2013-14
201960,DeMarre Carroll,ATL,119.5,3382,2321,1.12,2013-14
203471,Dennis Schroder,ATL,112.7,1469,644,4.35,2013-14
965,Derek Fisher,OKC,135.1,2156,1094,3.31,2013-14
101114,Deron Williams,BKN,423.3,4992,1781,4.79,2013-14
202324,Derrick Favors,UTA,109.6,4032,2095,0.42,2013-14
201565,Derrick Rose,CHI,69.4,845,338,4.4,2013-14
202682,Derrick Williams,SAC,82.9,2286,1377,0.98,2013-14
2734,Devin Harris,DAL,173.3,2007,729,5.19,2013-14
203473,Dewayne Dedmon,ORL,13.9,578,247,0.27,2013-14
202354,Dexter Pittman,ATL,0.1,2,2,0.5,2013-14
203197,Diante Garrett,UTA,183.5,2342,973,4.78,2013-14
203079,Dion Waiters,CLE,209.4,3336,2485,3.24,2013-14
202091,Dionte Christmas,PHX,11.4,291,200,1.45,2013-14
1717,Dirk Nowitzki,DAL,152.2,4990,3344,0.49,2013-14
202388,Donald Sloan,IND,80.4,805,262,6.36,2013-14
202700,Donatas Motiejunas,HOU,36.1,1590,875,0.45,2013-14
2748,Dorell Wright,POR,48.2,1385,883,1.11,2013-14
203117,Doron Lamb,ORL,28.8,766,560,1.35,2013-14
203110,Draymond Green,GSW,95.9,2955,1305,0.9,2013-14
2400,Drew Gooden,WAS,19.8,669,393,0.5,2013-14
202779,Dwight Buycks,TOR,26.1,299,120,5.75,2013-14
2730,Dwight Howard,HOU,141.7,4206,2402,0.73,2013-14
2548,Dwyane Wade,MIA,201.1,3229,2105,3.09,2013-14
202734,E'Twaun Moore,ORL,108.3,1914,1224,3.18,2013-14
201947,Earl Clark,NYK,32.4,1063,667,0.92,2013-14
2248,Earl Watson,POR,31.0,351,117,4.95,2013-14
202334,Ed Davis,MEM,38.3,1404,724,0.45,2013-14
202327,Ekpe Udoh,MIL,30.5,1102,642,0.46,2013-14
203548,Elias Harris,LAL,0.3,12,9,0.25,2013-14
202343,Elliot Williams,PHI,62.2,1438,1069,1.67,2013-14
1882,Elton Brand,ATL,58.0,2320,1348,0.44,2013-14
202683,Enes Freedom,UTA,105.6,3224,2088,0.58,2013-14
202339,Eric Bledsoe,PHX,271.9,3061,1119,5.08,2013-14
201569,Eric Gordon,NOP,140.5,2644,1987,2.56,2013-14
201953,Eric Maynor,PHI,65.9,860,353,3.92,2013-14
203513,Erik Murphy,CHI,2.8,122,57,0.3,2013-14
101141,Ersan Ilyasova,MIL,70.2,2817,1788,0.47,2013-14
203095,Evan Fournier,DEN,113.9,2197,1316,2.5,2013-14
202323,Evan Turner,IND,225.8,4265,2916,2.41,2013-14
101128,Francisco Garcia,HOU,42.8,1303,1010,1.11,2013-14
203539,Gal Mekel,DAL,61.6,731,278,5.35,2013-14
202066,Garrett Temple,WAS,90.9,1388,623,3.48,2013-14
202390,Gary Neal,CHA,83.6,1774,1420,1.89,2013-14
201588,George Hill,IND,440.6,5293,1989,4.87,2013-14
101123,Gerald Green,PHX,140.5,3094,2235,1.65,2013-14
201945,Gerald Henderson,CHA,160.9,4091,3610,1.2,2013-14
2222,Gerald Wallace,BOS,85.9,2163,1365,1.28,2013-14
203507,Giannis Antetokounmpo,MIL,123.3,3261,1919,1.31,2013-14
203540,Gigi Datome,DET,9.1,339,228,0.72,2013-14
201175,Glen Davis,LAC,74.9,2534,1675,0.51,2013-14
203318,Glen Rice,WAS,7.0,193,143,1.34,2013-14
201609,Goran Dragic,PHX,524.6,5945,2409,5.3,2013-14
202330,Gordon Hayward,UTA,294.9,5481,4049,2.55,2013-14
203476,Gorgui Dieng,MIN,31.5,1123,642,0.37,2013-14
202328,Greg Monroe,DET,146.8,4225,2638,0.59,2013-14
201141,Greg Oden,MIA,4.7,208,106,0.31,2013-14
202962,Greg Smith,HOU,2.4,114,50,0.26,2013-14
201880,Greg Stiemsma,NOP,40.6,1558,616,0.26,2013-14
202349,Greivis Vasquez,TOR,393.6,4415,1807,4.88,2013-14
202970,Gustavo Ayon,ATL,19.0,832,451,0.32,2013-14
202380,Hamady Ndiaye,SAC,1.7,71,29,0.25,2013-14
203084,Harrison Barnes,GSW,114.2,2407,1534,1.85,2013-14
201934,Hasheem Thabeet,OKC,4.4,155,77,0.34,2013-14
2045,Hedo Turkoglu,LAC,24.7,764,399,0.84,2013-14
203156,Henry Sims,PHI,35.0,1316,863,0.35,2013-14
200756,Hilton Armstrong,GSW,3.1,118,66,0.4,2013-14
203138,Hollis Thompson,PHI,53.1,1809,1441,0.82,2013-14
203546,Ian Clark,UTA,11.3,268,217,1.87,2013-14
101133,Ian Mahinmi,IND,28.5,1257,703,0.25,2013-14
202697,Iman Shumpert,NYK,100.0,2452,1493,1.69,2013-14
203477,Isaiah Canaan,HOU,33.6,530,224,3.79,2013-14
202738,Isaiah Thomas,SAC,597.8,6002,2068,6.11,2013-14
202397,Ish Smith,PHX,189.8,2249,663,5.17,2013-14
200826,J.J. Barea,MIN,312.9,3731,1515,5.26,2013-14
201581,JJ Hickson,DEN,85.3,3077,1692,0.53,2013-14
200755,JJ Redick,LAC,41.9,1379,1179,1.13,2013-14
2747,JR Smith,NYK,222.6,4032,2374,2.52,2013-14
201580,JaVale McGee,DEN,2.9,115,66,0.49,2013-14
203109,Jae Crowder,DAL,52.5,1812,1076,0.77,2013-14
203479,Jamaal Franklin,MEM,7.3,177,115,1.94,2013-14
2224,Jamaal Tinsley,UTA,20.4,313,128,3.64,2013-14
2037,Jamal Crawford,LAC,197.4,3495,2293,2.76,2013-14
2749,Jameer Nelson,ORL,435.1,4874,1949,5.22,2013-14
202341,James Anderson,PHI,89.7,2535,2019,1.31,2013-14
201935,James Harden,HOU,382.2,5264,2911,3.66,2013-14
201949,James Johnson,MEM,62.7,1449,1028,1.77,2013-14
2592,James Jones,MIA,7.1,298,200,0.29,2013-14
203263,James Nunnally,PHI,6.0,172,129,1.16,2013-14
203480,James Southerland,NOP,1.3,45,28,0.78,2013-14
202686,Jan Vesely,DEN,23.7,1160,577,0.33,2013-14
2457,Jannero Pargo,CHA,57.6,642,218,5.36,2013-14
203099,Jared Cunningham,SAC,8.2,111,53,4.14,2013-14
201162,Jared Dudley,LAC,50.8,2094,1618,0.51,2013-14
203096,Jared Sullinger,BOS,104.8,3531,2395,0.57,2013-14
101127,Jarrett Jack,CLE,347.9,4567,2069,4.11,2013-14
202363,Jarvis Varnado,PHI,11.2,475,276,0.28,2013-14
2215,Jason Collins,BKN,4.7,182,103,0.31,2013-14
101131,Jason Maxiell,ORL,12.1,564,267,0.31,2013-14
201160,Jason Smith,NOP,35.5,1493,710,0.25,2013-14
1891,Jason Terry,BKN,32.4,772,519,1.86,2013-14
201574,Jason Thompson,SAC,77.0,2898,1417,0.43,2013-14
202399,Jeff Adrien,MIL,40.4,1413,830,0.51,2013-14
201965,Jeff Ayres,SAS,36.8,1515,807,0.29,2013-14
201145,Jeff Green,BOS,179.1,4156,3036,1.49,2013-14
201952,Jeff Teague,ATL,513.6,6115,2415,5.09,2013-14
203481,Jeff Withey,NOP,24.6,973,405,0.31,2013-14
203106,Jeffery Taylor,CHA,25.3,785,683,0.86,2013-14
202379,Jeremy Evans,UTA,46.6,1967,937,0.25,2013-14
203087,Jeremy Lamb,OKC,94.9,1986,1457,2.14,2013-14
202391,Jeremy Lin,HOU,281.6,4126,1882,3.62,2013-14
202719,Jeremy Tyler,NYK,12.9,433,274,0.52,2013-14
979,Jermaine O'Neal,GSW,33.0,1003,528,0.67,2013-14
201573,Jerryd Bayless,BOS,242.3,3185,1635,4.23,2013-14
202690,Jimmer Fredette,CHI,94.2,1088,463,5.44,2013-14
202710,Jimmy Butler,CHI,140.3,3396,2617,1.4,2013-14
201149,Joakim Noah,CHI,199.4,6615,3622,0.6,2013-14
201975,Jodie Meeks,LAL,127.6,3338,2446,1.84,2013-14
2207,Joe Johnson,BKN,192.3,3594,2628,2.66,2013-14
201202,Joel Anthony,BOS,5.4,180,92,0.51,2013-14
200777,Joel Freeland,POR,19.8,856,464,0.31,2013-14
203089,John Henson,MIL,87.9,3020,1976,0.58,2013-14
203098,John Jenkins,ATL,7.2,218,161,1.15,2013-14
101249,John Lucas III,UTA,86.9,1257,582,4.14,2013-14
2422,John Salmons,TOR,89.4,2097,1668,1.78,2013-14
202322,John Wall,WAS,698.3,7842,2583,5.06,2013-14
202720,Jon Leuer,MEM,33.3,1139,630,0.52,2013-14
201973,Jonas Jerebko,DET,29.1,1137,614,0.43,2013-14
202685,Jonas Valanciunas,TOR,105.7,3574,1692,0.36,2013-14
202348,Jordan Crawford,GSW,349.5,3926,1469,5.17,2013-14
200770,Jordan Farmar,LAL,184.2,2375,940,4.7,2013-14
202706,Jordan Hamilton,HOU,53.1,1388,904,1.44,2013-14
201941,Jordan Hill,LAL,73.9,2498,1302,0.45,2013-14
203268,Jorge Gutierrez,BKN,35.0,458,181,4.63,2013-14
101181,Jose Calderon,DAL,430.8,6127,2343,4.08,2013-14
2735,Josh Childress,NOP,0.8,24,10,0.87,2013-14
202725,Josh Harrellson,DET,9.9,401,216,0.37,2013-14
201177,Josh McRoberts,CHA,157.1,5918,3221,0.55,2013-14
2694,Josh Powell,HOU,0.5,20,13,0.2,2013-14
2746,Josh Smith,DET,166.5,4324,2904,1.1,2013-14
201950,Jrue Holiday,NOP,240.8,2779,935,5.12,2013-14
202933,Julyan Stone,TOR,18.6,235,91,4.79,2013-14
203120,Justin Hamilton,MIA,2.7,94,60,0.63,2013-14
202695,Kawhi Leonard,SAS,112.6,2710,1871,1.61,2013-14
2586,Keith Bogans,BOS,2.2,62,49,0.79,2013-14
203482,Kelly Olynyk,BOS,65.7,2588,1492,0.42,2013-14
202689,Kemba Walker,CHA,585.8,7111,2615,4.92,2013-14
203088,Kendall Marshall,LAL,290.0,4061,1446,4.08,2013-14
2570,Kendrick Perkins,OKC,52.6,1780,806,0.43,2013-14
202702,Kenneth Faried,DEN,94.5,3307,1758,0.64,2013-14
203145,Kent Bazemore,LAL,92.4,1516,829,2.97,2013-14
203484,Kentavious Caldwell-Pope,DET,54.5,1811,1192,1.0,2013-14
2030,Kenyon Martin,NYK,25.9,832,530,0.29,2013-14
201142,Kevin Durant,OKC,318.2,5572,3621,2.42,2013-14
708,Kevin Garnett,BKN,53.5,2259,1218,0.26,2013-14
201567,Kevin Love,MIN,213.2,6660,3932,0.43,2013-14
2755,Kevin Martin,MIN,136.5,3183,2448,1.59,2013-14
202338,Kevin Seraphin,WAS,24.4,877,547,0.58,2013-14
203114,Khris Middleton,MIL,130.3,3708,2636,1.27,2013-14
2550,Kirk Hinrich,CHI,416.6,4927,2094,5.14,2013-14
202691,Klay Thompson,GSW,124.3,3047,2275,1.72,2013-14
977,Kobe Bryant,LAL,35.3,439,204,4.03,2013-14
201585,Kosta Koufos,MEM,61.7,2235,1166,0.41,2013-14
2743,Kris Humphries,BOS,66.7,2617,1449,0.47,2013-14
2594,Kyle Korver,ATL,80.9,3154,2436,0.58,2013-14
200768,Kyle Lowry,TOR,583.3,6995,2875,4.91,2013-14
203124,Kyle O'Quinn,ORL,61.1,2150,1264,0.33,2013-14
202713,Kyle Singler,DET,85.4,2864,1759,0.82,2013-14
202681,Kyrie Irving,CLE,481.0,5750,2322,5.01,2013-14
200746,LaMarcus Aldridge,POR,153.5,4761,3084,0.68,2013-14
202362,Lance Stephenson,IND,259.9,4279,2840,2.82,2013-14
202498,Lance Thomas,NOP,1.1,39,25,0.44,2013-14
202361,Landry Fields,TOR,16.5,418,272,1.51,2013-14
202336,Larry Sanders,MIL,24.2,880,497,0.49,2013-14
202730,Lavoy Allen,IND,49.8,2050,1147,0.26,2013-14
2544,LeBron James,MIA,420.2,5929,3483,3.38,2013-14
2571,Leandro Barbosa,PHX,38.4,526,311,4.01,2013-14
203485,Lorenzo Brown,PHI,35.2,510,178,4.12,2013-14
200811,Lou Amundson,CHI,7.5,293,135,0.42,2013-14
101150,Lou Williams,ATL,154.7,2561,1617,3.0,2013-14
201601,Luc Mbah a Moute,MIN,31.1,1084,720,0.64,2013-14
2449,Luis Scola,IND,71.4,2900,1696,0.39,2013-14
202337,Luke Babbitt,NOP,22.4,724,413,0.62,2013-14
2557,Luke Ridnour,CHA,199.6,2482,1080,5.17,2013-14
2736,Luol Deng,CLE,121.5,3294,2682,1.27,2013-14
203146,Maalik Wayns,LAC,2.6,23,6,6.48,2013-14
202952,Malcolm Thomas,UTA,3.3,124,57,0.4,2013-14
202412,Manny Harris,LAL,12.6,230,150,2.83,2013-14
1938,Manu Ginobili,SAS,152.2,2942,2155,2.27,2013-14
202705,MarShon Brooks,LAL,29.0,480,295,2.83,2013-14
201188,Marc Gasol,MEM,114.4,3908,2681,0.43,2013-14
101162,Marcin Gortat,WAS,110.2,4519,2468,0.31,2013-14
201158,Marco Belinelli,SAS,122.5,3099,2289,1.7,2013-14
202694,Marcus Morris Sr.,PHX,93.7,2648,1743,0.86,2013-14
201977,Marcus Thornton,BKN,88.0,1968,1323,2.13,2013-14
201596,Mario Chalmers,MIA,342.3,4828,2000,4.03,2013-14
202693,Markieff Morris,PHX,98.1,3283,2172,0.55,2013-14
203104,Marquis Teague,BKN,97.1,958,337,6.12,2013-14
201578,Marreese Speights,GSW,37.0,1338,820,0.51,2013-14
101110,Martell Webster,WAS,77.8,2664,1977,0.91,2013-14
101107,Marvin Williams,UTA,64.3,2477,1475,0.52,2013-14
203486,Mason Plumlee,BKN,50.7,1716,1089,0.51,2013-14
2440,Matt Barnes,LAC,64.5,2514,1749,0.46,2013-14
2588,Matt Bonner,SAS,26.8,1110,637,0.43,2013-14
203521,Matthew Dellavedova,CLE,126.4,2216,1242,3.14,2013-14
203090,Maurice Harkless,ORL,71.8,2066,1382,1.3,2013-14
2408,Melvin Ely,NOP,0.8,29,16,0.34,2013-14
1897,Metta World Peace,NYK,20.2,514,313,1.25,2013-14
203086,Meyers Leonard,POR,12.5,527,286,0.28,2013-14
201563,Michael Beasley,MIA,43.9,1384,837,0.83,2013-14
203487,Michael Carter-Williams,PHI,487.3,5930,2011,4.71,2013-14
203077,Michael Kidd-Gilchrist,CHA,55.0,1518,1144,1.39,2013-14
201144,Mike Conley,MEM,579.7,6334,2489,5.47,2013-14
2399,Mike Dunleavy,CHI,110.6,3569,2863,0.77,2013-14
200839,Mike Harris,UTA,9.5,350,191,0.47,2013-14
2229,Mike James,CHI,17.2,176,78,6.32,2013-14
2034,Mike Miller,MEM,74.9,2510,1907,0.84,2013-14
203488,Mike Muscala,ATL,9.7,416,233,0.3,2013-14
203118,Mike Scott,ATL,55.6,2415,1593,0.44,2013-14
203101,Miles Plumlee,PHX,86.1,3061,1555,0.4,2013-14
203545,Miroslav Raduljica,MIL,18.0,662,435,0.37,2013-14
203141,Mirza Teletovic,BKN,55.1,2239,1189,0.42,2013-14
2590,Mo Williams,POR,343.3,4046,1535,5.41,2013-14
101145,Monta Ellis,DAL,401.1,5830,3306,3.64,2013-14
201203,Mustafa Shakur,OKC,2.3,25,10,5.6,2013-14
201986,Nando De Colo,TOR,52.6,923,574,3.14,2013-14
101126,Nate Robinson,DEN,131.0,1622,786,4.84,2013-14
203489,Nate Wolters,MIL,202.8,2743,1327,4.48,2013-14
1737,Nazr Mohammed,CHI,17.9,693,405,0.33,2013-14
203517,Nemanja Nedovic,GSW,22.6,243,87,6.09,2013-14
2403,Nene,WAS,88.6,2629,1917,0.59,2013-14
201979,Nick Calathes,MEM,272.9,2940,1023,5.84,2013-14
2555,Nick Collison,OKC,66.3,2552,1280,0.46,2013-14
201156,Nick Young,LAL,130.1,2594,1966,2.35,2013-14
201587,Nicolas Batum,POR,202.7,5663,3625,1.18,2013-14
201593,Nikola Pekovic,MIN,60.3,2137,1482,0.49,2013-14
202696,Nikola Vucevic,ORL,90.6,3571,2007,0.38,2013-14
202708,Norris Cole,MIA,312.4,4072,1656,4.46,2013-14
201564,O.J. Mayo,MIL,84.2,2049,1530,1.79,2013-14
203136,Ognjen Kuzmic,GSW,2.6,93,52,0.42,2013-14
201600,Omer Asik,HOU,32.8,1445,640,0.31,2013-14
201956,Omri Casspi,HOU,62.3,2300,1222,0.73,2013-14
203111,Orlando Johnson,SAC,22.7,516,340,1.58,2013-14
201785,Othyus Jeffers,MIN,1.7,48,37,0.65,2013-14
203490,Otto Porter Jr.,WAS,12.8,413,329,0.87,2013-14
200782,P.J. Tucker,PHX,108.4,3142,2299,0.97,2013-14
203143,Pablo Prigioni,NYK,237.4,3011,1119,5.15,2013-14
201976,Patrick Beverley,HOU,222.4,3345,1326,3.75,2013-14
202335,Patrick Patterson,TOR,57.2,2518,1467,0.42,2013-14
201988,Patty Mills,SAS,214.5,3527,1606,3.77,2013-14
2200,Pau Gasol,LAL,138.4,4190,2649,0.66,2013-14
202331,Paul George,IND,305.0,5462,3550,2.51,2013-14
200794,Paul Millsap,ATL,162.5,4782,3154,1.06,2013-14
1718,Paul Pierce,BKN,140.3,3470,2280,1.23,2013-14
203544,Pero Antic,ATL,37.0,1570,993,0.36,2013-14
203103,Perry Jones III,OKC,25.3,843,527,0.63,2013-14
203491,Peyton Siva,DET,52.4,475,147,7.03,2013-14
203515,Phil Pressey,BOS,214.2,2634,968,5.03,2013-14
203112,Quincy Acy,SAC,31.5,1201,583,0.26,2013-14
203113,Quincy Miller,DEN,37.4,888,584,1.73,2013-14
202347,Quincy Pondexter,MEM,14.1,334,269,1.73,2013-14
200765,Rajon Rondo,BOS,252.9,2759,1040,5.16,2013-14
201196,Ramon Sessions,MIL,377.2,4918,2448,4.0,2013-14
200751,Randy Foye,DEN,214.1,3520,2184,3.16,2013-14
1740,Rashard Lewis,MIA,35.4,1419,807,0.41,2013-14
2446,Rasual Butler,IND,14.1,424,332,0.73,2013-14
951,Ray Allen,MIA,84.5,2376,1654,1.47,2013-14
203492,Ray McCallum,SAC,189.5,1891,680,6.58,2013-14
101109,Raymond Felton,NYK,380.9,4648,1850,4.65,2013-14
203493,Reggie Bullock,LAC,11.8,428,307,0.72,2013-14
2501,Reggie Evans,SAC,32.1,1067,499,0.45,2013-14
202704,Reggie Jackson,OKC,409.7,4627,1602,5.33,2013-14
202130,Reggie Williams,OKC,2.4,29,15,3.24,2013-14
2210,Richard Jefferson,UTA,110.3,3097,2578,0.84,2013-14
203495,Ricky Ledo,DAL,2.0,52,41,1.81,2013-14
201937,Ricky Rubio,MIN,599.2,7017,2346,5.17,2013-14
203133,Robbie Hummel,MIN,23.7,928,573,0.5,2013-14
203496,Robert Covington,HOU,1.0,38,28,0.82,2013-14
203135,Robert Sacre,LAL,47.4,1696,1006,0.47,2013-14
201577,Robin Lopez,POR,62.5,2770,1740,0.41,2013-14
201155,Rodney Stuckey,DET,183.0,2863,1840,3.21,2013-14
2427,Roger Mason Jr.,MIA,17.0,332,216,2.77,2013-14
200758,Ronnie Brewer,CHI,4.8,158,110,0.84,2013-14
101179,Ronnie Price,ORL,56.9,710,313,4.67,2013-14
101142,Ronny Turiaf,MIN,19.2,710,395,0.4,2013-14
201579,Roy Hibbert,IND,91.1,3133,2145,0.38,2013-14
2767,Royal Ivey,OKC,1.5,12,5,7.08,2013-14
203091,Royce White,SAC,0.2,7,5,0.43,2013-14
200752,Rudy Gay,SAC,227.8,4026,2870,2.29,2013-14
203497,Rudy Gobert,UTA,14.2,526,271,0.36,2013-14
201566,Russell Westbrook,OKC,320.4,3423,1083,5.56,2013-14
201583,Ryan Anderson,NOP,29.9,1151,697,0.52,2013-14
101155,Ryan Gomes,OKC,1.6,50,31,0.64,2013-14
200797,Ryan Hollins,LAC,12.1,519,269,0.28,2013-14
203527,Ryan Kelly,LAL,62.6,2175,1150,0.74,2013-14
2223,Samuel Dalembert,DAL,40.7,1830,946,0.26,2013-14
2756,Sasha Vujacic,LAC,1.2,29,18,2.07,2013-14
203816,Scotty Hopson,CLE,0.4,13,11,0.62,2013-14
201586,Serge Ibaka,OKC,102.7,3958,2293,0.3,2013-14
203508,Sergey Karasev,CLE,6.6,202,159,1.13,2013-14
