PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,TIME_OF_POSS,TOUCHES,FRONT_CT_TOUCHES,AVG_DRIB_PER_TOUCH,SEASON
201166,Aaron Brooks,CHI,211.8,2401,836,5.39,2015-16
203932,Aaron Gordon,ORL,94.7,2962,1488,1.08,2015-16
1626151,Aaron Harrison,CHA,3.9,90,59,1.97,2015-16
203940,Adreian Payne,MIN,31.0,974,455,0.58,2015-16
201143,Al Horford,ATL,138.9,5211,3449,0.57,2015-16
2744,Al Jefferson,CHA,48.1,1338,1036,0.54,2015-16
202329,Al-Farouq Aminu,POR,103.7,2991,1931,1.2,2015-16
101187,Alan Anderson,WAS,8.0,207,126,1.15,2015-16
1626210,Alan Williams,PHX,2.7,117,63,0.42,2015-16
202692,Alec Burks,UTA,95.4,1499,934,3.27,2015-16
203458,Alex Len,PHX,78.2,2978,1669,0.38,2015-16
1627293,Alex Stepheson,MEM,2.7,93,64,0.58,2015-16
201582,Alexis Ajinca,NOP,34.7,1485,773,0.25,2015-16
203459,Allen Crabbe,POR,69.1,2502,1937,0.74,2015-16
202087,Alonzo Gee,NOP,48.5,1554,1098,0.91,2015-16
2405,Amar'e Stoudemire,MIA,27.8,931,619,0.43,2015-16
101161,Amir Johnson,BOS,71.8,3153,1881,0.46,2015-16
2760,Anderson Varejao,GSW,25.5,918,523,0.55,2015-16
203083,Andre Drummond,DET,94.8,3126,2091,0.68,2015-16
2738,Andre Iguodala,GSW,131.0,2698,1665,1.98,2015-16
1889,Andre Miller,SAS,94.7,1072,401,4.93,2015-16
203460,Andre Roberson,OKC,29.2,1189,888,0.55,2015-16
200745,Andrea Bargnani,BKN,26.7,1054,588,0.35,2015-16
101106,Andrew Bogut,GSW,73.0,2562,1398,0.46,2015-16
202726,Andrew Goudelock,HOU,7.2,110,42,3.27,2015-16
203094,Andrew Nicholson,ORL,38.5,1187,700,0.67,2015-16
203952,Andrew Wiggins,MIN,172.9,3791,3183,1.81,2015-16
203461,Anthony Bennett,TOR,3.7,174,88,0.31,2015-16
1626148,Anthony Brown,LAL,20.6,614,482,0.91,2015-16
203076,Anthony Davis,NOP,129.1,4164,2682,0.73,2015-16
201627,Anthony Morrow,OKC,23.8,850,744,0.84,2015-16
201229,Anthony Tolliver,DET,47.6,2135,1091,0.29,2015-16
203462,Archie Goodwin,PHX,169.4,2341,1051,3.82,2015-16
203382,Aron Baynes,DET,35.4,1386,1049,0.36,2015-16
201167,Arron Afflalo,NYK,157.5,3744,2749,1.57,2015-16
203085,Austin Rivers,LAC,181.5,2541,1141,3.95,2015-16
202340,Avery Bradley,BOS,95.4,2893,2241,1.63,2015-16
1626253,Axel Toupane,DEN,8.9,298,190,0.81,2015-16
203463,Ben McLemore,SAC,50.5,1638,1058,1.19,2015-16
2757,Beno Udrih,MEM,141.8,1789,709,4.74,2015-16
202687,Bismack Biyombo,TOR,58.9,2274,1066,0.27,2015-16
201933,Blake Griffin,LAC,115.8,2946,1832,1.3,2015-16
1626246,Boban Marjanovic,SAS,20.6,725,481,0.37,2015-16
1626171,Bobby Portis,CHI,60.0,1990,1131,0.66,2015-16
202711,Bojan Bogdanovic,BKN,97.9,2518,2048,1.42,2015-16
2564,Boris Diaw,SAS,96.4,2794,1790,1.03,2015-16
203078,Bradley Beal,WAS,144.1,2822,2039,2.65,2015-16
201148,Brandan Wright,MEM,7.7,283,173,0.39,2015-16
1626183,Branden Dawson,LAC,0.5,21,10,0.62,2015-16
101138,Brandon Bass,LAL,55.6,1704,1063,0.58,2015-16
201943,Brandon Jennings,ORL,194.7,2168,650,5.69,2015-16
202688,Brandon Knight,PHX,313.9,4312,1859,4.45,2015-16
201575,Brandon Rush,GSW,40.6,1335,930,1.09,2015-16
203148,Brian Roberts,POR,91.1,996,379,5.39,2015-16
1627362,Briante Weber,MIA,30.6,401,145,4.46,2015-16
201572,Brook Lopez,BKN,127.2,3808,2673,0.73,2015-16
203998,Bruno Caboclo,TOR,1.8,60,42,1.04,2015-16
203955,Bryce Cotton,MEM,4.9,72,22,4.49,2015-16
1626214,Bryce Dejean-Jones,NOP,12.5,293,194,2.17,2015-16
201228,C.J. Watson,ORL,86.0,1212,503,4.14,2015-16
203912,C.J. Wilcox,LAC,8.7,214,146,1.97,2015-16
203468,CJ McCollum,POR,422.1,5561,2784,4.33,2015-16
101139,CJ Miles,IND,61.1,2046,1379,0.97,2015-16
203946,Cameron Bairstow,DET,4.9,199,114,0.47,2015-16
1626166,Cameron Payne,OKC,136.2,1493,568,5.14,2015-16
201171,Carl Landry,PHI,29.4,1015,647,0.55,2015-16
2546,Carmelo Anthony,NYK,257.9,4811,3352,1.98,2015-16
2406,Caron Butler,SAC,7.3,256,164,0.64,2015-16
202718,Chandler Parsons,DAL,129.4,3092,2167,1.43,2015-16
101112,Channing Frye,CLE,47.5,2053,1168,0.27,2015-16
101111,Charlie Villanueva,DAL,26.4,1155,704,0.51,2015-16
201978,Chase Budinger,PHX,38.1,1154,872,0.92,2015-16
2365,Chris Andersen,MEM,13.1,517,254,0.23,2015-16
2547,Chris Bosh,MIA,110.9,3406,2384,0.63,2015-16
203142,Chris Copeland,MIL,4.8,181,123,0.46,2015-16
203187,Chris Johnson,UTA,33.3,1012,773,1.06,2015-16
2549,Chris Kaman,POR,5.3,182,117,0.49,2015-16
1626191,Chris McCullough,BKN,13.5,553,230,0.43,2015-16
101108,Chris Paul,LAC,630.8,6400,2182,5.49,2015-16
1626174,Christian Wood,PHI,6.4,244,131,0.51,2015-16
101236,Chuck Hayes,LAC,0.9,33,14,0.3,2015-16
203921,Cleanthony Early,NYK,7.3,204,157,0.65,2015-16
1626146,Cliff Alexander,POR,1.3,50,26,0.44,2015-16
203991,Clint Capela,HOU,51.8,2171,1023,0.34,2015-16
203469,Cody Zeller,CHA,46.7,1920,1311,0.63,2015-16
202332,Cole Aldrich,LAC,39.6,1604,817,0.27,2015-16
201147,Corey Brewer,HOU,61.6,1951,1419,1.15,2015-16
203928,Cory Jefferson,PHX,2.1,74,38,0.54,2015-16
202709,Cory Joseph,TOR,410.2,4546,1943,5.78,2015-16
1626262,Coty Clarke,BOS,0.4,12,8,1.67,2015-16
201584,Courtney Lee,CHA,120.3,2893,2084,1.74,2015-16
1626245,Cristiano Felicio,CHI,17.0,619,354,0.35,2015-16
1626156,D'Angelo Russell,LAL,411.6,5004,1930,4.38,2015-16
201571,D.J. Augustin,DEN,240.1,2467,880,6.31,2015-16
2563,Dahntay Jones,CLE,3.4,64,42,2.22,2015-16
203081,Damian Lillard,POR,654.8,6662,2153,5.69,2015-16
203996,Damien Inglis,MIL,7.9,218,121,1.23,2015-16
204014,Damjan Rudez,MIN,10.4,419,221,0.46,2015-16
201568,Danilo Gallinari,DEN,142.9,2838,2015,1.72,2015-16
201980,Danny Green,SAS,106.6,3348,2134,0.95,2015-16
201967,Dante Cunningham,NOP,55.8,2171,1446,0.36,2015-16
201589,Darrell Arthur,DEN,55.6,2340,1449,0.38,2015-16
201954,Darren Collison,SAC,328.7,4403,1956,4.15,2015-16
1626199,Darrun Hilliard,DET,20.3,443,335,1.93,2015-16
101135,David Lee,DAL,49.1,1790,1126,0.67,2015-16
2561,David West,SAS,61.2,2317,1528,0.46,2015-16
201599,DeAndre Jordan,LAC,90.0,4098,1829,0.19,2015-16
201971,DeJuan Blair,WAS,8.1,327,186,0.42,2015-16
201942,DeMar DeRozan,TOR,317.8,4916,3718,3.32,2015-16
202326,DeMarcus Cousins,SAC,169.5,4565,3061,1.1,2015-16
201960,DeMarre Carroll,TOR,41.5,1159,789,1.2,2015-16
1626153,Delon Wright,TOR,47.4,513,227,5.41,2015-16
203471,Dennis Schroder,ATL,365.3,4365,1870,4.49,2015-16
101114,Deron Williams,DAL,426.9,5793,2335,4.03,2015-16
202324,Derrick Favors,UTA,114.9,4155,2872,0.44,2015-16
201565,Derrick Rose,CHI,394.2,4995,1677,4.23,2015-16
202682,Derrick Williams,NYK,104.1,2522,1761,1.33,2015-16
