PLAYER_NAME,POS,AGE,TEAM,GP,MP,PG%,SG%,SF%,PF%,C%,ON-COURT,ON_OFF,BAD_PASS,LOST_BALL,FOUL_SHOOT,OFF_FOUL,FOUL_SHOOT_DRAWN,OFF_FOUL_DRAWN,PGA,AND1,BLKD
Solomon Hill,SF,24,IND,59,866,,11%,64%,25%,,4.4,3.2,20,8,28,2,13,1,130,0,13
Darrun Hilliard,SG,22,DET,38,383,,94%,6%,,,0.4,0.1,6,4,13,3,17,2,63,3,4
,,,,,,,,,,,,,,,,,,,,,
Kirk Hinrich,PG,35,TOT,46,631,67%,33%,,,,1.2,2.3,19,5,28,2,6,7,171,2,6
Kirk Hinrich,PG,35,CHI,35,555,69%,31%,,,,-1.1,0.6,18,5,27,2,6,5,136,2,5
Kirk Hinrich,PG,35,ATL,11,76,50%,50%,,,,17.8,14.4,1,0,1,0,0,2,35,0,1
Jrue Holiday,PG,25,NOP,65,1831,32%,65%,3%,,,0.3,7.7,107,45,64,4,96,14,901,22,49
Justin Holiday,SG,26,TOT,53,773,10%,87%,3%,,,-3.8,-4.4,25,9,35,3,16,7,126,3,20
Justin Holiday,SG,26,ATL,26,263,,99%,1%,,,-4.1,-8.3,7,4,11,1,4,3,26,0,8
Justin Holiday,SG,26,CHI,27,510,15%,80%,4%,,,-3.7,-2.4,18,5,24,2,12,4,100,3,12
Ryan Hollins,C,31,TOT,37,460,,,,,100%,-16.2,-15.5,5,7,34,9,17,1,22,3,13
Ryan Hollins,C,31,WAS,5,48,,,,,100%,-18.3,-18.1,0,1,1,0,0,0,0,0,1
Ryan Hollins,C,31,MEM,32,412,,,,,100%,-16.0,-15.2,5,6,33,9,17,1,22,3,12
Rondae Hollis-Jefferson,SF,21,BRK,29,615,,62%,28%,10%,,-3.0,5.4,10,10,35,4,22,6,93,2,8
Richaun Holmes,PF,22,PHI,51,702,,,,32%,68%,-4.1,8.1,12,10,59,5,40,5,78,9,19
Rodney Hood,SG,23,UTA,79,2541,4%,89%,7%,,,2.3,1.1,59,39,107,15,84,6,505,8,39
Al Horford,C,29,ATL,82,2631,,,,10%,90%,3.9,0.8,50,29,88,15,58,1,627,17,35
Dwight Howard,C,30,HOU,71,2280,,,,,100%,0.3,0.6,48,35,93,40,173,1,233,49,48
Marcelo Huertas,PG,32,LAL,53,869,100%,,,,,0.4,13.6,60,11,33,3,11,8,415,6,14
Josh Huestis,PF,24,OKC,5,55,,,22%,78%,,-1.2,-8.5,2,1,1,0,1,0,0,0,0
Kris Humphries,PF,30,TOT,53,835,,,,58%,42%,-4.9,-5.9,16,11,48,2,24,6,82,3,17
Kris Humphries,PF,30,WAS,28,466,,,,75%,25%,-6.9,-7.3,10,4,23,0,10,5,35,1,10
Kris Humphries,PF,30,PHO,4,74,,,,100%,,-18.2,-11.2,1,1,2,1,1,1,15,0,3
Kris Humphries,PF,30,ATL,21,295,,,,22%,78%,1.5,-2.4,5,6,23,1,13,0,32,2,4
R.J. Hunter,SG,22,BOS,36,315,21%,69%,10%,1%,,-3.8,-7.7,6,3,14,2,3,1,27,1,4
Serge Ibaka,PF,26,OKC,78,2500,,,,92%,9%,10.1,7.8,31,36,125,18,52,4,170,15,27
Andre Iguodala,SF,32,GSW,65,1732,,1%,85%,15%,,13.5,4.3,51,17,67,4,29,10,522,9,10
Ersan İlyasova,PF,28,TOT,74,1881,,,,98%,3%,-4.0,-5.1,25,15,86,10,69,23,158,9,41
Ersan İlyasova,PF,28,DET,52,1434,,,,100%,,-1.6,-3.1,19,15,59,8,48,18,131,5,30
Ersan İlyasova,PF,28,ORL,22,447,,,,90%,10%,-11.9,-11.6,6,0,27,2,21,5,27,4,11
Joe Ingles,SF,28,UTA,81,1241,,,81%,19%,,-1.8,-5.4,42,5,31,8,6,3,219,4,7
Damien Inglis,SF,20,MIL,20,156,,,81%,20%,,-9.8,-6.0,7,1,9,0,3,0,22,0,3
Kyrie Irving,PG,23,CLE,53,1667,99%,2%,,,,6.4,-0.3,57,49,39,7,70,6,597,19,54
Jarrett Jack,PG,32,BRK,32,1027,89%,11%,,,,-6.0,2.1,65,24,27,4,34,5,509,3,23
,,,,,,,,,,,,,,,,,,,,,
Reggie Jackson,PG,25,DET,79,2424,100%,,,,,2.2,4.6,134,58,75,21,117,18,1150,30,69
LeBron James,SF,31,CLE,76,2709,,,77%,23%,,11.5,15.8,145,54,48,32,225,13,1262,75,69
Al Jefferson,C,31,CHO,47,1096,,,,42%,58%,2.7,-0.2,11,14,85,6,59,2,164,15,36
Cory Jefferson,PF,25,PHO,8,50,,,,100%,,-5.1,2.2,0,0,2,0,3,1,0,0,3
Richard Jefferson,SF,35,CLE,74,1326,,19%,68%,13%,,-2.0,-12.7,18,13,70,2,38,10,139,7,11
John Jenkins,SG,24,TOT,43,480,14%,60%,25%,,,-6.0,-1.7,13,7,13,1,12,0,83,5,6
John Jenkins,SG,24,DAL,21,193,16%,55%,28%,1%,,3.1,3.5,3,4,8,0,3,0,22,2,2
John Jenkins,SG,24,PHO,22,287,13%,64%,23%,,,-12.1,-5.2,10,3,5,1,9,0,61,3,4
Brandon Jennings,PG,26,TOT,48,868,99%,1%,,,,0.5,1.3,38,15,31,2,29,6,395,6,7
Brandon Jennings,PG,26,DET,23,416,100%,,,,,4.0,4.1,14,6,17,1,17,1,168,3,6
Brandon Jennings,PG,26,ORL,25,452,98%,2%,,,,-2.8,-1.3,24,9,14,1,12,5,227,3,1
Jonas Jerebko,PF,28,BOS,78,1176,,,6%,78%,16%,2.8,-0.7,13,16,65,10,27,11,142,5,23
Amir Johnson,PF,28,BOS,79,1800,,,2%,89%,9%,5.2,3.4,41,22,94,20,43,8,320,6,26
Chris Johnson,SF,25,UTA,70,857,2%,68%,31%,,,4.2,3.0,16,12,39,3,18,2,103,4,14
James Johnson,PF,28,TOR,57,926,,,88%,13%,,0.8,-5.2,19,22,36,5,35,0,156,6,13
Joe Johnson,SF,34,TOT,81,2703,,,83%,17%,,-1.2,6.3,84,50,48,16,54,4,711,9,28
Joe Johnson,SF,34,BRK,57,1934,,,91%,9%,,-4.3,6.5,64,35,34,10,40,3,522,5,23
Joe Johnson,SF,34,MIA,24,769,,,65%,35%,,6.6,5.7,20,15,14,6,14,1,189,4,5
Orlando Johnson,SG,26,TOT,7,101,5%,88%,7%,,,-17.7,-12.4,3,1,6,0,3,0,4,0,3
Orlando Johnson,SG,26,PHO,2,47,,85%,15%,,,-3.1,4.2,1,0,3,0,2,0,0,0,1
Orlando Johnson,SG,26,NOP,5,54,9%,91%,,,,-30.3,-26.8,2,1,3,0,1,0,4,0,2
Stanley Johnson,SF,19,DET,73,1687,,36%,62%,2%,,-3.1,-6.1,41,29,77,22,45,3,282,14,35
Tyler Johnson,SG,23,MIA,36,863,52%,48%,,,,0.6,-1.8,24,14,40,4,27,7,182,12,20
Wesley Johnson,SF,28,LAC,80,1666,,1%,60%,38%,,2.2,-3.8,33,10,100,4,23,2,117,9,8
Nikola Jokić,C,20,DEN,80,1733,,,,5%,95%,2.3,9.5,45,28,94,15,77,9,438,24,57
Dahntay Jones,SF,35,CLE,1,42,14%,86%,,,,-1.3,-7.9,0,0,4,0,0,1,5,0,2
James Jones,SF,35,CLE,48,463,,1%,43%,56%,,-3.8,-11.7,7,2,20,4,11,2,34,4,3
Terrence Jones,PF,24,HOU,50,1044,,,,77%,23%,-11.2,-15.2,15,16,38,10,59,1,104,16,39
,,,,,,,,,,,,,,,,,,,,,
Tyus Jones,PG,19,MIN,37,573,100%,,,,,-10.2,-8.1,27,5,19,1,16,4,243,3,12
DeAndre Jordan,C,27,LAC,77,2598,,,,,100%,9.0,13.3,36,33,122,20,150,8,207,40,20
Cory Joseph,SG,24,TOR,80,2046,43%,57%,,,,7.2,4.9,44,40,67,11,66,10,602,15,46
Chris Kaman,C,33,POR,16,112,,,,,100%,-14.0,-15.2,5,1,7,1,2,0,25,1,3
Frank Kaminsky,C,22,CHO,81,1708,,,,,100%,-0.1,-5.2,13,22,72,16,64,2,245,17,48
Sergey Karasev,SF,22,BRK,40,399,,47%,45%,7%,1%,0.5,9.0,16,6,15,0,7,7,81,1,3
Sasha Kaun,C,30,CLE,25,95,,,,35%,65%,-1.6,-8.3,2,1,8,1,2,0,7,1,5
Ryan Kelly,PF,24,LAL,36,470,,,,54%,46%,-0.8,10.8,5,9,24,3,26,3,47,6,13
Michael Kidd-Gilchrist,SF,22,CHO,7,205,,79%,21%,,,15.3,13.1,1,3,4,1,14,0,24,7,8
Sean Kilpatrick,SG,26,TOT,31,616,12%,29%,55%,3%,,-11.9,-5.6,11,13,19,6,31,5,70,5,14
Sean Kilpatrick,SG,26,DEN,8,82,93%,7%,,,,-4.6,-1.5,1,2,6,1,4,1,7,0,0
Sean Kilpatrick,SG,26,BRK,23,534,,33%,63%,3%,1%,-13.0,-6.3,10,11,13,5,27,4,63,5,14
Brandon Knight,SG,24,PHO,52,1870,37%,59%,4%,,,-6.4,1.6,111,45,51,8,59,12,633,15,34
Kyle Korver,SG,34,ATL,80,2401,,84%,16%,,,5.5,4.6,59,16,105,10,11,4,373,5,12
Kosta Koufos,C,26,SAC,78,1482,,,,,100%,-6.9,-6.6,11,13,104,16,50,4,80,12,30
Jeremy Lamb,SG,23,CHO,66,1227,,76%,25%,,,5.6,3.9,28,9,52,8,44,5,184,15,20
Carl Landry,PF,32,PHI,36,569,,,,52%,48%,-10.3,0.4,6,8,34,4,39,2,81,7,16
Shane Larkin,PG,23,BRK,78,1751,100%,,,,,-9.5,-3.5,93,37,61,3,48,16,773,13,31
Joffrey Lauvergne,C,24,DEN,59,1041,,,,23%,77%,-9.7,-9.0,17,10,47,16,33,1,134,7,32
Zach LaVine,SG,20,MIN,82,2294,35%,65%,,,,-6.1,-6.7,65,49,93,11,89,5,556,22,61
Ty Lawson,PG,28,TOT,66,1411,100%,,,,,-6.1,-9.3,72,13,28,4,43,3,557,9,28
Ty Lawson,PG,28,HOU,53,1176,100%,,,,,-7.8,-11.2,63,12,26,2,39,2,425,7,22
Ty Lawson,PG,28,IND,13,235,100%,,,,,2.1,0.2,9,1,2,2,4,1,132,2,6
Courtney Lee,SG,30,TOT,79,2334,,65%,34%,,,2.9,4.9,31,20,69,4,42,6,315,12,27
Courtney Lee,SG,30,MEM,51,1489,,60%,39%,,,0.8,5.0,22,14,38,3,29,2,170,8,18
Courtney Lee,SG,30,CHO,28,845,,74%,26%,,,6.6,4.8,9,6,31,1,13,4,145,4,9
,,,,,,,,,,,,,,,,,,,,,
David Lee,PF,32,TOT,55,903,,,11%,71%,18%,-3.6,-5.9,26,27,62,10,44,4,203,9,42
David Lee,PF,32,BOS,30,470,,,19%,69%,12%,-4.3,-8.6,18,14,25,4,24,1,130,3,27
David Lee,PF,32,DAL,25,433,,1%,2%,73%,25%,-2.8,-3.0,8,13,37,6,20,3,73,6,15
Alex Len,C,22,PHO,78,1821,,,,,100%,-8.0,-1.3,56,33,118,31,114,2,231,21,60
Kawhi Leonard,SF,24,SAS,72,2380,,5%,90%,6%,,14.3,7.1,38,32,50,15,133,11,425,39,29
Meyers Leonard,PF,23,POR,61,1333,,,,25%,75%,1.8,1.5,37,14,114,18,9,5,226,2,8
Jon Leuer,PF,26,PHO,67,1255,,,,52%,48%,-3.2,6.0,43,22,79,5,50,3,172,13,30
Damian Lillard,PG,25,POR,75,2676,98%,2%,,,,1.4,2.0,169,56,83,6,171,27,1214,37,93
Jeremy Lin,SG,27,CHO,78,2048,37%,63%,,,,2.4,-0.9,65,53,67,17,109,25,556,15,65
Shaun Livingston,PG,30,GSW,78,1520,64%,36%,,,,7.2,-6.2,47,15,63,10,45,5,550,15,18
Kevon Looney,PF,19,GSW,5,21,,,10%,74%,16%,-44.0,-55.4,0,0,2,0,0,0,0,0,1
Brook Lopez,C,27,BRK,73,2457,,,,,100%,-3.7,10.1,58,50,103,41,195,6,333,58,60
Robin Lopez,C,27,NYK,82,2219,,,,,100%,-2.3,1.3,37,41,111,24,68,6,258,15,27
Kevin Love,PF,27,CLE,77,2424,,,,92%,8%,8.8,5.8,79,33,77,17,130,12,444,17,52
Kyle Lowry,PG,29,TOR,77,2851,100%,,,,,6.6,6.3,132,56,87,20,193,29,1141,26,74
Trey Lyles,PF,20,UTA,80,1382,,,,85%,15%,-1.2,-4.7,30,11,62,11,41,5,161,11,15
Shelvin Mack,PG,25,TOT,52,1058,92%,8%,,,,4.6,3.6,61,24,21,3,29,1,432,10,23
Shelvin Mack,PG,25,ATL,24,179,95%,6%,,,,-9.5,-13.9,10,1,2,0,7,0,90,3,5
Shelvin Mack,PG,25,UTA,28,879,92%,8%,,,,7.5,7.2,51,23,19,3,22,1,342,7,18
Ian Mahinmi,C,29,IND,71,1816,,,,,100%,3.7,3.4,37,26,111,24,94,5,252,19,41
Devyn Marble,SG,23,ORL,28,249,,52%,46%,2%,,-4.2,-2.7,1,4,14,0,11,1,30,2,3
Boban Marjanović,C,27,SAS,54,508,,,,,100%,6.5,-5.8,8,10,34,4,48,0,47,12,13
Kendall Marshall,PG,24,PHI,30,400,58%,40%,2%,,,-15.4,-5.2,31,8,16,1,7,2,166,1,5
Jarell Martin,PF,21,MEM,27,380,,,1%,31%,68%,-5.0,-2.9,5,8,30,6,29,2,35,6,15
,,,,,,,,,,,,,,,,,,,,,
Kevin Martin,SG,32,TOT,55,1095,,81%,18%,,,-5.8,-6.8,18,19,23,7,72,4,133,9,21
Kevin Martin,SG,32,MIN,39,834,,95%,5%,,,-5.4,-2.6,12,16,19,6,60,3,104,5,15
Kevin Martin,SG,32,SAS,16,261,,36%,62%,2%,,-7.2,-20.0,6,3,4,1,12,1,29,4,6
Wesley Matthews,SF,29,DAL,78,2644,,35%,63%,2%,,2.2,6.8,34,32,75,6,55,19,361,8,39
O.J. Mayo,SG,28,MIL,41,1090,3%,60%,35%,3%,,-2.1,2.7,44,14,51,9,14,8,257,3,17
Luc Mbah a Moute,PF,29,LAC,75,1274,,,27%,73%,1%,10.6,9.1,15,11,49,4,28,3,74,5,32
James Michael McAdoo,PF,23,GSW,41,262,,,8%,45%,47%,-17.2,-30.2,5,5,20,6,18,1,41,3,15
Ray McCallum,PG,24,TOT,41,475,84%,16%,,,,3.7,-1.5,18,2,17,1,5,1,132,0,14
Ray McCallum,PG,24,SAS,31,256,86%,14%,,,,8.2,-3.5,8,1,7,1,3,1,73,0,7
Ray McCallum,PG,24,MEM,10,219,81%,19%,,,,-1.6,0.7,10,1,10,0,2,0,59,0,7
CJ McCollum,SG,24,POR,80,2780,34%,66%,,,,2.4,5.5,95,56,86,19,85,7,799,18,91
T.J. McConnell,PG,23,PHI,81,1606,92%,8%,,,,-8.1,4.3,81,44,59,2,10,10,888,3,24
Chris McCullough,PF,20,BRK,24,362,,,,94%,7%,-14.9,-8.0,2,6,28,4,12,0,20,1,9
K.J. McDaniels,SF,22,HOU,37,235,1%,42%,57%,1%,,20.6,21.9,6,3,7,2,14,0,22,1,3
Doug McDermott,SF,24,CHI,81,1861,,3%,92%,6%,,-3.7,-3.8,19,19,66,8,34,5,140,12,34
Mitch McGary,PF,23,OKC,20,72,,,,70%,30%,-30.9,-38.9,2,3,6,0,3,0,7,0,3
JaVale McGee,C,28,DAL,34,370,,,,1%,99%,-7.7,-8.3,5,5,26,5,15,5,6,2,10
Ben McLemore,SG,22,SAC,68,1443,2%,88%,11%,,,0.4,5.0,29,40,69,13,40,11,182,9,24
Jordan McRae,PG,24,TOT,22,195,78%,22%,,,,12.2,11.8,7,4,8,2,14,2,59,3,8
Jordan McRae,PG,24,PHO,7,82,94%,6%,,,,8.8,16.4,3,1,3,0,7,1,23,1,1
Jordan McRae,PG,24,CLE,15,113,66%,33%,,,,14.7,8.4,4,3,5,2,7,1,36,2,7
Josh McRoberts,PF,28,MIA,42,595,,,,79%,21%,1.5,-0.6,17,7,37,5,16,0,179,4,8
Jodie Meeks,SG,28,DET,3,43,,100%,,,,7.4,7.1,0,1,0,0,2,0,7,0,2
Salah Mejri,C,29,DAL,34,397,,,,,100%,5.7,6.5,7,6,32,4,20,6,21,2,15
Jordan Mickey,PF,21,BOS,16,57,,,16%,80%,5%,6.3,3.0,1,0,3,0,6,0,3,2,5
Khris Middleton,SG,24,MIL,79,2852,,2%,81%,17%,,-0.6,12.4,95,48,83,24,113,6,704,21,42
,,,,,,,,,,,,,,,,,,,,,
C.J. Miles,SF,28,IND,64,1464,,29%,71%,,,-0.6,-4.0,37,15,78,12,57,5,150,9,27
Andre Miller,PG,39,TOT,39,461,92%,8%,,,,3.2,0.8,27,9,12,1,14,4,198,3,11
Andre Miller,PG,39,MIN,26,280,99%,2%,,,,-2.8,0.6,19,5,8,1,8,2,136,2,6
Andre Miller,PG,39,SAS,13,181,83%,17%,,,,12.5,1.1,8,4,4,0,6,2,62,1,5
Mike Miller,SF,35,DEN,47,373,,,47%,53%,1%,-13.0,-10.9,12,1,26,4,0,1,93,0,3
Patty Mills,PG,27,SAS,81,1662,100%,,,,,11.8,0.5,47,19,43,5,12,24,498,5,12
Elijah Millsap,SG,28,UTA,20,173,2%,67%,31%,,,7.3,5.7,4,3,10,1,8,2,47,0,4
Paul Millsap,PF,30,ATL,81,2647,,,2%,92%,6%,3.5,-0.4,79,69,120,26,186,10,640,40,71
Nikola Mirotić,PF,24,CHI,66,1646,,,2%,86%,12%,-0.2,2.6,42,35,90,14,62,1,229,6,24
Nazr Mohammed,C,38,OKC,5,19,,,,,100%,-9.7,-17.0,0,1,2,0,1,0,0,0,0
Greg Monroe,C,25,MIL,79,2314,,,,,100%,-2.6,3.4,47,55,94,12,147,11,412,36,97
Luis Montero,SG,22,POR,12,42,,,92%,8%,,-56.5,-57.9,3,1,0,0,1,0,2,0,2
E'Twaun Moore,SG,26,CHI,59,1263,33%,66%,2%,,,-0.7,1.4,32,14,44,4,14,3,225,5,25
Eric Moreland,PF,24,SAC,8,48,,,,52%,48%,1.6,4.5,2,1,1,0,1,0,3,0,2
Marcus Morris,SF,26,DET,80,2856,,,91%,9%,,2.3,6.8,72,32,75,15,107,13,473,25,29
Markieff Morris,PF,26,TOT,64,1629,,,,89%,11%,-3.4,1.0,56,26,83,33,60,5,293,14,40
Markieff Morris,PF,26,PHO,37,917,,,,82%,19%,-8.2,-1.2,37,20,46,22,39,2,206,12,33
Markieff Morris,PF,26,WAS,27,712,,,,99%,1%,2.7,3.8,19,6,37,11,21,3,87,2,7
Anthony Morrow,SG,30,OKC,68,926,,42%,57%,,,4.1,-4.1,8,6,37,3,12,4,57,3,8
Donatas Motiejūnas,PF,25,HOU,37,547,,,,86%,14%,3.5,4.0,26,11,25,4,22,7,96,1,9
Timofey Mozgov,C,29,CLE,76,1326,,,,,100%,1.0,-8.2,14,27,102,13,51,2,79,15,30
Emmanuel Mudiay,PG,19,DEN,68,2068,86%,14%,,,,-2.8,0.6,126,53,71,14,94,3,841,17,84
Shabazz Muhammad,SF,23,MIN,82,1682,,21%,70%,9%,,-7.2,-6.6,26,25,52,10,116,6,117,23,55
Xavier Munford,SG,23,MEM,14,244,73%,25%,3%,,,-6.6,-4.5,6,4,10,2,8,2,47,4,7
,,,,,,,,,,,,,,,,,,,,,
Mike Muscala,C,24,ATL,60,565,,,,5%,95%,-2.4,-7.1,15,7,48,3,11,4,79,3,2
Larry Nance Jr.,PF,23,LAL,63,1266,,,14%,86%,,-4.5,8.5,16,10,64,9,18,1,105,5,19
Shabazz Napier,PG,24,ORL,55,600,100%,,,,,-5.0,-3.9,30,11,17,3,19,4,231,3,7
Gary Neal,SG,31,WAS,40,807,,56%,42%,2%,,-9.7,-11.6,10,12,25,5,23,2,112,6,11
Jameer Nelson,PG,33,DEN,39,1036,100%,,,,,-6.4,-4.4,47,14,45,2,12,7,440,2,11
Raul Neto,PG,23,UTA,81,1499,95%,5%,,,,3.2,2.2,70,23,49,1,29,17,396,8,28
Andrew Nicholson,PF,26,ORL,56,823,,,,89%,11%,1.2,3.6,13,9,27,13,28,1,65,10,8
Joakim Noah,C,30,CHI,29,635,,,,21%,79%,-0.4,1.6,34,6,38,4,16,1,254,1,16
Nerlens Noel,C,21,PHI,67,1965,,,,36%,65%,-11.4,-1.4,67,62,100,13,104,9,283,19,39
Lucas Nogueira,C,23,TOR,29,225,,,,,100%,7.7,3.1,1,5,12,3,6,0,16,1,3
Steve Novak,PF,32,TOT,10,44,,,10%,90%,,9.1,7.1,1,0,2,0,0,0,0,0,0
Steve Novak,PF,32,OKC,7,24,,,12%,88%,,20.5,13.4,1,0,1,0,0,0,0,0,0
Steve Novak,PF,32,MIL,3,20,,,8%,92%,,-4.5,-0.5,0,0,1,0,0,0,0,0,0
Dirk Nowitzki,PF,37,DAL,75,2364,,,,67%,33%,2.6,6.9,47,27,104,9,91,10,324,16,14
Jusuf Nurkić,C,21,DEN,32,547,,,,,100%,-0.4,3.1,14,20,49,15,43,7,92,11,26
J.J. O'Brien,SF,23,UTA,2,6,,29%,71%,,,-51.6,-53.6,0,0,1,0,0,0,0,0,0
Johnny O'Bryant,PF,22,MIL,66,857,,,,98%,2%,-6.4,-3.1,11,11,47,4,21,3,70,6,18
Kyle O'Quinn,PF,25,NYK,65,764,,,,29%,71%,-3.6,-0.9,29,9,62,13,25,2,156,6,18
Jahlil Okafor,C,20,PHI,53,1591,,,,,100%,-16.4,-9.4,29,46,73,27,102,2,152,29,68
Victor Oladipo,SG,23,ORL,72,2379,19%,78%,3%,,,-0.1,3.9,79,51,85,8,96,10,642,14,68
Kelly Olynyk,C,24,BOS,69,1395,,,,14%,86%,5.7,3.8,16,20,81,15,55,8,243,12,33
Kelly Oubre Jr.,SF,20,WAS,63,671,,10%,84%,6%,,-1.5,-1.3,9,13,54,6,28,5,29,9,20
,,,,,,,,,,,,,,,,,,,,,
Zaza Pachulia,C,31,DAL,76,2004,,,,,100%,0.1,0.6,34,41,50,28,119,10,301,15,48
Kostas Papanikolaou,SF,25,DEN,26,294,,,59%,39%,2%,-1.1,2.2,15,4,12,1,4,2,38,0,8
Jabari Parker,PF,20,MIL,76,2408,,,9%,90%,1%,-4.0,0.0,56,32,73,9,117,5,285,21,77
Tony Parker,PG,33,SAS,72,1980,92%,8%,,,,10.8,-1.3,72,37,47,4,65,7,841,11,39
Chandler Parsons,SF,27,DAL,61,1799,,,66%,34%,,0.7,1.6,51,30,55,8,64,13,410,12,42
Lamar Patterson,SG,24,ATL,35,395,1%,78%,19%,2%,,4.4,0.8,11,8,24,0,10,2,91,2,5
Patrick Patterson,PF,26,TOR,79,2020,,,2%,95%,3%,10.3,11.0,28,17,58,11,16,8,224,5,10
Chris Paul,PG,30,LAC,74,2420,100%,,,,,10.6,16.2,130,36,54,14,68,15,1707,13,29
Adreian Payne,PF,24,MIN,52,486,,,,87%,14%,-11.7,-9.5,14,10,35,7,8,1,65,0,9
Cameron Payne,PG,21,OKC,57,698,95%,5%,,,,-1.4,-10.4,25,8,37,2,12,4,251,4,11
Elfrid Payton,PG,21,ORL,73,2145,93%,7%,,,,-1.5,0.4,102,40,55,12,83,7,1051,28,87
Nikola Peković,C,30,MIN,12,156,,,,,100%,-20.6,-18.0,1,3,5,4,10,0,27,0,2
Kendrick Perkins,C,31,NOP,37,542,,,,8%,92%,-6.0,-2.5,11,10,26,12,8,1,70,1,7
Paul Pierce*,SF,38,LAC,68,1231,,,60%,40%,,0.7,-5.3,33,13,69,7,29,5,167,3,17
Tibor Pleiß,C,26,UTA,12,82,,,,,100%,-4.9,-6.9,1,2,11,3,1,0,5,0,4
Mason Plumlee,C,25,POR,82,2084,,,,2%,98%,1.8,2.1,73,43,126,29,146,8,543,28,63
Miles Plumlee,C,27,MIL,61,870,,,,,100%,-5.2,-1.5,14,9,39,8,23,1,34,3,14
Otto Porter Jr.,SF,22,WAS,75,2276,,,81%,18%,1%,0.8,3.1,28,21,81,9,59,12,267,14,27
Bobby Portis,PF,20,CHI,62,1102,,,,49%,51%,-7.9,-8.6,21,17,48,8,29,3,128,5,22
Kristaps Porziņģis,PF,20,NYK,72,2047,,,,70%,30%,-0.1,5.7,45,47,115,20,94,6,221,13,26
,,,,,,,,,,,,,,,,,,,,,
Dwight Powell,PF,24,DAL,69,992,,,4%,82%,13%,-1.9,-2.3,13,14,52,9,59,9,108,15,20
Norman Powell,SG,22,TOR,49,725,,91%,9%,,,6.2,1.7,10,8,24,3,25,2,117,4,24
Phil Pressey,PG,24,TOT,23,283,100%,,,,,-8.1,1.4,26,4,10,1,11,1,182,3,9
Phil Pressey,PG,24,PHI,14,170,100%,,,,,-4.2,6.8,15,1,2,1,8,0,113,2,8
Phil Pressey,PG,24,PHO,9,113,100%,,,,,-13.9,-6.8,11,3,8,0,3,1,69,1,1
Ronnie Price,PG,32,PHO,62,1211,99%,2%,,,,-2.7,6.6,45,20,57,2,14,14,341,2,12
Pablo Prigioni,PG,38,LAC,59,823,98%,2%,,,,-3.4,-9.8,37,8,20,3,2,7,305,1,5
Tayshaun Prince,SF,35,MIN,77,1462,,,84%,16%,,-2.7,0.9,15,7,38,2,8,10,163,1,4
Julius Randle,PF,21,LAL,81,2286,,,2%,71%,27%,-15.3,-11.8,54,48,101,27,136,4,359,34,81
Zach Randolph,PF,34,MEM,68,2016,,,,63%,37%,-1.3,2.2,46,33,56,10,83,5,338,9,72
J.J. Redick,SG,31,LAC,75,2097,4%,95%,,,,10.8,13.7,44,22,64,3,68,19,249,14,21
Willie Reed,C,25,BRK,39,426,,,,29%,71%,-8.2,-0.7,4,8,26,3,28,4,23,5,8
Josh Richardson,SG,22,MIA,52,1107,43%,55%,2%,,,2.4,0.5,17,7,56,2,25,5,166,4,20
Austin Rivers,SG,23,LAC,67,1464,42%,51%,7%,,,-3.2,-12.1,30,21,50,1,48,6,245,10,32
Andre Roberson,SG,24,OKC,70,1553,,66%,32%,2%,,9.6,3.9,16,12,77,0,25,6,111,4,18
Brian Roberts,PG,30,TOT,51,470,100%,,,,,-7.4,-10.3,17,4,23,2,21,5,129,9,7
Brian Roberts,PG,30,CHO,30,333,100%,,,,,-2.7,-6.1,12,3,16,1,17,4,94,5,4
Brian Roberts,PG,30,POR,21,137,100%,,,,,-18.8,-20.3,5,1,7,1,4,1,35,4,3
Glenn Robinson III,SF,22,IND,45,508,2%,50%,40%,8%,,-3.5,-6.1,10,6,14,0,20,1,57,4,14
Nate Robinson,PG,31,NOP,2,23,100%,,,,,-44.1,-40.5,0,0,1,0,0,0,9,0,0
Thomas Robinson,PF,24,BRK,71,917,,,,55%,45%,-14.6,-9.1,26,22,51,9,56,2,102,17,26
Rajon Rondo,PG,29,SAC,72,2537,58%,42%,,,,-3.5,-2.1,202,48,51,9,40,12,1871,6,54
Derrick Rose,PG,27,CHI,66,2097,95%,6%,,,,-3.9,-4.8,102,55,43,6,90,9,713,23,75
Terrence Ross,SF,24,TOR,73,1747,,13%,85%,3%,,6.1,2.3,18,20,54,3,20,4,136,5,15
,,,,,,,,,,,,,,,,,,,,,
Terry Rozier,PG,21,BOS,39,311,85%,15%,,,,-6.5,-10.6,9,9,14,1,4,2,92,1,4
Ricky Rubio,PG,25,MIN,76,2323,100%,,,,,0.6,9.4,141,38,66,4,88,42,1396,11,32
Damjan Rudež,SF,29,MIN,33,277,,1%,15%,85%,,-2.4,1.0,7,1,13,3,2,0,24,0,4
Brandon Rush,SG,30,GSW,72,1055,,9%,85%,6%,,0.0,-15.1,15,10,43,1,10,2,137,0,9
D'Angelo Russell,PG,19,LAL,80,2259,86%,14%,,,,-12.5,-5.2,115,53,66,13,89,10,609,20,50
Robert Sacre,C,26,LAL,25,320,,,,,100%,-6.1,4.6,3,3,34,4,13,0,34,0,9
JaKarr Sampson,SF,22,TOT,73,1160,,2%,79%,20%,,-7.3,0.4,15,28,68,11,56,4,115,6,32
