SEASON,PLAYER_NAME,TEAM_ID,POS_EST
2014-15,Reggie Williams,1610612759.0,2.88
2014-15,Shawne Williams,,3.44
2014-15,Shawne Williams,1610612748.0,3.35
2014-15,Shawne Williams,1610612765.0,3.93
2014-15,Jeff Withey,1610612740.0,4.7
2014-15,Nate Wolters,,1.44
2014-15,Nate Wolters,1610612749.0,1.67
2014-15,Nate Wolters,1610612740.0,1.18
2014-15,Brandan Wright,,4.38
2014-15,Brandan Wright,1610612742.0,4.33
2014-15,Brandan Wright,1610612738.0,4.19
2014-15,Brandan Wright,1610612756.0,4.35
2014-15,Dorell Wright,1610612757.0,3.29
2014-15,Tony Wroten,1610612755.0,1.36
2014-15,James Young,1610612738.0,2.43
2014-15,Nick Young,1610612747.0,2.72
2014-15,Thaddeus Young,,3.98
2014-15,Thaddeus Young,1610612750.0,3.98
2014-15,Thaddeus Young,1610612751.0,4.01
2014-15,Cody Zeller,1610612766.0,4.45
2014-15,Tyler Zeller,1610612738.0,5.0
2015-16,Quincy Acy,1610612758.0,3.88
2015-16,Jordan Adams,1610612763.0,2.41
2015-16,Steven Adams,1610612760.0,5.0
2015-16,Arron Afflalo,1610612752.0,2.17
2015-16,Alexis Ajinca,1610612740.0,5.0
2015-16,Cole Aldrich,1610612746.0,4.97
2015-16,LaMarcus Aldridge,1610612759.0,4.46
2015-16,Cliff Alexander,1610612757.0,4.58
2015-16,Lavoy Allen,1610612754.0,4.14
2015-16,Tony Allen,1610612763.0,1.98
2015-16,Al-Farouq Aminu,1610612757.0,3.49
2015-16,Lou Amundson,1610612752.0,4.35
2015-16,Chris Andersen,,5.0
2015-16,Chris Andersen,1610612748.0,5.0
2015-16,Chris Andersen,1610612763.0,5.0
2015-16,Alan Anderson,1610612764.0,2.43
2015-16,James Anderson,1610612758.0,2.7
2015-16,Justin Anderson,1610612742.0,2.89
2015-16,Kyle Anderson,1610612759.0,3.33
2015-16,Ryan Anderson,1610612740.0,4.13
2015-16,Giannis Antetokounmpo,1610612749.0,1.61
2015-16,Thanasis Antetokounmpo,1610612752.0,3.0
2015-16,Carmelo Anthony,1610612752.0,3.09
2015-16,Joel Anthony,1610612765.0,5.0
2015-16,Keith Appling,1610612753.0,1.43
2015-16,Trevor Ariza,1610612745.0,3.43
2015-16,Darrell Arthur,1610612743.0,4.24
2015-16,Omer Asik,1610612740.0,4.91
2015-16,D.J. Augustin,,1.0
2015-16,D.J. Augustin,1610612760.0,1.0
2015-16,D.J. Augustin,1610612743.0,1.0
2015-16,Jeff Ayres,1610612746.0,4.83
2015-16,Luke Babbitt,1610612740.0,3.78
2015-16,Cameron Bairstow,1610612741.0,4.7
2015-16,Leandro Barbosa,1610612744.0,2.13
2015-16,J.J. Barea,1610612742.0,1.0
2015-16,Andrea Bargnani,1610612751.0,4.67
2015-16,Harrison Barnes,1610612744.0,3.57
2015-16,Matt Barnes,1610612763.0,3.07
2015-16,Will Barton,1610612743.0,2.71
2015-16,Brandon Bass,1610612747.0,4.31
2015-16,Nicolas Batum,1610612766.0,2.98
2015-16,Jerryd Bayless,1610612749.0,2.16
2015-16,Aron Baynes,1610612765.0,4.98
2015-16,Kent Bazemore,1610612737.0,2.77
2015-16,Bradley Beal,1610612764.0,2.09
2015-16,Michael Beasley,1610612745.0,4.09
2015-16,Marco Belinelli,1610612758.0,2.45
2015-16,Anthony Bennett,1610612761.0,4.01
2015-16,Patrick Beverley,1610612745.0,1.06
2015-16,Bismack Biyombo,1610612761.0,4.96
2015-16,Nemanja Bjelica,1610612750.0,4.02
2015-16,Tarik Black,1610612747.0,4.98
2015-16,DeJuan Blair,1610612764.0,4.99
2015-16,Steve Blake,1610612765.0,1.0
2015-16,Eric Bledsoe,1610612756.0,1.14
2015-16,Bojan Bogdanovic,1610612751.0,2.79
2015-16,Andrew Bogut,1610612744.0,5.0
2015-16,Matt Bonner,1610612759.0,4.52
2015-16,Devin Booker,1610612756.0,2.13
2015-16,Trevor Booker,1610612762.0,4.04
2015-16,Chris Bosh,1610612748.0,4.45
2015-16,Avery Bradley,1610612738.0,2.04
2015-16,Elton Brand,1610612755.0,4.9
2015-16,Corey Brewer,1610612745.0,3.07
2015-16,Aaron Brooks,1610612741.0,1.0
2015-16,Anthony Brown,1610612747.0,2.99
2015-16,Lorenzo Brown,1610612756.0,1.0
2015-16,Markel Brown,1610612751.0,2.0
2015-16,Kobe Bryant,1610612747.0,2.99
2015-16,Chase Budinger,,3.23
2015-16,Chase Budinger,1610612754.0,3.26
2015-16,Chase Budinger,1610612756.0,3.14
2015-16,Reggie Bullock,1610612765.0,2.6
2015-16,Trey Burke,1610612762.0,1.0
2015-16,Alec Burks,1610612762.0,1.68
2015-16,Caron Butler,1610612758.0,3.01
2015-16,Jimmy Butler,1610612741.0,2.17
2015-16,Rasual Butler,1610612759.0,2.79
2015-16,Bruno Caboclo,1610612761.0,3.21
2015-16,Jose Calderon,1610612752.0,1.21
2015-16,Kentavious Caldwell-Pope,1610612765.0,2.0
2015-16,Isaiah Canaan,1610612755.0,1.87
2015-16,Clint Capela,1610612745.0,4.8
2015-16,DeMarre Carroll,1610612761.0,3.21
2015-16,Vince Carter,1610612763.0,2.37
2015-16,Michael Carter-Williams,1610612749.0,1.01
2015-16,Omri Casspi,1610612758.0,3.78
2015-16,Willie Cauley-Stein,1610612758.0,4.72
2015-16,Mario Chalmers,,1.17
2015-16,Mario Chalmers,1610612748.0,1.0
2015-16,Mario Chalmers,1610612763.0,1.17
2015-16,Tyson Chandler,1610612756.0,4.7
2015-16,Rakeem Christmas,1610612754.0,3.51
2015-16,Ian Clark,1610612744.0,1.55
2015-16,Coty Clarke,1610612738.0,4.0
2015-16,Jordan Clarkson,1610612747.0,1.98
2015-16,Norris Cole,1610612740.0,1.06
2015-16,Darren Collison,1610612758.0,1.0
2015-16,Nick Collison,1610612760.0,4.19
2015-16,Mike Conley,1610612763.0,1.0
2015-16,Pat Connaughton,1610612757.0,2.02
2015-16,Chris Copeland,1610612749.0,3.67
2015-16,Bryce Cotton,,1.0
2015-16,Bryce Cotton,1610612756.0,1.0
2015-16,Bryce Cotton,1610612763.0,1.0
2015-16,DeMarcus Cousins,1610612758.0,4.65
2015-16,Robert Covington,1610612755.0,3.24
2015-16,Allen Crabbe,1610612757.0,2.21
2015-16,Jamal Crawford,1610612746.0,2.52
2015-16,Jae Crowder,1610612738.0,3.21
2015-16,Dante Cunningham,1610612740.0,3.27
2015-16,Jared Cunningham,,1.78
2015-16,Jared Cunningham,1610612739.0,1.71
2015-16,Jared Cunningham,1610612749.0,2.16
2015-16,Seth Curry,1610612758.0,1.67
2015-16,Stephen Curry,1610612744.0,1.0
2015-16,Troy Daniels,1610612766.0,2.48
2015-16,Anthony Davis,1610612740.0,4.54
2015-16,Ed Davis,1610612757.0,4.3
2015-16,Branden Dawson,1610612746.0,3.83
2015-16,Dewayne Dedmon,1610612753.0,5.0
2015-16,Bryce Dejean-Jones,1610612740.0,2.18
2015-16,Sam Dekker,1610612745.0,4.76
2015-16,Matthew Dellavedova,1610612739.0,1.29
2015-16,Luol Deng,1610612748.0,3.8
2015-16,DeMar DeRozan,1610612761.0,2.32
2015-16,Boris Diaw,1610612759.0,4.04
2015-16,Gorgui Dieng,1610612750.0,4.47
2015-16,Spencer Dinwiddie,1610612765.0,1.0
2015-16,Toney Douglas,1610612740.0,1.38
2015-16,Goran Dragic,1610612748.0,1.01
2015-16,Andre Drummond,1610612765.0,5.0
2015-16,Jared Dudley,1610612764.0,4.04
2015-16,Duje Dukan,1610612758.0,3.0
2015-16,Tim Duncan,1610612759.0,4.99
2015-16,Mike Dunleavy,1610612741.0,3.09
2015-16,Kevin Durant,1610612760.0,3.26
2015-16,Cleanthony Early,1610612752.0,3.28
2015-16,Jarell Eddie,1610612764.0,3.38
2015-16,Wayne Ellington,1610612751.0,2.08
2015-16,Monta Ellis,1610612754.0,1.89
2015-16,James Ennis III,,2.31
2015-16,James Ennis III,1610612748.0,3.0
2015-16,James Ennis III,1610612763.0,2.74
2015-16,James Ennis III,1610612740.0,2.25
2015-16,Tyler Ennis,1610612749.0,1.0
2015-16,Jeremy Evans,1610612742.0,3.5
2015-16,Tyreke Evans,1610612740.0,2.42
2015-16,Festus Ezeli,1610612744.0,5.0
2015-16,Kenneth Faried,1610612743.0,4.23
2015-16,Jordan Farmar,1610612763.0,1.0
2015-16,Derrick Favors,1610612762.0,4.54
2015-16,Cristiano Felicio,1610612741.0,5.0
2015-16,Raymond Felton,1610612742.0,1.31
2015-16,Evan Fournier,1610612753.0,2.48
2015-16,Randy Foye,,2.0
2015-16,Randy Foye,1610612743.0,1.86
2015-16,Randy Foye,1610612760.0,2.24
2015-16,Tim Frazier,,1.0
2015-16,Tim Frazier,1610612757.0,1.0
2015-16,Tim Frazier,1610612740.0,1.0
2015-16,Jimmer Fredette,,2.52
2015-16,Jimmer Fredette,1610612740.0,2.71
2015-16,Jimmer Fredette,1610612752.0,2.0
2015-16,Enes Freedom,1610612760.0,4.93
2015-16,Channing Frye,,4.33
2015-16,Channing Frye,1610612753.0,4.09
2015-16,Channing Frye,1610612739.0,4.75
2015-16,Danilo Gallinari,1610612743.0,3.34
2015-16,Langston Galloway,1610612752.0,1.0
2015-16,Kevin Garnett,1610612750.0,4.01
2015-16,Marc Gasol,1610612763.0,5.0
2015-16,Pau Gasol,1610612741.0,5.0
2015-16,Rudy Gay,1610612758.0,3.26
2015-16,Alonzo Gee,1610612740.0,2.89
2015-16,Paul George,1610612754.0,3.44
2015-16,Taj Gibson,1610612741.0,3.91
2015-16,Manu Ginobili,1610612759.0,2.12
2015-16,Rudy Gobert,1610612762.0,5.0
2015-16,Drew Gooden,1610612764.0,4.3
2015-16,Archie Goodwin,1610612756.0,1.34
2015-16,Aaron Gordon,1610612753.0,3.82
2015-16,Eric Gordon,1610612740.0,1.94
2015-16,Marcin Gortat,1610612764.0,5.0
2015-16,Andrew Goudelock,1610612745.0,1.01
2015-16,Jerami Grant,1610612755.0,3.9
2015-16,Jerian Grant,1610612752.0,1.78
2015-16,Danny Green,1610612759.0,2.18
2015-16,Draymond Green,1610612744.0,4.2
2015-16,Erick Green,,1.01
2015-16,Erick Green,1610612743.0,1.08
2015-16,Erick Green,1610612762.0,1.0
2015-16,Gerald Green,1610612748.0,2.56
2015-16,JaMychal Green,1610612763.0,4.15
2015-16,Jeff Green,,3.61
2015-16,Jeff Green,1610612763.0,3.48
2015-16,Jeff Green,1610612746.0,3.81
2015-16,Blake Griffin,1610612746.0,4.15
2015-16,Jorge Gutierrez,1610612766.0,1.0
2015-16,P.J. Hairston,,2.48
2015-16,P.J. Hairston,1610612766.0,2.42
2015-16,P.J. Hairston,1610612763.0,2.64
2015-16,Jordan Hamilton,1610612740.0,2.86
2015-16,Tyler Hansbrough,1610612766.0,4.14
2015-16,Tim Hardaway Jr.,1610612737.0,2.08
2015-16,James Harden,1610612745.0,2.23
2015-16,Maurice Harkless,1610612757.0,3.26
2015-16,Justin Harper,1610612765.0,4.0
2015-16,Montrezl Harrell,1610612745.0,4.1
2015-16,Devin Harris,1610612742.0,2.01
2015-16,Gary Harris,1610612743.0,1.99
2015-16,Joe Harris,1610612739.0,2.31
2015-16,Tobias Harris,,3.47
2015-16,Tobias Harris,1610612753.0,3.25
2015-16,Tobias Harris,1610612765.0,3.96
2015-16,Aaron Harrison,1610612766.0,2.97
2015-16,Udonis Haslem,1610612748.0,4.14
2015-16,Spencer Hawes,1610612766.0,4.27
2015-16,Chuck Hayes,1610612745.0,5.0
2015-16,Gordon Hayward,1610612762.0,2.94
2015-16,Gerald Henderson,1610612757.0,2.89
2015-16,John Henson,1610612749.0,4.77
2015-16,Mario Hezonja,1610612753.0,2.84
2015-16,Roy Hibbert,1610612747.0,5.0
2015-16,J.J. Hickson,,4.96
2015-16,J.J. Hickson,1610612743.0,4.98
2015-16,J.J. Hickson,1610612764.0,4.96
2015-16,Nene,1610612764.0,4.89
2015-16,George Hill,1610612754.0,1.02
2015-16,Jordan Hill,1610612754.0,4.74
2015-16,Solomon Hill,1610612754.0,3.14
2015-16,Darrun Hilliard,1610612765.0,2.06
2015-16,Kirk Hinrich,,1.33
2015-16,Kirk Hinrich,1610612741.0,1.31
2015-16,Kirk Hinrich,1610612737.0,1.5
2015-16,Jrue Holiday,1610612740.0,1.71
2015-16,Justin Holiday,,1.93
2015-16,Justin Holiday,1610612737.0,2.01
2015-16,Justin Holiday,1610612741.0,1.87
2015-16,Ryan Hollins,,5.0
2015-16,Ryan Hollins,1610612764.0,5.0
2015-16,Ryan Hollins,1610612763.0,5.0
2015-16,Rondae Hollis-Jefferson,1610612751.0,2.48
2015-16,Richaun Holmes,1610612755.0,4.68
2015-16,Rodney Hood,1610612762.0,2.03
2015-16,Al Horford,1610612737.0,4.9
2015-16,Dwight Howard,1610612745.0,5.0
2015-16,Marcelo Huertas,1610612747.0,1.0
2015-16,Josh Huestis,1610612760.0,3.78
2015-16,Kris Humphries,,4.42
2015-16,Kris Humphries,1610612764.0,4.25
2015-16,Kris Humphries,1610612756.0,4.0
2015-16,Kris Humphries,1610612737.0,4.78
2015-16,R.J. Hunter,1610612738.0,1.93
2015-16,Serge Ibaka,1610612760.0,4.13
2015-16,Andre Iguodala,1610612744.0,3.17
2015-16,Ersan Ilyasova,,4.07
2015-16,Ersan Ilyasova,1610612765.0,4.0
2015-16,Ersan Ilyasova,1610612753.0,4.1
2015-16,Joe Ingles,1610612762.0,3.19
2015-16,Damien Inglis,1610612749.0,3.23
2015-16,Kyrie Irving,1610612739.0,1.03
2015-16,Jarrett Jack,1610612751.0,1.11
2015-16,Reggie Jackson,1610612765.0,1.0
2015-16,LeBron James,1610612739.0,3.23
2015-16,Al Jefferson,1610612766.0,4.58
2015-16,Cory Jefferson,1610612756.0,4.0
2015-16,Richard Jefferson,1610612739.0,2.94
2015-16,John Jenkins,,2.09
2015-16,John Jenkins,1610612742.0,2.14
2015-16,John Jenkins,1610612756.0,2.1
2015-16,Brandon Jennings,,1.01
2015-16,Brandon Jennings,1610612765.0,1.0
2015-16,Brandon Jennings,1610612753.0,1.02
2015-16,Jonas Jerebko,1610612738.0,4.1
2015-16,Amir Johnson,1610612738.0,4.07
2015-16,Chris Johnson,1610612762.0,2.31
2015-16,James Johnson,1610612761.0,3.16
2015-16,Joe Johnson,,3.17
2015-16,Joe Johnson,1610612751.0,3.09
2015-16,Joe Johnson,1610612748.0,3.35
2015-16,Orlando Johnson,,2.02
2015-16,Orlando Johnson,1610612756.0,2.15
2015-16,Orlando Johnson,1610612740.0,1.91
2015-16,Stanley Johnson,1610612765.0,2.66
2015-16,Tyler Johnson,1610612748.0,1.48
2015-16,Wesley Johnson,1610612746.0,3.34
2015-16,Nikola Jokic,1610612743.0,4.95
2015-16,Dahntay Jones,1610612739.0,1.86
2015-16,James Jones,1610612739.0,3.55
2015-16,Terrence Jones,1610612745.0,4.23
2015-16,Tyus Jones,1610612750.0,1.0
2015-16,DeAndre Jordan,1610612746.0,5.0
2015-16,Cory Joseph,1610612761.0,1.57
2015-16,Chris Kaman,1610612757.0,5.0
2015-16,Frank Kaminsky,1610612766.0,5.0
2015-16,Sergey Karasev,1610612751.0,2.62
2015-16,Sasha Kaun,1610612739.0,4.65
2015-16,Ryan Kelly,1610612747.0,4.46
2015-16,Michael Kidd-Gilchrist,1610612766.0,2.21
2015-16,Sean Kilpatrick,,2.47
2015-16,Sean Kilpatrick,1610612743.0,1.07
2015-16,Sean Kilpatrick,1610612751.0,2.72
2015-16,Brandon Knight,1610612756.0,1.67
2015-16,Kyle Korver,1610612737.0,2.16
2015-16,Kosta Koufos,1610612758.0,5.0
2015-16,Jeremy Lamb,1610612766.0,2.27
2015-16,Carl Landry,1610612755.0,4.48
2015-16,Shane Larkin,1610612751.0,1.0
2015-16,Joffrey Lauvergne,1610612743.0,4.77
2015-16,Zach LaVine,1610612750.0,1.65
2015-16,Ty Lawson,,1.0
2015-16,Ty Lawson,1610612745.0,1.0
2015-16,Ty Lawson,1610612754.0,1.0
2015-16,Courtney Lee,,2.32
2015-16,Courtney Lee,1610612763.0,2.37
2015-16,Courtney Lee,1610612766.0,2.26
2015-16,David Lee,,4.07
2015-16,David Lee,1610612738.0,3.93
2015-16,David Lee,1610612742.0,4.25
2015-16,Alex Len,1610612756.0,5.0
2015-16,Kawhi Leonard,1610612759.0,3.04
2015-16,Meyers Leonard,1610612757.0,4.75
2015-16,Jon Leuer,1610612756.0,4.48
2015-16,Damian Lillard,1610612757.0,1.02
2015-16,Jeremy Lin,1610612766.0,1.63
2015-16,Shaun Livingston,1610612744.0,1.36
2015-16,Kevon Looney,1610612744.0,4.06
2015-16,Brook Lopez,1610612751.0,5.0
2015-16,Robin Lopez,1610612752.0,5.0
2015-16,Kevin Love,1610612739.0,4.08
2015-16,Kyle Lowry,1610612761.0,1.0
2015-16,Trey Lyles,1610612762.0,4.15
2015-16,Shelvin Mack,,1.08
2015-16,Shelvin Mack,1610612737.0,1.07
2015-16,Shelvin Mack,1610612762.0,1.08
2015-16,Ian Mahinmi,1610612754.0,5.0
2015-16,Devyn Marble,1610612753.0,2.5
2015-16,Boban Marjanovic,1610612759.0,5.0
2015-16,Kendall Marshall,1610612755.0,1.44
2015-16,Jarell Martin,1610612763.0,4.67
2015-16,Kevin Martin,,2.16
2015-16,Kevin Martin,1610612750.0,2.05
2015-16,Kevin Martin,1610612759.0,2.66
2015-16,Wesley Matthews,1610612742.0,2.67
2015-16,O.J. Mayo,1610612749.0,2.4
2015-16,Luc Mbah a Moute,1610612746.0,3.78
2015-16,James Michael McAdoo,1610612744.0,4.39
2015-16,Ray McCallum,,1.16
2015-16,Ray McCallum,1610612759.0,1.14
2015-16,Ray McCallum,1610612763.0,1.19
2015-16,CJ McCollum,1610612757.0,1.66
2015-16,T.J. McConnell,1610612755.0,1.08
2015-16,Chris McCullough,1610612751.0,4.11
2015-16,K.J. McDaniels,1610612745.0,2.6
2015-16,Doug McDermott,1610612741.0,3.06
2015-16,Mitch McGary,1610612760.0,4.3
2015-16,JaVale McGee,1610612742.0,4.99
2015-16,Ben McLemore,1610612758.0,2.11
2015-16,Jordan McRae,,1.22
2015-16,Jordan McRae,1610612756.0,1.06
2015-16,Jordan McRae,1610612739.0,1.32
2015-16,Josh McRoberts,1610612748.0,4.21
2015-16,Jodie Meeks,1610612765.0,2.0
2015-16,Salah Mejri,1610612742.0,5.0
2015-16,Jordan Mickey,1610612738.0,3.93
2015-16,Khris Middleton,1610612749.0,3.15
2015-16,C.J. Miles,1610612754.0,2.71
2015-16,Andre Miller,,1.08
2015-16,Andre Miller,1610612750.0,1.03
2015-16,Andre Miller,1610612759.0,1.17
2015-16,Mike Miller,1610612743.0,3.58
2015-16,Patty Mills,1610612759.0,1.0
2015-16,Elijah Millsap,1610612762.0,2.29
2015-16,Paul Millsap,1610612737.0,4.04
2015-16,Nikola Mirotic,1610612741.0,4.1
2015-16,Nazr Mohammed,1610612760.0,5.0
2015-16,Greg Monroe,1610612749.0,5.0
2015-16,Luis Montero,1610612757.0,3.08
2015-16,E'Twaun Moore,1610612741.0,1.71
2015-16,Eric Moreland,1610612758.0,4.48
2015-16,Marcus Morris,1610612765.0,3.09
2015-16,Markieff Morris,,4.11
2015-16,Markieff Morris,1610612756.0,4.23
2015-16,Markieff Morris,1610612764.0,4.01
2015-16,Anthony Morrow,1610612760.0,2.55
2015-16,Donatas Motiejunas,1610612745.0,4.14
2015-16,Timofey Mozgov,1610612739.0,5.0
2015-16,Emmanuel Mudiay,1610612743.0,1.14
2015-16,Shabazz Muhammad,1610612750.0,2.88
2015-16,Xavier Munford,1610612763.0,1.32
2015-16,Mike Muscala,1610612737.0,4.95
2015-16,Larry Nance Jr.,1610612747.0,3.86
2015-16,Shabazz Napier,1610612753.0,1.0
2015-16,Gary Neal,1610612764.0,2.46
2015-16,Jameer Nelson,1610612743.0,1.0
2015-16,Raul Neto,1610612762.0,1.05
2015-16,Andrew Nicholson,1610612753.0,4.11
2015-16,Joakim Noah,1610612741.0,4.79
2015-16,Nerlens Noel,1610612755.0,4.69
2015-16,Lucas Nogueira,1610612761.0,5.0
2015-16,Steve Novak,,3.9
2015-16,Steve Novak,1610612760.0,3.88
2015-16,Steve Novak,1610612749.0,3.92
2015-16,Dirk Nowitzki,1610612742.0,4.33
2015-16,Jusuf Nurkic,1610612743.0,5.0
2015-16,J.J. O'Brien,1610612762.0,2.71
2015-16,Johnny O'Bryant,1610612749.0,4.02
2015-16,Kyle O'Quinn,1610612752.0,4.71
2015-16,Jahlil Okafor,1610612755.0,5.0
2015-16,Victor Oladipo,1610612753.0,1.84
2015-16,Kelly Olynyk,1610612738.0,4.86
2015-16,Kelly Oubre Jr.,1610612764.0,2.96
2015-16,Zaza Pachulia,1610612742.0,5.0
2015-16,Kostas Papanikolaou,1610612743.0,3.43
2015-16,Jabari Parker,1610612749.0,3.92
2015-16,Tony Parker,1610612759.0,1.08
2015-16,Chandler Parsons,1610612742.0,3.34
2015-16,Lamar Patterson,1610612737.0,2.22
2015-16,Patrick Patterson,1610612761.0,4.01
2015-16,Chris Paul,1610612746.0,1.0
2015-16,Adreian Payne,1610612750.0,4.18
2015-16,Cameron Payne,1610612760.0,1.05
2015-16,Elfrid Payton,1610612753.0,1.07
2015-16,Nikola Pekovic,1610612750.0,5.0
2015-16,Kendrick Perkins,1610612740.0,4.92
2015-16,Paul Pierce,1610612746.0,3.4
2015-16,Tibor Pleiss,1610612762.0,5.0
2015-16,Mason Plumlee,1610612757.0,4.98
2015-16,Miles Plumlee,1610612749.0,5.0
2015-16,Otto Porter Jr.,1610612764.0,3.2
2015-16,Bobby Portis,1610612741.0,4.51
2015-16,Kristaps Porzingis,1610612752.0,4.3
2015-16,Dwight Powell,1610612742.0,4.05
2015-16,Norman Powell,1610612761.0,2.09
2015-16,Phil Pressey,,1.0
2015-16,Phil Pressey,1610612755.0,1.0
2015-16,Phil Pressey,1610612756.0,1.0
2015-16,Ronnie Price,1610612756.0,1.03
2015-16,Pablo Prigioni,1610612746.0,1.02
2015-16,Tayshaun Prince,1610612750.0,3.16
2015-16,Julius Randle,1610612747.0,4.25
2015-16,Zach Randolph,1610612763.0,4.37
2015-16,J.J. Redick,1610612746.0,1.94
2015-16,Willie Reed,1610612751.0,4.71
2015-16,Josh Richardson,1610612748.0,1.59
2015-16,Austin Rivers,1610612746.0,1.65
2015-16,Andre Roberson,1610612760.0,2.36
2015-16,Brian Roberts,,1.0
2015-16,Brian Roberts,1610612766.0,1.0
2015-16,Brian Roberts,1610612757.0,1.0
2015-16,Glenn Robinson III,1610612754.0,2.54
2015-16,Nate Robinson,1610612740.0,1.0
2015-16,Thomas Robinson,1610612751.0,4.45
2015-16,Rajon Rondo,1610612758.0,1.42
2015-16,Derrick Rose,1610612741.0,1.07
2015-16,Terrence Ross,1610612761.0,2.93
2015-16,Terry Rozier,1610612738.0,1.15
2015-16,Ricky Rubio,1610612750.0,1.0
2015-16,Damjan Rudez,1610612750.0,3.87
2015-16,Brandon Rush,1610612744.0,2.97
2015-16,D'Angelo Russell,1610612747.0,1.14
2015-16,Robert Sacre,1610612747.0,5.0
2015-16,JaKarr Sampson,,3.21
2015-16,JaKarr Sampson,1610612755.0,3.24
2015-16,JaKarr Sampson,1610612743.0,3.09
2015-16,Dennis Schroder,1610612737.0,1.0
2015-16,Luis Scola,1610612761.0,4.13
2015-16,Mike Scott,1610612737.0,3.98
2015-16,Thabo Sefolosha,1610612737.0,3.04
2015-16,Kevin Seraphin,1610612752.0,4.97
2015-16,Ramon Sessions,1610612764.0,1.0
2015-16,Iman Shumpert,1610612739.0,2.18
2015-16,Jonathon Simmons,1610612759.0,1.94
2015-16,Henry Sims,1610612751.0,5.0
2015-16,Kyle Singler,1610612760.0,3.06
2015-16,Donald Sloan,1610612751.0,1.06
2015-16,Marcus Smart,1610612738.0,1.59
2015-16,Greg Smith,1610612750.0,4.61
2015-16,Ish Smith,,1.01
2015-16,Ish Smith,1610612740.0,1.02
2015-16,Ish Smith,1610612755.0,1.0
2015-16,J.R. Smith,1610612739.0,2.21
2015-16,Jason Smith,1610612753.0,4.96
2015-16,Josh Smith,,4.44
2015-16,Josh Smith,1610612746.0,4.63
2015-16,Josh Smith,1610612745.0,4.14
2015-16,Russ Smith,1610612763.0,1.0
2015-16,Tony Snell,1610612741.0,2.74
2015-16,Marreese Speights,1610612744.0,4.88
2015-16,Tiago Splitter,1610612737.0,5.0
2015-16,Nik Stauskas,1610612755.0,2.25
2015-16,Lance Stephenson,,2.87
2015-16,Lance Stephenson,1610612746.0,3.06
2015-16,Lance Stephenson,1610612763.0,2.71
2015-16,Alex Stepheson,,4.85
2015-16,Alex Stepheson,1610612746.0,4.75
2015-16,Alex Stepheson,1610612763.0,4.87
2015-16,Jarnell Stokes,,5.0
2015-16,Jarnell Stokes,1610612763.0,5.0
2015-16,Jarnell Stokes,1610612748.0,5.0
2015-16,Amar'e Stoudemire,1610612748.0,5.0
2015-16,Rodney Stuckey,1610612754.0,1.61
2015-16,Jared Sullinger,1610612738.0,4.86
2015-16,Edy Tavares,1610612737.0,5.0
2015-16,Jeff Teague,1610612737.0,1.06
2015-16,Mirza Teletovic,1610612756.0,4.05
2015-16,Garrett Temple,1610612764.0,2.47
2015-16,Jason Terry,1610612745.0,1.43
2015-16,Isaiah Thomas,1610612738.0,1.0
2015-16,Lance Thomas,1610612752.0,3.87
2015-16,Hollis Thompson,1610612755.0,2.83
2015-16,Jason Thompson,,4.64
2015-16,Jason Thompson,1610612744.0,4.81
2015-16,Jason Thompson,1610612761.0,4.53
2015-16,Klay Thompson,1610612744.0,2.19
2015-16,Tristan Thompson,1610612739.0,4.78
2015-16,Marcus Thornton,,2.08
2015-16,Marcus Thornton,1610612745.0,2.1
2015-16,Marcus Thornton,1610612764.0,1.99
2015-16,Anthony Tolliver,1610612765.0,4.0
2015-16,Axel Toupane,1610612743.0,3.15
2015-16,Karl-Anthony Towns,1610612750.0,4.98
2015-16,P.J. Tucker,1610612756.0,2.99
2015-16,Evan Turner,1610612738.0,2.73
2015-16,Myles Turner,1610612754.0,4.66
2015-16,Beno Udrih,,1.07
2015-16,Beno Udrih,1610612763.0,1.1
2015-16,Beno Udrih,1610612748.0,1.06
2015-16,Jonas Valanciunas,1610612761.0,5.0
2015-16,Anderson Varejao,,4.93
2015-16,Anderson Varejao,1610612739.0,4.88
2015-16,Anderson Varejao,1610612744.0,5.0
2015-16,Greivis Vasquez,1610612749.0,1.18
2015-16,Rashad Vaughn,1610612749.0,2.59
2015-16,Charlie Villanueva,1610612742.0,4.32
2015-16,Noah Vonleh,1610612757.0,4.22
2015-16,Nikola Vucevic,1610612753.0,4.95
2015-16,Sasha Vujacic,1610612752.0,2.34
2015-16,Dwyane Wade,1610612748.0,2.03
2015-16,Dion Waiters,1610612760.0,1.96
2015-16,Kemba Walker,1610612766.0,1.02
2015-16,John Wall,1610612764.0,1.21
2015-16,T.J. Warren,1610612756.0,3.26
2015-16,C.J. Watson,1610612753.0,1.35
2015-16,Briante Weber,,1.0
2015-16,Briante Weber,1610612763.0,1.0
2015-16,Briante Weber,1610612748.0,1.0
2015-16,Sonny Weems,,2.69
2015-16,Sonny Weems,1610612756.0,2.59
2015-16,Sonny Weems,1610612755.0,3.34
2015-16,David West,1610612759.0,4.48
2015-16,Russell Westbrook,1610612760.0,1.08
2015-16,Hassan Whiteside,1610612748.0,5.0
2015-16,Shayne Whittington,1610612754.0,4.31
2015-16,Andrew Wiggins,1610612750.0,2.54
2015-16,C.J. Wilcox,1610612746.0,2.3
2015-16,Alan Williams,1610612756.0,4.52
2015-16,Deron Williams,1610612742.0,1.83
2015-16,Derrick Williams,1610612752.0,3.5
