"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Draymond Green","GSW",23,879,1777,355,81,172,0.47093023255813954,38,104,0.36538461538461536,0.37254901960784315,79,74,88,111,3,0.4567901234567901,0.5138888888888888,0.9736842105263158,0.37681159420289856,0.5460527372262773,0.5,0.5461538461538461,18,18,0.10465116279069768,1,0.009615384615384616,18.98101898101898
"Klay Thompson","GSW",24,849,1722,582,103,222,0.46396396396396394,98,231,0.42424242424242425,0.42424242424242425,82,128,78,264,30,0.6213592233009708,0.6213592233009708,0.8979591836734694,0.5099337748344371,0.5049843267108168,0.5518763796909493,0.5858585858585859,0,23,0.1036036036036036,2,0.008658008658008658,27.90937178166838
"LeBron James","CLE",21,822,1541,552,187,323,0.5789473684210527,32,94,0.3404255319148936,0.3404255319148936,82,154,220,45,51,0.4117647058823529,0.4375,0.46875,0.22541966426858512,0.5543089928057554,0.5635491606714629,0.5872340425531914,22,17,0.05263157894736842,0,0,30.66966797974114
"Kyrie Irving","CLE",21,774,1470,530,150,307,0.48859934853420195,51,116,0.4396551724137931,0.43859649122807015,77,74,226,84,69,0.24666666666666667,0.25,0.5490196078431373,0.27423167848699764,0.49071033254156765,0.5354609929078015,0.5712719298245614,4,22,0.07166123778501629,0,0,29.734513274336283
"Andre Iguodala","GSW",24,768,1546,213,53,99,0.5353535353535354,25,65,0.38461538461538464,0.390625,32,54,52,69,6,0.5094339622641509,0.574468085106383,0.92,0.39634146341463417,0.5563634969325154,0.551829268292683,0.5605263157894737,12,7,0.0707070707070707,0,0,12.074829931972788
"Kyle Lowry","TOR",20,766,1422,382,89,192,0.4635416666666667,42,138,0.30434782608695654,0.30656934306569344,78,36,142,54,72,0.20224719101123595,0.20454545454545456,0.42857142857142855,0.41818181818181815,0.47445564024390247,0.46060606060606063,0.508,2,18,0.09375,2,0.014492753623188406,26.642335766423354
"DeMar DeRozan","TOR",20,746,1411,418,153,372,0.4112903225806452,4,26,0.15384615384615385,0.15384615384615385,100,84,222,12,0,0.27450980392156865,0.27631578947368424,1,0.06532663316582915,0.4225030150753769,0.39949748743718594,0.4579646017699115,2,29,0.07795698924731183,0,0,30.45343137254902
"Harrison Barnes","GSW",24,743,1477,216,56,137,0.40875912408759124,26,76,0.34210526315789475,0.34210526315789475,26,60,52,75,3,0.5357142857142857,0.5660377358490566,0.9615384615384616,0.3568075117370892,0.5087953051643193,0.4460093896713615,0.47368421052631576,6,12,0.08759124087591241,0,0,14.765906362545017
"JR Smith","CLE",21,730,1379,242,17,37,0.4594594594594595,65,151,0.4304635761589404,0.436241610738255,13,16,18,186,9,0.47058823529411764,0.47058823529411764,0.9538461538461539,0.8031914893617021,0.5225516216216216,0.6090425531914894,0.6111111111111112,0,4,0.10810810810810811,4,0.026490066225165563,13.03805364940736
"Kevin Durant","OKC",18,726,1440,511,144,297,0.48484848484848486,31,110,0.2818181818181818,0.28440366972477066,130,140,148,69,24,0.4861111111111111,0.49295774647887325,0.7419354838709677,0.2702702702702703,0.4875689655172414,0.4680589680589681,0.5375536480686696,4,10,0.03367003367003367,2,0.01818181818181818,31.70149253731343
"Russell Westbrook","OKC",18,674,1352,468,125,288,0.4340277777777778,34,105,0.3238095238095238,0.3238095238095238,116,28,222,57,45,0.112,0.11965811965811966,0.5588235294117647,0.26717557251908397,0.5132125954198473,0.44783715012722647,0.5120350109409191,16,18,0.0625,0,0,33.988585922637924
"Tristan Thompson","CLE",21,622,1164,140,49,93,0.5268817204301075,0,0,0,0,42,62,36,0,0,0.6326530612244898,0.7560975609756098,0,0,0.6116559139784946,0.5268817204301075,0.546875,16,15,0.16129032258064516,0,0,10.398230088495575
"Stephen Curry","GSW",18,614,1250,452,68,140,0.4857142857142857,80,198,0.40404040404040403,0.41025641025641024,76,36,100,120,120,0.2647058823529412,0.2727272727272727,0.5,0.5857988165680473,0.503577027027027,0.5562130177514792,0.605121293800539,4,13,0.09285714285714286,2,0.010101010101010102,31.386347642505275
"Kevin Love","CLE",20,613,1145,293,46,128,0.359375,46,111,0.4144144144144144,0.4144144144144144,63,46,46,132,6,0.5,0.575,0.9565217391304348,0.46443514644351463,0.5064489539748954,0.4811715481171548,0.5346715328467153,12,14,0.109375,1,0.009009009009009009,22.52994011976048
"Serge Ibaka","OKC",18,602,1207,216,54,94,0.574468085106383,31,69,0.4492753623188406,0.4492753623188406,15,82,26,93,0,0.7592592592592593,0.8723404255319149,1,0.4233128834355828,0.510519018404908,0.6165644171779141,0.631578947368421,14,0,0,1,0.014492753623188406,12.884753042233356
"DeMarre Carroll","TOR",20,596,1106,177,36,80,0.45,26,79,0.3291139240506329,0.3291139240506329,27,44,28,72,6,0.6111111111111112,0.6875,0.9230769230769231,0.4968553459119497,0.5343040880503145,0.4716981132075472,0.5028409090909091,8,6,0.075,0,0,15.168100078186084
"Patrick Patterson","TOR",20,583,1086,153,34,66,0.5151515151515151,21,70,0.3,0.3,22,34,34,63,0,0.5,0.5666666666666667,1,0.5147058823529411,0.5277566176470588,0.48161764705882354,0.5168918918918919,8,6,0.09090909090909091,0,0,13.258785942492013
"Steven Adams","OKC",18,553,1071,182,68,110,0.6181818181818182,0,1,0,0,46,100,36,0,0,0.7352941176470589,0.8771929824561403,0,0.009009009009009009,0.6324763636363636,0.6126126126126126,0.6232876712328768,22,15,0.13636363636363635,0,0,12.786108918705605
"Shaun Livingston","GSW",24,514,1031,196,82,167,0.49101796407185627,0,1,0,0,32,76,88,0,0,0.4634146341463415,0.475,0,0.005952380952380952,0.474314371257485,0.4880952380952381,0.532608695652174,4,9,0.05389221556886228,0,0,18.096856414613423
"Bismack Biyombo","TOR",20,505,938,123,40,69,0.5797101449275363,0,0,0,0,43,60,20,0,0,0.75,0.8333333333333334,0,0,0.6372507246376812,0.5797101449275363,0.6029411764705882,8,7,0.10144927536231885,0,0,11.275415896487985
"Luol Deng","MIA",14,495,927,186,41,81,0.5061728395061729,24,57,0.42105263157894735,0.42105263157894735,32,50,32,72,0,0.6097560975609756,0.6578947368421053,1,0.41304347826086957,0.5167663043478261,0.5579710144927537,0.6038961038961039,6,5,0.06172839506172839,0,0,17.035611164581326
"Joe Johnson","MIA",14,492,922,170,55,112,0.49107142857142855,13,46,0.2826086956521739,0.28888888888888886,21,8,102,33,6,0.07272727272727272,0.07547169811320754,0.8461538461538461,0.2911392405063291,0.4252266025641026,0.47151898734177217,0.5029761904761905,4,3,0.026785714285714284,0,0,18.289085545722713
"Dion Waiters","OKC",18,491,967,151,34,76,0.4473684210526316,21,56,0.375,0.38181818181818183,20,12,56,54,9,0.17647058823529413,0.17647058823529413,0.8571428571428571,0.42424242424242425,0.5130110687022901,0.4962121212121212,0.5206896551724138,0,7,0.09210526315789473,0,0,14.575971731448762
"Dwyane Wade","MIA",14,473,888,300,107,231,0.46320346320346323,12,23,0.5217391304347826,0.5454545454545454,50,40,174,9,27,0.18691588785046728,0.18867924528301888,0.25,0.09055118110236221,0.44499367588932803,0.4921259842519685,0.528169014084507,2,9,0.03896103896103896,0,0,32.32628398791541
"Goran Dragic","MIA",14,472,888,231,75,160,0.46875,16,46,0.34782608695652173,0.35555555555555557,33,42,108,24,24,0.28,0.28378378378378377,0.5,0.22330097087378642,0.49220634146341463,0.48058252427184467,0.515695067264574,2,8,0.05,1,0.021739130434782608,25.630676084762865
"Andre Roberson","OKC",18,471,936,100,28,49,0.5714285714285714,12,37,0.32432432432432434,0.32432432432432434,8,32,24,36,0,0.5714285714285714,0.6956521739130435,1,0.43023255813953487,0.5848767441860465,0.5348837209302325,0.5208333333333334,10,6,0.12244897959183673,0,0,9.861751152073733
"Cory Joseph","TOR",20,452,841,170,61,124,0.49193548387096775,8,24,0.3333333333333333,0.36363636363636365,24,18,104,18,6,0.14754098360655737,0.15,0.75,0.16216216216216217,0.4516897260273973,0.49324324324324326,0.5214723926380368,2,10,0.08064516129032258,1,0.041666666666666664,19.013360739979444
"CJ McCollum","POR",11,442,891,225,64,139,0.460431654676259,20,58,0.3448275862068966,0.3448275862068966,37,34,94,42,18,0.265625,0.27419354838709675,0.7,0.29441624365482233,0.4665081218274112,0.47715736040609136,0.5184331797235023,4,6,0.04316546762589928,1,0.017241379310344827,22.898550724637683
"Damian Lillard","POR",11,438,896,291,47,135,0.34814814814814815,42,107,0.3925233644859813,0.39622641509433965,71,34,60,48,78,0.3617021276595745,0.37777777777777777,0.38095238095238093,0.44214876033057854,0.495608125,0.45454545454545453,0.5218978102189781,4,16,0.11851851851851852,2,0.018691588785046728,29.238095238095237
"Josh Richardson","MIA",14,387,717,93,16,43,0.37209302325581395,17,46,0.3695652173913043,0.37777777777777777,10,20,12,51,0,0.625,0.625,1,0.5168539325842697,0.5053056818181818,0.46629213483146065,0.48947368421052634,0,5,0.11627906976744186,0,0,13.275434243176178
"Richard Jefferson","CLE",21,381,721,114,33,56,0.5892857142857143,11,28,0.39285714285714285,0.39285714285714285,15,48,18,33,0,0.7272727272727273,0.8,1,0.3333333333333333,0.5787898809523809,0.5892857142857143,0.6129032258064516,6,8,0.14285714285714285,0,0,13.022113022113022
"Al-Farouq Aminu","POR",11,372,755,161,28,58,0.4827586206896552,28,70,0.4,0.4,21,38,18,81,3,0.6785714285714286,0.76,0.9642857142857143,0.546875,0.5362572,0.546875,0.5669014084507042,6,5,0.08620689655172414,0,0,18.459796149490373
"Iman Shumpert","CLE",21,367,671,70,12,26,0.46153846153846156,13,34,0.38235294117647056,0.38235294117647056,7,16,8,33,6,0.6666666666666666,0.7272727272727273,0.8461538461538461,0.5666666666666667,0.5439,0.525,0.5384615384615384,2,3,0.11538461538461539,0,0,10.4
"Andrew Bogut","GSW",22,365,716,101,48,75,0.64,0,2,0,0,5,66,30,0,0,0.6875,0.9428571428571428,0,0.025974025974025976,0.5843077922077923,0.6233766233766234,0.6011904761904762,26,6,0.08,0,0,12.560975609756099
"Paul Millsap","ATL",10,365,729,167,51,104,0.49038461538461536,8,33,0.24242424242424243,0.24242424242424243,41,54,48,24,0,0.5294117647058824,0.6,1,0.24087591240875914,0.529655109489051,0.45985401459854014,0.5186335403726708,12,9,0.08653846153846154,0,0,22.721749696233292
"Kawhi Leonard","SAS",10,339,648,225,66,127,0.5196850393700787,17,39,0.4358974358974359,0.4473684210526316,42,40,92,48,3,0.30303030303030304,0.3225806451612903,0.9411764705882353,0.23493975903614459,0.5157054545454545,0.5512048192771084,0.5909090909090909,8,11,0.08661417322834646,0,0,28.03867403314917
"LaMarcus Aldridge","SAS",10,337,644,219,86,167,0.5149700598802395,2,2,1,1,41,90,82,6,0,0.5232558139534884,0.5487804878048781,1,0.011834319526627219,0.45240532544378703,0.5266272189349113,0.5797872340425532,8,3,0.017964071856287425,0,0,27.910238429172512
"Terrence Ross","TOR",20,335,629,126,25,55,0.45454545454545453,21,64,0.328125,0.328125,13,18,32,54,9,0.36,0.375,0.8571428571428571,0.5378151260504201,0.4999176470588235,0.47478991596638653,0.4921875,2,4,0.07272727272727272,1,0.015625,19.91701244813278
"Justise Winslow","MIA",13,330,604,90,27,56,0.48214285714285715,5,18,0.2777777777777778,0.29411764705882354,21,30,24,15,0,0.5555555555555556,0.6,1,0.24324324324324326,0.5138041095890411,0.46621621621621623,0.5113636363636364,4,8,0.14285714285714285,0,0,14.684287812041116
"Al Horford","ATL",10,327,656,134,43,88,0.48863636363636365,11,28,0.39285714285714285,0.39285714285714285,15,64,22,33,0,0.7441860465116279,0.7441860465116279,1,0.2413793103448276,0.5190896551724138,0.5129310344827587,0.5403225806451613,0,3,0.03409090909090909,0,0,19.475138121546962
"Kent Bazemore","ATL",10,325,658,119,28,60,0.4666666666666667,16,61,0.26229508196721313,0.26666666666666666,15,38,18,39,9,0.6785714285714286,0.6785714285714286,0.8125,0.5041322314049587,0.56017375,0.4297520661157025,0.4541984732824427,0,10,0.16666666666666666,0,0,19.36813186813187
"Enes Kanter","OKC",18,323,628,170,63,104,0.6057692307692307,2,14,0.14285714285714285,0.14285714285714285,38,74,52,6,0,0.5873015873015873,0.7872340425531915,1,0.11864406779661017,0.5337453389830509,0.559322033898305,0.6115107913669064,32,10,0.09615384615384616,0,0,20.917678812415655
"Jonas Valanciunas","TOR",12,321,605,165,68,120,0.5666666666666667,0,0,0,0,29,82,54,0,0,0.6029411764705882,0.7321428571428571,0,0,0.5132575,0.5666666666666667,0.5978260869565217,24,7,0.058333333333333334,0,0,21.727019498607245
"Kyle Korver","ATL",10,316,650,103,11,21,0.5238095238095238,24,54,0.4444444444444444,0.4444444444444444,9,20,2,72,0,0.9090909090909091,0.9090909090909091,1,0.72,0.5292864864864865,0.6266666666666667,0.6493506493506493,0,1,0.047619047619047616,1,0.018518518518518517,11.627906976744187
"Mason Plumlee","POR",11,306,620,77,28,70,0.4,0,0,0,0,21,40,16,0,0,0.7142857142857143,0.7407407407407407,0,0,0.5630842857142857,0.4,0.4476744186046512,2,12,0.17142857142857143,0,0,15.18467852257182
"Allen Crabbe","POR",11,302,620,105,23,38,0.6052631578947368,15,35,0.42857142857142855,0.4411764705882353,14,32,14,45,0,0.6956521739130435,0.7619047619047619,1,0.4794520547945205,0.4963471428571429,0.6232876712328768,0.6481481481481481,4,1,0.02631578947368421,0,0,12.219101123595506
"Hassan Whiteside","MIA",10,291,539,120,47,69,0.6811594202898551,0,0,0,0,26,62,32,0,0,0.6595744680851063,0.8611111111111112,0,0,0.5776,0.6811594202898551,0.6818181818181818,22,5,0.07246376811594203,0,0,16.721854304635762
"Jeff Teague","ATL",10,279,570,145,37,85,0.43529411764705883,9,36,0.25,0.25,44,8,66,15,12,0.10810810810810811,0.10810810810810811,0.5555555555555556,0.2975206611570248,0.5172438016528925,0.41735537190082644,0.5,0,15,0.17647058823529413,0,0,26.94136291600634
"Paul George","IND",7,275,512,191,38,80,0.475,18,43,0.4186046511627907,0.4186046511627907,61,20,56,42,12,0.2631578947368421,0.2631578947368421,0.7777777777777778,0.34959349593495936,0.49742195121951216,0.5284552845528455,0.6168831168831169,0,10,0.125,0,0,30.944055944055947
"Maurice Harkless","POR",11,272,543,121,32,66,0.48484848484848486,15,44,0.3409090909090909,0.3409090909090909,12,40,24,42,3,0.625,0.8,0.9333333333333333,0.4,0.5594245454545455,0.4954545454545455,0.4959016393442623,14,7,0.10606060606060606,0,0,20.87912087912088
"Danny Green","SAS",10,267,509,86,6,17,0.35294117647058826,24,48,0.5,0.5,2,8,4,66,6,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.7384615384615385,0.5394100000000001,0.6461538461538462,0.6515151515151515,0,0,0,0,0,12.857142857142858
"Tony Parker","SAS",10,264,499,104,40,82,0.4878048780487805,4,16,0.25,0.26666666666666666,12,12,68,12,0,0.15,0.15,1,0.16326530612244897,0.49611701030927835,0.46938775510204084,0.5048543689320388,0,8,0.0975609756097561,1,0.0625,21.960072595281307
"Kemba Walker","CHA",7,260,487,159,42,110,0.38181818181818183,14,43,0.32558139534883723,0.3333333333333333,33,4,80,18,24,0.047619047619047616,0.047619047619047616,0.42857142857142855,0.28104575163398693,0.49524243421052627,0.4117647058823529,0.4732142857142857,0,22,0.2,1,0.023255813953488372,33.027522935779814
"Courtney Lee","CHA",7,257,490,60,17,42,0.40476190476190477,4,9,0.4444444444444444,0.4444444444444444,14,12,22,9,3,0.35294117647058826,0.42857142857142855,0.75,0.17647058823529413,0.4783823529411765,0.45098039215686275,0.5172413793103449,6,3,0.07142857142857142,0,0,11.517367458866545
"Leandro Barbosa","GSW",23,254,507,129,40,60,0.6666666666666666,11,28,0.39285714285714285,0.39285714285714285,16,46,34,30,3,0.575,0.5897435897435898,0.9090909090909091,0.3181818181818182,0.5198801136363637,0.6420454545454546,0.6581632653061225,2,8,0.13333333333333333,0,0,19.395017793594306
"Matthew Dellavedova","CLE",20,241,455,78,18,43,0.4186046511627907,8,31,0.25806451612903225,0.26666666666666666,18,18,18,21,3,0.5,0.5,0.875,0.4189189189189189,0.464508904109589,0.40540540540540543,0.4588235294117647,0,2,0.046511627906976744,2,0.06451612903225806,19.3359375
"Channing Frye","CLE",17,237,446,114,15,23,0.6521739130434783,26,46,0.5652173913043478,0.5652173913043478,6,26,4,78,0,0.8666666666666667,0.8666666666666667,1,0.6666666666666666,0.5459463768115942,0.782608695652174,0.7916666666666666,0,1,0.043478260869565216,1,0.021739130434782608,15.587044534412954
"George Hill","IND",7,235,436,95,19,30,0.6333333333333333,13,27,0.48148148148148145,0.48148148148148145,18,8,30,33,6,0.21052631578947367,0.23529411764705882,0.8461538461538461,0.47368421052631576,0.5268561403508771,0.6754385964912281,0.7089552238805971,4,0,0,0,0,15.463917525773198
"Gerald Henderson","POR",11,234,464,76,23,63,0.36507936507936506,7,19,0.3684210526315789,0.3684210526315789,9,24,22,18,3,0.5217391304347826,0.5714285714285714,0.8571428571428571,0.23170731707317074,0.457705487804878,0.40853658536585363,0.4318181818181818,4,7,0.1111111111111111,0,0,17.481203007518797
"Marvin Williams","CHA",7,228,427,36,8,34,0.23529411764705882,6,17,0.35294117647058826,0.35294117647058826,2,12,4,18,0,0.75,0.75,1,0.3333333333333333,0.5248294117647059,0.3333333333333333,0.33962264150943394,0,6,0.17647058823529413,0,0,11.434511434511435
"Monta Ellis","IND",7,225,428,81,26,55,0.4727272727272727,7,21,0.3333333333333333,0.3333333333333333,8,12,40,9,12,0.23076923076923078,0.23076923076923078,0.42857142857142855,0.27631578947368424,0.5142361842105263,0.48026315789473684,0.50625,0,4,0.07272727272727272,0,0,20.464135021097047
"Isaiah Thomas","BOS",6,220,451,145,34,73,0.4657534246575342,13,46,0.2826086956521739,0.2826086956521739,38,26,42,27,12,0.38235294117647056,0.38235294117647056,0.6923076923076923,0.3865546218487395,0.5338693277310924,0.4495798319327731,0.5291970802919708,0,13,0.1780821917808219,3,0.06521739130434782,29.20696324951644
"Tim Duncan","SAS",10,218,411,59,22,52,0.4230769230769231,0,0,0,0,15,36,8,0,0,0.8181818181818182,0.9,0,0,0.524998076923077,0.4230769230769231,0.48360655737704916,4,8,0.15384615384615385,0,0,15.604395604395606
"Evan Turner","BOS",6,214,435,79,28,71,0.39436619718309857,3,14,0.21428571428571427,0.21428571428571427,14,18,38,9,0,0.32142857142857145,0.32142857142857145,1,0.16470588235294117,0.49812470588235297,0.38235294117647056,0.42473118279569894,0,7,0.09859154929577464,1,0.07142857142857142,22.177419354838708
"Norman Powell","TOR",18,206,386,68,20,44,0.45454545454545453,7,26,0.2692307692307692,0.2692307692307692,7,12,28,21,0,0.3,0.3333333333333333,1,0.37142857142857144,0.5160835714285714,0.4357142857142857,0.4594594594594595,4,2,0.045454545454545456,0,0,17.17391304347826
"Ed Davis","POR",11,205,400,61,21,38,0.5526315789473685,0,2,0,0,19,26,16,0,0,0.6190476190476191,1,0,0.05,0.5433538461538462,0.525,0.5446428571428571,16,6,0.15789473684210525,0,0,14.254859611231101
"Festus Ezeli","GSW",23,203,418,93,37,69,0.5362318840579711,0,0,0,0,19,52,22,0,0,0.7027027027027027,1,0,0,0.6045753623188406,0.5362318840579711,0.5166666666666667,22,10,0.14492753623188406,0,0,21.638655462184875
"Thabo Sefolosha","ATL",10,203,385,59,15,27,0.5555555555555556,7,19,0.3684210526315789,0.3684210526315789,8,14,16,21,0,0.4666666666666667,0.6363636363636364,1,0.41304347826086957,0.562816304347826,0.5543478260869565,0.5566037735849056,8,1,0.037037037037037035,0,0,14.651162790697676
"Marreese Speights","GSW",24,201,407,134,28,75,0.37333333333333335,18,43,0.4186046511627907,0.43902439024390244,24,40,16,54,0,0.7142857142857143,0.8333333333333334,1,0.3644067796610169,0.4795396551724138,0.4661016949152542,0.5075757575757576,8,4,0.05333333333333334,0,0,33.40659340659341
"Jamal Crawford","LAC",6,199,393,104,35,82,0.4268292682926829,4,21,0.19047619047619047,0.19047619047619047,22,16,54,12,0,0.22857142857142856,0.22857142857142856,1,0.20388349514563106,0.4337203883495146,0.39805825242718446,0.45614035087719296,0,3,0.036585365853658534,0,0,27.57847533632287
"DeAndre Jordan","LAC",6,198,388,70,24,38,0.631578947368421,0,0,0,0,22,26,22,0,0,0.5416666666666666,0.8666666666666667,0,0,0.641242105263158,0.631578947368421,0.5223880597014925,18,1,0.02631578947368421,0,0,16.55480984340045
"Solomon Hill","IND",7,198,367,54,3,12,0.25,11,19,0.5789473684210527,0.5789473684210527,15,2,4,33,0,0.3333333333333333,0.3333333333333333,1,0.6129032258064516,0.5581241935483872,0.6290322580645161,0.6923076923076923,0,3,0.25,0,0,10.023866348448687
"Jae Crowder","BOS",6,197,399,57,10,31,0.3225806451612903,10,41,0.24390243902439024,0.24390243902439024,7,12,8,27,3,0.6,0.75,0.9,0.5694444444444444,0.5336944444444445,0.3472222222222222,0.37012987012987014,4,3,0.0967741935483871,0,0,18.543046357615893
"Myles Turner","IND",7,197,366,72,33,69,0.4782608695652174,0,2,0,0,6,50,16,0,0,0.7575757575757576,0.8620689655172413,0,0.028169014084507043,0.46737535211267606,0.4647887323943662,0.48,8,2,0.028985507246376812,0,0,20.863309352517987
"James Harden","HOU",5,193,396,133,28,58,0.4827586206896552,13,42,0.30952380952380953,0.3170731707317073,38,10,46,15,24,0.17857142857142858,0.19230769230769232,0.38461538461538464,0.42,0.48703787878787874,0.475,0.5541666666666667,4,3,0.05172413793103448,0,0,31.39784946236559
"Marcus Smart","BOS",6,193,386,72,11,28,0.39285714285714285,11,32,0.34375,0.3548387096774194,17,6,16,27,6,0.2727272727272727,0.3333333333333333,0.8181818181818182,0.5333333333333333,0.5462389830508474,0.4583333333333333,0.5142857142857142,4,8,0.2857142857142857,1,0.03125,18.961625282167045
"Manu Ginobili","SAS",10,192,372,67,11,26,0.4230769230769231,9,21,0.42857142857142855,0.45,18,8,14,24,3,0.36363636363636365,0.36363636363636365,0.8888888888888888,0.44680851063829785,0.5073728260869566,0.5212765957446809,0.5775862068965517,0,1,0.038461538461538464,0,0,15.662650602409638
"Dennis Schroder","ATL",10,191,363,117,35,69,0.5072463768115942,12,35,0.34285714285714286,0.34285714285714286,11,12,58,21,15,0.17142857142857143,0.17142857142857143,0.5833333333333334,0.33653846153846156,0.5341807692307692,0.5096153846153846,0.5318181818181819,0,12,0.17391304347826086,0,0,31.64251207729469
"Frank Kaminsky","CHA",7,190,356,50,9,29,0.3103448275862069,5,17,0.29411764705882354,0.29411764705882354,17,8,10,15,0,0.4444444444444444,0.4444444444444444,1,0.3695652173913043,0.492279347826087,0.358695652173913,0.44642857142857145,0,1,0.034482758620689655,0,0,14.833759590792837
"Randy Foye","OKC",16,190,366,40,6,15,0.4,8,26,0.3076923076923077,0.3076923076923077,4,6,6,21,3,0.5,0.5,0.875,0.6341463414634146,0.5005878048780488,0.43902439024390244,0.46511627906976744,0,1,0.06666666666666667,0,0,12.705882352941176
"Jeremy Lin","CHA",7,189,360,87,23,49,0.46938775510204084,3,14,0.21428571428571427,0.21428571428571427,32,12,34,6,3,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.2222222222222222,0.5081023809523809,0.4365079365079365,0.54375,0,4,0.08163265306122448,0,0,22.807017543859647
"Trevor Ariza","HOU",5,181,372,33,9,23,0.391304347826087,4,28,0.14285714285714285,0.14285714285714285,3,6,12,12,0,0.3333333333333333,0.375,1,0.5490196078431373,0.5100196078431373,0.29411764705882354,0.3173076923076923,2,1,0.043478260869565216,0,0,14.712643678160921
"Dwight Howard","HOU",5,180,355,66,26,47,0.5531914893617021,0,1,0,0,14,42,10,0,0,0.8076923076923077,0.9130434782608695,0,0.020833333333333332,0.6127291666666667,0.5416666666666666,0.4925373134328358,6,5,0.10638297872340426,0,0,18.457943925233643
"David West","SAS",10,176,337,58,22,49,0.4489795918367347,3,6,0.5,0.6,5,32,12,9,0,0.7272727272727273,0.8,1,0.10909090909090909,0.4879490740740741,0.4818181818181818,0.4915254237288136,4,3,0.061224489795918366,1,0.16666666666666666,17.6
"Wesley Matthews","DAL",5,173,334,65,10,25,0.4,10,35,0.2857142857142857,0.2857142857142857,15,6,14,30,0,0.3,0.3,1,0.5833333333333334,0.5023141666666667,0.4166666666666667,0.47058823529411764,0,4,0.16,0,0,18.933333333333334
"Raymond Felton","DAL",5,172,326,75,28,55,0.509090909090909,4,14,0.2857142857142857,0.3076923076923077,7,10,46,12,0,0.17857142857142858,0.17857142857142858,1,0.2028985507246377,0.48508382352941176,0.4927536231884058,0.5067567567567568,0,7,0.12727272727272726,0,0,23.56164383561644
"Ian Mahinmi","IND",7,172,322,57,21,42,0.5,0,0,0,0,15,32,10,0,0,0.7619047619047619,0.8888888888888888,0,0,0.567152380952381,0.5,0.5277777777777778,6,1,0.023809523809523808,0,0,19.2090395480226
"Dirk Nowitzki","DAL",5,170,327,102,37,72,0.5138888888888888,4,11,0.36363636363636365,0.36363636363636365,16,48,26,12,0,0.6486486486486487,0.6486486486486487,1,0.13253012048192772,0.4392036144578313,0.5180722891566265,0.5611111111111111,0,3,0.041666666666666664,0,0,26.430517711171664
"Al Jefferson","CHA",7,168,307,93,42,83,0.5060240963855421,0,0,0,0,9,38,46,0,0,0.4523809523809524,0.5135135135135135,0,0,0.46854096385542165,0.5060240963855421,0.5224719101123596,10,7,0.08433734939759036,0,0,27.85923753665689
"Patty Mills","SAS",10,167,322,66,10,17,0.5882352941176471,13,36,0.3611111111111111,0.3611111111111111,7,14,6,24,15,0.7,0.7,0.6153846153846154,0.6792452830188679,0.5070566037735849,0.5566037735849056,0.5689655172413793,0,0,0,0,0,18.435754189944134
"JJ Redick","LAC",6,166,331,81,23,48,0.4791666666666667,11,31,0.3548387096774194,0.3548387096774194,2,46,0,33,0,1,1,1,0.3924050632911392,0.46574113924050636,0.5,0.50625,0,4,0.08333333333333333,0,0,22.78820375335121
"Jonas Jerebko","BOS",6,162,326,55,15,24,0.625,7,22,0.3181818181818182,0.3181818181818182,4,20,10,21,0,0.6666666666666666,0.8333333333333334,1,0.4782608695652174,0.560004347826087,0.5543478260869565,0.5729166666666666,6,3,0.125,0,0,14.095744680851064
"Kentavious Caldwell-Pope","DET",4,161,289,61,10,23,0.43478260869565216,12,27,0.4444444444444444,0.4444444444444444,5,14,6,33,3,0.7,0.7,0.9166666666666666,0.54,0.523277,0.56,0.5754716981132075,0,1,0.043478260869565216,0,0,17.027863777089784
"Mike Scott","ATL",10,161,318,65,17,24,0.7083333333333334,8,16,0.5,0.5,7,20,14,24,0,0.5882352941176471,0.7142857142857143,1,0.4,0.55559125,0.725,0.7558139534883721,6,1,0.041666666666666664,0,0,14.571428571428571
"Jeff Green","LAC",6,159,311,61,17,36,0.4722222222222222,4,10,0.4,0.4,15,10,24,12,0,0.29411764705882354,0.29411764705882354,1,0.21739130434782608,0.5092989130434783,0.5,0.5258620689655172,0,2,0.05555555555555555,0,0,17.28045325779037
"Boris Diaw","SAS",9,158,307,47,19,40,0.475,2,6,0.3333333333333333,0.3333333333333333,3,16,22,6,0,0.42105263157894735,0.47058823529411764,1,0.13043478260869565,0.4831293478260869,0.4782608695652174,0.4895833333333333,4,3,0.075,1,0.16666666666666666,16.02373887240356
"Tobias Harris","DET",4,156,281,58,17,34,0.5,4,12,0.3333333333333333,0.3333333333333333,12,20,14,12,0,0.5882352941176471,0.6666666666666666,1,0.2608695652173913,0.5036380434782608,0.5,0.5576923076923077,4,4,0.11764705882352941,0,0,18.83116883116883
