"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2019-10-31","DEN","NOP","01:58",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-12-22","DEN","LAL","02:04",4,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.3647,0,0.5,0,1,1,0,0,22.22222222222222
"2019-12-25","DEN","NOP","00:44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-12-31","DEN","HOU","01:48",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-04","DEN","WAS","02:35",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-12","DEN","LAC","00:24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-15","DEN","CHA","02:15",5,2,1,1,1,0,1,0,0,0,2,0,0,0,1,1,0,0.5,0.424475,0.5,0.5,0,0,0,0,0,40
"2020-01-22","DEN","HOU","03:19",8,3,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,1,0.5175,1.5,1.5,0,0,0,0,0,25
"2020-01-24","DEN","NOP","01:05",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.54735,0,0,0,0,0,0,0,50
"2020-02-04","DEN","POR","05:10",11,4,2,3,0.6666666666666666,0,0,0,0,0,2,2,0,0,0.5,0.5,0,0,0.6059666666666667,0.6666666666666666,0.6666666666666666,0,0,0,0,0,23.076923076923077
"2020-02-05","DEN","UTA","16:34",32,4,1,1,1,0,2,0,0,2,2,0,0,0,1,1,0,0.6666666666666666,0.5760166666666667,0.3333333333333333,0.5,0,0,0,0,0,17.142857142857142
"2020-02-28","DEN","LAC","04:32",9,2,1,3,0.3333333333333333,0,1,0,0,0,0,2,0,0,0,0,0,0.25,0.56725,0.25,0.25,2,0,0,0,0,28.57142857142857
"2020-03-01","DEN","TOR","02:01",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-03","DEN","GSW","00:55",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
