"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2013-10-29","ORL","IND","26:19",50,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44798,0,0,0,2,0.4,0,0,11.666666666666668
"2013-10-30","ORL","MIN","16:44",35,4,2,3,0.6666666666666666,0,0,0,0,0,2,2,0,0,0.5,0.5,0,0,0.3965666666666667,0.6666666666666666,0.6666666666666666,0,0,0,0,0,8.333333333333334
"2013-11-01","ORL","NOP","16:24",34,2,1,2,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5896,0.5,0.5,2,1,0.5,0,0,8.333333333333334
"2013-11-03","ORL","BKN","21:46",43,6,3,6,0.5,0,0,0,0,0,6,0,0,0,1,1,0,0,0.43183333333333335,0.5,0.5,0,0,0,0,0,12
"2013-11-06","ORL","LAC","22:52",49,6,3,5,0.6,0,0,0,0,0,4,2,0,0,0.6666666666666666,0.6666666666666666,0,0,0.40712000000000004,0.6,0.6,0,0,0,0,0,9.615384615384615
"2013-11-08","ORL","BOS","27:06",51,9,4,6,0.6666666666666666,0,0,0,0,1,4,4,0,0,0.5,0.6666666666666666,0,0,0.45655,0.6666666666666666,0.5625,2,0,0,0,0,12.698412698412698
"2013-11-09","ORL","ATL","22:28",42,12,6,11,0.5454545454545454,0,0,0,0,0,8,4,0,0,0.6666666666666666,0.8,0,0,0.4525,0.5454545454545454,0.5454545454545454,2,0,0,0,0,27.083333333333336
"2013-11-11","ORL","BOS","30:49",60,10,4,9,0.4444444444444444,0,0,0,0,2,8,0,0,0,1,1,0,0,0.49627777777777776,0.4444444444444444,0.5,0,1,0.1111111111111111,0,0,16.666666666666668
"2013-11-13","ORL","MIL","04:38",9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3858,0,0,0,0,0,0,0,11.11111111111111
"2013-11-16","ORL","DAL","22:05",44,7,3,5,0.6,0,0,0,0,1,6,0,0,0,1,1,0,0,0.46875999999999995,0.6,0.5833333333333334,0,0,0,0,0,12.765957446808512
"2013-11-20","ORL","MIA","20:55",43,4,2,6,0.3333333333333333,0,0,0,0,0,4,0,0,0,1,1,0,0,0.39171666666666666,0.3333333333333333,0.3333333333333333,0,1,0.16666666666666666,0,0,13.333333333333332
"2013-11-27","ORL","PHI","05:10",10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,8.333333333333334
"2013-12-02","ORL","WAS","09:49",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-12-03","ORL","PHI","24:11",47,12,5,7,0.7142857142857143,0,0,0,0,2,8,2,0,0,0.8,0.8,0,0,0.4260285714285715,0.7142857142857143,0.8571428571428571,0,0,0,0,0,13.461538461538462
"2013-12-06","ORL","NYK","05:11",8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,11.11111111111111
"2013-12-08","ORL","HOU","18:29",36,2,1,4,0.25,0,0,0,0,0,0,2,0,0,0,0,0,0,0.456825,0.25,0.2,2,0,0,0,0,11.363636363636363
"2013-12-09","ORL","MEM","10:07",20,4,2,3,0.6666666666666666,0,0,0,0,0,2,2,0,0,0.5,0.5,0,0,0.4656666666666667,0.6666666666666666,0.6666666666666666,0,0,0,0,0,15
"2013-12-11","ORL","CHA","09:10",18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4075,0,0,0,0,0,0,0,10
"2013-12-13","ORL","CLE","08:47",18,3,1,1,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0.3698,1,0.75,0,0,0,0,0,10
"2013-12-23","ORL","NYK","06:22",11,2,1,3,0.3333333333333333,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5391666666666667,0.3333333333333333,0.3333333333333333,2,0,0,0,0,18.75
"2013-12-27","ORL","DET","08:23",18,4,2,3,0.6666666666666666,0,0,0,0,0,2,2,0,0,0.5,0.5,0,0,0.3821333333333334,0.6666666666666666,0.6666666666666666,0,0,0,0,0,18.181818181818183
"2013-12-31","ORL","GSW","18:35",36,8,4,5,0.8,0,0,0,0,0,4,4,0,0,0.5,0.5,0,0,0.44638,0.8,0.8,0,0,0,0,0,11.627906976744185
"2014-01-02","ORL","CLE","42:47",74,6,1,6,0.16666666666666666,0,0,0,0,4,2,0,0,0,1,1,0,0,0.45655,0.16666666666666666,0.3333333333333333,0,1,0.16666666666666666,0,0,15
"2014-01-04","ORL","MIA","07:16",16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388,0,0,0,0,0,0,0,10
"2014-01-06","ORL","LAC","12:00",21,2,1,2,0.5,0,0,0,0,0,2,0,0,0,1,1,0,0,0.4063,0.5,0.5,0,0,0,0,0,8
"2014-01-08","ORL","POR","10:40",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666666666667
"2014-01-10","ORL","SAC","04:55",9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4044,0,0,0,1,0.5,0,0,18.181818181818183
"2014-01-11","ORL","DEN","05:01",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-13","ORL","DAL","14:48",28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5345,0,0,0,0,0,0,0,9.375
"2014-01-22","ORL","ATL","05:50",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-28","ORL","DET","14:15",27,2,1,2,0.5,0,0,0,0,0,2,0,0,0,1,1,0,0,0.56895,0.5,0.5,0,0,0,0,0,6.666666666666667
"2014-02-19","ORL","CLE","03:29",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-03-14","ORL","WAS","06:09",12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4473,0,0,0,0,0,0,0,14.285714285714285
"2014-04-16","ORL","IND","04:59",8,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.3767,0,0.25,0,0,0,0,0,44.44444444444444
"2014-10-29","CHA","MIL","12:31",22,4,2,5,0.4,0,0,0,0,0,4,0,0,0,1,1,0,0,0.4455,0.4,0.4,0,1,0.2,0,0,17.24137931034483
"2014-11-01","CHA","MEM","10:20",23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4024,0,0,0,0,0,0,0,16.666666666666668
"2014-11-02","CHA","NYK","14:31",27,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.7338,1,1,0,0,0,0,0,3.2258064516129035
"2014-11-04","CHA","NOP","13:45",28,5,2,3,0.6666666666666666,0,0,0,0,1,4,0,0,0,1,1,0,0,0.4804,0.6666666666666666,0.625,0,0,0,0,0,17.857142857142854
"2014-11-05","CHA","MIA","16:01",28,4,2,5,0.4,0,0,0,0,0,4,0,0,0,1,1,0,0,0.40679999999999994,0.4,0.4,0,0,0,0,0,16.129032258064516
"2014-11-07","CHA","ATL","15:53",29,4,2,2,1,0,0,0,0,0,4,0,0,0,1,1,0,0,0.37185,1,1,0,0,0,0,0,9.09090909090909
"2014-11-09","CHA","LAL","11:32",23,4,2,3,0.6666666666666666,0,0,0,0,0,4,0,0,0,1,1,0,0,0.6137,0.6666666666666666,0.6666666666666666,0,1,0.3333333333333333,0,0,11.11111111111111
"2014-11-11","CHA","POR","12:11",27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2926,0,0,0,1,1,0,0,6.451612903225807
"2014-11-15","CHA","GSW","14:04",26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36215,0,0,0,0,0,0,0,10
"2014-11-17","CHA","DAL","06:30",11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3805,0,0,0,0,0,0,0,7.692307692307692
"2014-11-19","CHA","IND","13:33",21,8,4,6,0.6666666666666666,0,0,0,0,0,6,2,0,0,0.75,1,0,0,0.44880000000000003,0.6666666666666666,0.6666666666666666,2,0,0,0,0,21.428571428571427
"2014-11-21","CHA","ORL","03:53",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3973,0,0,0,0,0,0,0,10
"2014-11-26","CHA","POR","07:41",15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3342,0,0,0,0,0,0,0,6.25
"2014-11-28","CHA","GSW","15:11",30,2,1,4,0.25,0,0,0,0,0,2,0,0,0,1,1,0,0,0.536,0.25,0.25,0,2,0.5,0,0,11.76470588235294
"2014-11-29","CHA","ATL","18:01",32,2,1,7,0.14285714285714285,0,0,0,0,0,2,0,0,0,1,1,0,0,0.4739714285714286,0.14285714285714285,0.14285714285714285,0,0,0,0,0,17.073170731707318
"2014-12-20","CHA","UTA","03:23",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-12-22","CHA","DEN","05:34",12,5,2,2,1,0,0,0,0,1,2,2,0,0,0.5,0.5,0,0,0.3268,1,0.8333333333333334,0,0,0,0,0,25
"2014-12-26","CHA","OKC","08:07",16,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4222,0,0.16666666666666666,0,0,0,0,0,15
