"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2014-10-28","HOU","LAL","19:52",40,4,2,4,0.5,0,2,0,0,0,4,0,0,0,1,1,0,0.3333333333333333,0.4561916666666667,0.3333333333333333,0.3333333333333333,0,0,0,0,0,17.391304347826086
"2014-10-29","HOU","UTA","22:14",38,12,0,1,0,4,6,0.6666666666666666,0.6666666666666666,0,0,0,12,0,0,0,1,0.8571428571428571,0.4787857142857143,0.8571428571428571,0.8571428571428571,0,0,0,0,0,15.555555555555555
"2014-11-01","HOU","BOS","23:10",46,3,0,1,0,1,3,0.3333333333333333,0.3333333333333333,0,0,0,3,0,0,0,1,0.75,0.62525,0.375,0.375,0,1,1,0,0,19.607843137254903
"2014-11-03","HOU","PHI","19:34",38,3,0,0,0,1,4,0.25,0.25,0,0,0,3,0,0,0,1,1,0.520425,0.375,0.375,0,0,0,0,0,10.869565217391305
"2014-11-04","HOU","MIA","36:46",65,8,1,2,0.5,2,8,0.25,0.25,0,2,0,6,0,1,1,1,0.8,0.585515,0.4,0.4,0,0,0,0,0,13.333333333333334
"2014-11-06","HOU","SAS","26:18",54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.42445,0,0,0,0,0,0,0,6.557377049180328
"2014-11-08","HOU","GSW","29:28",65,2,1,4,0.25,0,5,0,0,0,2,0,0,0,1,1,0,0.5555555555555556,0.5796111111111111,0.1111111111111111,0.1111111111111111,0,3,0.75,0,0,17.5
"2014-11-12","HOU","MIN","24:01",46,14,0,4,0,4,4,1,1,2,0,0,12,0,0,0,1,0.5,0.56716875,0.75,0.7777777777777778,0,1,0.25,0,0,18.51851851851852
"2014-11-14","HOU","PHI","16:53",35,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0.5265,0,0,0,0,0,0,0,14.634146341463415
"2014-11-16","HOU","OKC","15:01",26,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,0.5015833333333334,0,0,0,2,0.6666666666666666,0,0,21.875
