"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2016-03-17","PHX","UTA","02:12",6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,14.285714285714285
"2016-03-25","PHX","SAC","11:03",23,6,2,3,0.6666666666666666,0,0,0,0,2,2,2,0,0,0.5,1,0,0,0.4899,0.6666666666666666,0.6,2,0,0,0,0,21.428571428571427
"2016-03-28","PHX","MIN","02:46",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4594,0,0,0,0,0,0,0,37.5
"2016-04-01","PHX","WAS","00:41",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-04-03","PHX","UTA","01:23",3,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.4074,1,1,0,0,0,0,0,25
"2016-04-05","PHX","ATL","07:20",17,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7248,0,0.25,0,0,0,0,0,11.11111111111111
"2016-04-07","PHX","HOU","03:17",9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3406,0,0,0,0,0,0,0,20
"2016-04-09","PHX","NOP","08:26",20,3,1,4,0.25,0,0,0,0,1,2,0,0,0,1,1,0,0,0.476,0.25,0.3,0,0,0,0,0,18.181818181818183
"2016-04-11","PHX","SAC","08:43",19,2,1,3,0.3333333333333333,0,0,0,0,0,2,0,0,0,1,1,0,0,0.4529,0.3333333333333333,0.3333333333333333,0,2,0.6666666666666666,0,0,16.666666666666668
"2016-04-13","PHX","LAC","22:18",47,14,5,9,0.5555555555555556,0,0,0,0,4,2,8,0,0,0.2,0.25,0,0,0.5830555555555555,0.5555555555555556,0.6363636363636364,2,1,0.1111111111111111,0,0,22.413793103448278
"2016-10-31","PHX","LAC","03:45",9,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.736,1,1,0,0,0,0,0,33.333333333333336
"2016-11-12","PHX","BKN","01:32",3,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.3533,1,1,0,0,0,0,0,25
"2016-11-16","PHX","DEN","04:07",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5035,0,0,0,1,1,0,0,18.181818181818183
"2016-11-18","PHX","IND","25:31",46,15,6,7,0.8571428571428571,0,0,0,0,3,4,8,0,0,0.3333333333333333,0.5,0,0,0.5039714285714286,0.8571428571428571,0.8333333333333334,4,0,0,0,0,16.129032258064516
"2016-11-19","PHX","PHI","23:16",49,12,5,8,0.625,0,0,0,0,2,0,10,0,0,0,0,0,0,0.579975,0.625,0.6,6,0,0,0,0,19.29824561403509
"2016-11-21","PHX","WAS","16:28",34,5,2,3,0.6666666666666666,0,0,0,0,1,4,0,0,0,1,1,0,0,0.47903333333333337,0.6666666666666666,0.625,0,0,0,0,0,17.94871794871795
"2016-11-27","PHX","DEN","01:59",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3799,0,0,0,0,0,0,0,20
"2016-12-03","PHX","GSW","04:29",9,2,1,3,0.3333333333333333,0,0,0,0,0,2,0,0,0,1,1,0,0,0.49510000000000004,0.3333333333333333,0.25,0,0,0,0,0,45.45454545454545
"2016-12-13","PHX","NYK","09:02",20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,5
"2016-12-15","PHX","SAS","06:53",12,2,1,3,0.3333333333333333,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5904333333333334,0.3333333333333333,0.3333333333333333,2,0,0,0,0,17.64705882352941
"2016-12-17","PHX","OKC","02:26",4,2,1,3,0.3333333333333333,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5131666666666667,0.3333333333333333,0.3333333333333333,2,0,0,0,0,50
"2016-12-21","PHX","HOU","02:19",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518,0,0,0,0,0,0,0,16.666666666666668
"2016-12-26","PHX","HOU","05:40",13,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.692307692307692
"2016-12-28","PHX","SAS","03:03",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-01-16","PHX","UTA","04:14",8,2,1,2,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.41345,0.5,0.5,0,0,0,0,0,22.22222222222222
"2017-01-22","PHX","TOR","00:28",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-01-26","PHX","DEN","01:09",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3544,0,0,0,0,0,0,0,50
"2017-01-30","PHX","MEM","05:07",11,6,2,3,0.6666666666666666,0,0,0,0,2,2,2,0,0,0.5,1,0,0,0.5298666666666666,0.6666666666666666,0.75,2,0,0,0,0,38.46153846153846
"2017-02-04","PHX","MIL","03:08",6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4822,0,0.25,0,0,0,0,0,37.5
"2017-02-08","PHX","MEM","01:23",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-02-10","PHX","CHI","23:50",43,14,7,12,0.5833333333333334,0,0,0,0,0,8,6,0,0,0.5714285714285714,0.8,0,0,0.4320833333333333,0.5833333333333334,0.5833333333333334,4,1,0.08333333333333333,0,0,22.22222222222222
"2017-02-11","PHX","HOU","10:02",23,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.3801,0,0.3333333333333333,0,0,0,0,0,22.22222222222222
"2017-02-15","PHX","LAL","04:37",12,2,1,2,0.5,0,0,0,0,0,2,0,0,0,1,1,0,0,0.3225,0.5,0.5,0,0,0,0,0,15.384615384615383
"2017-02-24","PHX","CHI","14:52",30,16,8,9,0.8888888888888888,0,0,0,0,0,14,2,0,0,0.875,0.875,0,0,0.5095111111111111,0.8888888888888888,0.8888888888888888,0,0,0,0,0,30.3030303030303
"2017-02-26","PHX","MIL","33:52",69,17,7,13,0.5384615384615384,0,0,0,0,3,12,2,0,0,0.8571428571428571,0.8571428571428571,0,0,0.5307692307692308,0.5384615384615384,0.6071428571428571,0,2,0.15384615384615385,0,0,20.77922077922078
"2017-02-28","PHX","MEM","22:09",46,11,5,8,0.625,0,0,0,0,1,6,4,0,0,0.6,0.75,0,0,0.4800625,0.625,0.6111111111111112,2,1,0.125,0,0,22
"2017-03-02","PHX","CHA","24:20",53,16,7,9,0.7777777777777778,0,0,0,0,2,14,0,0,0,1,1,0,0,0.5068555555555556,0.7777777777777778,0.7272727272727273,0,0,0,0,0,21.05263157894737
"2017-03-03","PHX","OKC","29:32",68,14,7,15,0.4666666666666667,0,0,0,0,0,12,2,0,0,0.8571428571428571,1,0,0,0.5120333333333333,0.4666666666666667,0.4666666666666667,2,2,0.13333333333333333,0,0,22.666666666666668
"2017-03-05","PHX","BOS","30:43",63,11,5,12,0.4166666666666667,0,0,0,0,1,6,4,0,0,0.6,0.75,0,0,0.464375,0.4166666666666667,0.4230769230769231,2,3,0.25,0,0,19.444444444444446
"2017-03-07","PHX","WAS","24:10",56,15,5,9,0.5555555555555556,0,0,0,0,5,6,4,0,0,0.6,1,0,0,0.5764111111111112,0.5555555555555556,0.5769230769230769,4,1,0.1111111111111111,0,0,20.634920634920636
"2017-03-09","PHX","LAL","22:24",47,16,5,9,0.5555555555555556,0,0,0,0,6,6,4,0,0,0.6,0.6,0,0,0.48652222222222224,0.5555555555555556,0.6666666666666666,0,0,0,0,0,20
"2017-03-11","PHX","DAL","26:23",52,10,5,7,0.7142857142857143,0,0,0,0,0,10,0,0,0,1,1,0,0,0.5075571428571429,0.7142857142857143,0.7142857142857143,0,1,0.14285714285714285,0,0,13.793103448275863
"2017-03-12","PHX","POR","25:27",52,12,4,11,0.36363636363636365,0,0,0,0,4,6,2,0,0,0.75,0.75,0,0,0.4370272727272727,0.36363636363636365,0.46153846153846156,0,1,0.09090909090909091,0,0,23.728813559322035
"2017-03-15","PHX","SAC","30:48",65,14,6,16,0.375,0,0,0,0,2,10,2,0,0,0.8333333333333334,1,0,0,0.516575,0.375,0.4117647058823529,2,2,0.125,0,0,21.686746987951807
"2017-03-17","PHX","ORL","16:16",36,12,4,6,0.6666666666666666,0,0,0,0,4,8,0,0,0,1,1,0,0,0.5038,0.6666666666666666,0.75,0,0,0,0,0,24.390243902439025
