"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2021-10-23","IND","MIA","01:30",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,33.333333333333336
"2021-10-27","IND","TOR","09:59",17,2,1,2,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5934,0.5,0.5,2,0,0,0,0,10.526315789473685
"2021-11-22","IND","CHI","04:28",9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47553333333333336,0,0,0,0,0,0,0,30
"2021-11-28","IND","MIL","09:15",19,4,2,4,0.5,0,0,0,0,0,2,2,0,0,0.5,1,0,0,0.677925,0.5,0.5,2,1,0.25,0,0,17.391304347826086
"2021-11-29","IND","MIN","04:53",13,2,1,2,0.5,0,0,0,0,0,2,0,0,0,1,1,0,0,0.48135,0.5,0.5,0,0,0,0,0,21.428571428571427
"2021-12-08","IND","NYK","02:30",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4031,0,0,0,1,1,0,0,16.666666666666668
"2021-12-15","IND","MIL","03:02",6,2,1,2,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.6821,0.5,0.5,2,0,0,0,0,28.57142857142857
"2021-12-21","IND","MIA","12:00",24,6,2,3,0.6666666666666666,0,0,0,0,2,2,2,0,0,0.5,1,0,0,0.5651,0.6666666666666666,0.6,2,0,0,0,0,17.857142857142854
"2021-12-26","IND","CHI","01:48",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022-01-12","IND","BOS","04:40",10,3,1,1,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0.7065,1,0.75,0,0,0,0,0,18.181818181818183
"2022-01-14","IND","PHX","01:18",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022-01-19","IND","LAL","09:35",18,2,1,2,0.5,0,0,0,0,0,2,0,0,0,1,1,0,0,0.3781,0.5,0.5,0,0,0,0,0,13.636363636363637
"2022-01-20","IND","GSW","18:38",39,15,5,11,0.45454545454545453,0,1,0,0,5,8,2,0,0,0.8,1,0,0.08333333333333333,0.4489916666666667,0.4166666666666667,0.5,2,1,0.09090909090909091,0,0,33.333333333333336
"2022-01-22","IND","PHX","12:52",27,6,2,4,0.5,0,0,0,0,2,0,4,0,0,0,0,0,0,0.59275,0.5,0.6,4,1,0.25,0,0,18.18181818181818
"2022-01-24","IND","NOP","11:30",25,6,2,3,0.6666666666666666,0,1,0,0,2,4,0,0,0,1,1,0,0.25,0.6783625,0.5,0.6,0,0,0,0,0,21.428571428571427
"2022-01-26","IND","CHA","24:24",58,17,4,8,0.5,1,1,1,1,6,6,2,3,0,0.75,0.75,1,0.1111111111111111,0.5728055555555556,0.6111111111111112,0.7083333333333334,0,0,0,0,0,24.242424242424242
"2022-01-29","IND","DAL","18:25",38,12,4,7,0.5714285714285714,1,1,1,1,1,4,4,3,0,0.5,0.6666666666666666,1,0.125,0.64119375,0.6875,0.6666666666666666,2,1,0.14285714285714285,0,0,23.404255319148938
"2022-01-31","IND","LAC","29:25",59,26,11,16,0.6875,1,3,0.3333333333333333,0.3333333333333333,1,18,4,3,0,0.8181818181818182,1,1,0.15789473684210525,0.6262,0.6578947368421053,0.6842105263157895,4,0,0,0,0,28.787878787878785
"2022-02-02","IND","ORL","00:22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022-02-11","IND","CLE","12:05",25,11,5,7,0.7142857142857143,0,0,0,0,1,6,4,0,0,0.6,0.75,0,0,0.6142428571428571,0.7142857142857143,0.6875,2,0,0,0,0,32.14285714285714
"2022-02-25","IND","OKC","22:43",49,17,5,6,0.8333333333333334,0,1,0,0,7,8,2,0,0,0.8,1,0,0.14285714285714285,0.5975285714285714,0.7142857142857143,0.7727272727272727,2,0,0,0,0,21.818181818181817
"2022-02-27","IND","BOS","20:13",38,11,5,6,0.8333333333333334,0,0,0,0,1,8,2,0,0,0.8,1,0,0,0.6380333333333333,0.8333333333333334,0.7857142857142857,2,0,0,0,0,23.80952380952381
"2022-02-28","IND","ORL","18:26",40,6,2,3,0.6666666666666666,0,1,0,0,2,2,2,0,0,0.5,1,0,0.25,0.4857125,0.5,0.5,2,0,0,0,0,21.42857142857143
"2022-03-02","IND","ORL","22:59",46,16,8,8,1,0,0,0,0,0,14,2,0,0,0.875,1,0,0,0.476375,1,1,2,0,0,0,0,20.408163265306122
"2022-03-04","IND","DET","26:55",56,12,4,9,0.4444444444444444,0,1,0,0,4,4,4,0,0,0.5,1,0,0.1,0.588785,0.4,0.42857142857142855,4,1,0.1111111111111111,0,0,20.833333333333336
"2022-03-06","IND","WAS","07:53",16,6,3,7,0.42857142857142855,0,0,0,0,0,4,2,0,0,0.6666666666666666,1,0,0,0.4769,0.42857142857142855,0.375,2,0,0,0,0,36.36363636363637
"2022-03-08","IND","CLE","22:18",45,12,6,7,0.8571428571428571,0,0,0,0,0,10,2,0,0,0.8333333333333334,0.8333333333333334,0,0,0.6333857142857143,0.8571428571428571,0.8571428571428571,0,0,0,0,0,20
"2022-03-12","IND","SAS","24:05",54,15,5,10,0.5,0,1,0,0,5,8,2,0,0,0.8,0.8,0,0.09090909090909091,0.5855272727272728,0.45454545454545453,0.5769230769230769,0,0,0,0,0,26.315789473684212
"2022-03-13","IND","ATL","27:54",57,12,3,8,0.375,1,1,1,1,3,6,0,3,0,1,1,1,0.1111111111111111,0.6188666666666667,0.5,0.5454545454545454,0,0,0,0,0,18.571428571428573
"2022-03-15","IND","MEM","21:01",43,9,3,8,0.375,0,1,0,0,3,6,0,0,0,1,1,0,0.1111111111111111,0.6285000000000001,0.3333333333333333,0.4090909090909091,0,1,0.125,0,0,22.80701754385965
"2022-03-23","IND","SAC","06:48",15,2,1,4,0.25,0,0,0,0,0,2,0,0,0,1,1,0,0,0.51895,0.25,0.25,0,1,0.25,0,0,23.52941176470588
"2022-04-01","IND","BOS","16:11",33,6,3,5,0.6,0,0,0,0,0,4,2,0,0,0.6666666666666666,1,0,0,0.47131999999999996,0.6,0.6,2,0,0,0,0,15.789473684210526
"2022-04-03","IND","DET","23:26",51,19,8,10,0.8,0,0,0,0,3,12,4,0,0,0.75,0.8571428571428571,0,0,0.73969,0.8,0.7916666666666666,2,0,0,0,0,25.423728813559322
"2022-04-05","IND","PHI","25:03",53,16,5,8,0.625,0,2,0,0,6,8,2,0,0,0.8,1,0,0.2,0.48743,0.5,0.6153846153846154,2,1,0.125,0,0,22.950819672131146
"2022-04-09","IND","PHI","30:28",63,16,5,11,0.45454545454545453,1,1,1,1,3,10,0,3,0,1,1,1,0.08333333333333333,0.5829958333333333,0.5416666666666666,0.6153846153846154,0,0,0,0,0,22.058823529411764
"2022-04-10","IND","BKN","32:01",71,7,3,4,0.75,0,0,0,0,1,6,0,0,0,1,1,0,0,0.619475,0.75,0.7,0,0,0,0,0,9.09090909090909
"2022-10-19","IND","WAS","15:51",35,3,1,3,0.3333333333333333,0,0,0,0,1,2,0,0,0,1,1,0,0,0.5173666666666666,0.3333333333333333,0.375,0,1,0.3333333333333333,0,0,12.5
"2022-10-21","IND","SAS","16:25",37,16,6,8,0.75,0,1,0,0,4,10,2,0,0,0.8333333333333334,1,0,0.1111111111111111,0.6511611111111111,0.6666666666666666,0.8,2,0,0,0,0,27.906976744186046
"2022-10-22","IND","DET","21:33",46,8,2,6,0.3333333333333333,0,0,0,0,4,0,4,0,0,0,0,0,0,0.444,0.3333333333333333,0.5,4,0,0,0,0,15.384615384615383
"2022-10-24","IND","PHI","17:36",34,5,1,2,0.5,0,0,0,0,3,2,0,0,0,1,1,0,0,0.63085,0.5,0.5,0,0,0,0,0,12.195121951219512
"2022-10-26","IND","CHI","19:44",43,8,4,4,1,0,0,0,0,0,8,0,0,0,1,1,0,0,0.703925,1,0.8,0,0,0,0,0,10.416666666666668
"2022-10-28","IND","WAS","12:19",26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40546666666666664,0,0,0,1,0.3333333333333333,0,0,20.689655172413794
"2022-10-29","IND","BKN","31:46",61,18,8,13,0.6153846153846154,0,0,0,0,2,14,2,0,0,0.875,1,0,0,0.6031923076923077,0.6153846153846154,0.6428571428571429,2,0,0,0,0,17.073170731707318
"2022-10-31","IND","BKN","12:42",28,8,4,6,0.6666666666666666,0,0,0,0,0,2,6,0,0,0.25,0.5,0,0,0.6402166666666667,0.6666666666666666,0.6666666666666666,4,1,0.16666666666666666,0,0,18.18181818181818
"2022-11-04","IND","MIA","16:33",34,6,2,5,0.4,0,0,0,0,2,2,2,0,0,0.5,1,0,0,0.5869,0.4,0.5,2,0,0,0,0,20.51282051282051
"2022-11-07","IND","NOP","17:46",39,4,1,2,0.5,0,0,0,0,2,2,0,0,0,1,1,0,0,0.54295,0.5,0.6666666666666666,0,0,0,0,0,13.953488372093023
"2022-11-09","IND","DEN","17:41",38,17,6,7,0.8571428571428571,0,0,0,0,5,6,6,0,0,0.5,0.75,0,0,0.5843999999999999,0.8571428571428571,0.85,4,0,0,0,0,26.666666666666664
"2022-11-12","IND","TOR","21:02",44,10,5,5,1,0,0,0,0,0,8,2,0,0,0.8,0.8,0,0,0.7287399999999999,1,1,0,0,0,0,0,14.285714285714286
"2022-11-16","IND","CHA","17:00",35,6,2,3,0.6666666666666666,0,0,0,0,2,2,2,0,0,0.5,0.5,0,0,0.6343333333333333,0.6666666666666666,0.6,0,0,0,0,0,13.513513513513514
"2022-11-18","IND","HOU","17:31",34,4,1,2,0.5,0,0,0,0,2,2,0,0,0,1,1,0,0,0.6797,0.5,0.6666666666666666,0,0,0,0,0,6.818181818181818
"2022-11-19","IND","ORL","07:06",16,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.7752,0,0.3333333333333333,0,0,0,0,0,22.22222222222222
"2022-11-21","IND","ORL","21:35",44,10,5,5,1,0,0,0,0,0,6,4,0,0,0.6,0.75,0,0,0.5825400000000001,1,1,2,0,0,0,0,9.803921568627452
"2022-11-25","IND","BKN","14:00",33,6,2,6,0.3333333333333333,0,0,0,0,2,4,0,0,0,1,1,0,0,0.4990666666666667,0.3333333333333333,0.375,0,3,0.5,0,0,24.324324324324326
"2022-11-27","IND","LAC","16:09",37,8,1,3,0.3333333333333333,0,2,0,0,6,2,0,0,0,1,1,0,0.4,0.5310699999999999,0.2,0.5,0,1,0.3333333333333333,0,0,23.076923076923077
"2022-11-28","IND","LAL","03:37",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111111111
"2022-11-30","IND","SAC","12:56",31,5,1,5,0.2,0,0,0,0,3,2,0,0,0,1,1,0,0,0.6058,0.2,0.35714285714285715,0,1,0.2,0,0,18.42105263157895
"2022-12-02","IND","UTA","12:31",33,8,2,4,0.5,1,1,1,1,1,2,2,3,0,0.5,0.5,1,0.2,0.47851,0.7,0.6666666666666666,0,1,0.25,0,0,21.62162162162162
"2022-12-04","IND","POR","16:01",31,7,2,7,0.2857142857142857,0,0,0,0,3,0,4,0,0,0,0,0,0,0.5750571428571429,0.2857142857142857,0.3888888888888889,2,1,0.14285714285714285,0,0,25
"2022-12-05","IND","GSW","19:19",38,13,6,10,0.6,0,0,0,0,1,12,0,0,0,1,1,0,0,0.39817,0.6,0.65,0,0,0,0,0,28.571428571428573
"2022-12-07","IND","MIN","12:15",26,4,1,2,0.5,0,0,0,0,2,2,0,0,0,1,1,0,0,0.3679,0.5,0.6666666666666666,0,1,0.5,0,0,10.714285714285714
"2022-12-10","IND","BKN","12:04",26,2,1,3,0.3333333333333333,0,1,0,0,0,0,2,0,0,0,0,0,0.25,0.5587375,0.25,0.2,2,0,0,0,0,21.428571428571427
"2022-12-16","IND","CLE","17:56",35,10,5,7,0.7142857142857143,0,1,0,0,0,8,2,0,0,0.8,0.8,0,0.125,0.68990625,0.625,0.625,0,0,0,0,0,20
"2022-12-18","IND","NYK","15:17",31,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.6215,1,1,2,0,0,0,0,7.692307692307692
"2022-12-26","IND","NOP","14:32",29,7,2,2,1,0,0,0,0,3,4,0,0,0,1,1,0,0,0.53925,1,1.1666666666666667,0,0,0,0,0,13.793103448275863
"2022-12-27","IND","ATL","02:38",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3504,0,0,0,0,0,0,0,20
"2023-01-06","IND","POR","14:15",31,12,5,6,0.8333333333333334,0,0,0,0,2,10,0,0,0,1,1,0,0,0.6681333333333334,0.8333333333333334,0.75,0,0,0,0,0,25
"2023-01-11","IND","NYK","19:11",41,5,2,3,0.6666666666666666,0,1,0,0,1,4,0,0,0,1,1,0,0.25,0.6628375,0.5,0.625,0,0,0,0,0,11.627906976744185
"2023-01-13","IND","ATL","27:47",55,10,5,13,0.38461538461538464,0,0,0,0,0,6,4,0,0,0.6,1,0,0,0.5874076923076923,0.38461538461538464,0.38461538461538464,4,2,0.15384615384615385,0,0,23.61111111111111
"2023-01-14","IND","MEM","25:48",61,12,5,8,0.625,0,1,0,0,2,10,0,0,0,1,1,0,0.1111111111111111,0.6341055555555556,0.5555555555555556,0.6,0,0,0,0,0,15.277777777777779
