"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2017-11-15","OKC","CHI","03:37",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786,0,0,0,0,0,0,0,14.285714285714285
"2018-01-03","OKC","LAL","05:02",12,7,2,2,1,1,2,0.5,0.5,0,0,4,0,3,0,0,0,0.5,0.5330125,0.875,0.875,0,0,0,0,0,33.333333333333336
"2018-02-08","OKC","LAL","15:43",31,5,1,3,0.3333333333333333,1,2,0.5,0.5,0,2,0,3,0,1,1,1,0.4,0.56616,0.5,0.5,0,1,0.3333333333333333,0,0,20.588235294117645
"2018-02-11","OKC","MEM","00:59",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.47655,0,0,0,0,0,0,0,33.333333333333336
"2018-03-13","OKC","ATL","00:52",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-04-11","OKC","MEM","01:30",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-11-15","ATL","DEN","07:54",20,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,0.47935,0,0.16666666666666666,0,0,0,0,0,18.181818181818183
"2018-11-28","ATL","CHA","04:01",8,2,1,2,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.6118,0.5,0.5,0,0,0,0,0,20
"2018-12-14","ATL","BOS","06:44",14,3,0,2,0,1,1,1,1,0,0,0,3,0,0,0,1,0.3333333333333333,0.5075833333333334,0.5,0.5,0,1,0.5,0,0,20
"2018-12-16","ATL","BKN","13:49",28,3,0,0,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,1,0.56145,0.75,0.75,0,0,0,0,0,10
"2018-12-18","ATL","WAS","07:37",18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.55635,0,0,0,0,0,0,0,5
"2018-12-21","ATL","NYK","03:48",8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6158,0,0,0,0,0,0,0,11.11111111111111
"2018-12-23","ATL","DET","03:54",8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.53265,0,0,0,0,0,0,0,22.22222222222222
"2018-12-31","ATL","IND","15:32",31,8,4,6,0.6666666666666666,0,2,0,0,0,2,6,0,0,0.25,0.25,0,0.25,0.5007375,0.5,0.5,0,0,0,0,0,20
"2019-01-02","ATL","WAS","20:51",39,8,2,5,0.4,1,3,0.3333333333333333,0.3333333333333333,1,0,4,3,0,0,0,1,0.375,0.48543125,0.4375,0.4444444444444444,0,1,0.2,0,0,18.367346938775512
"2019-01-04","ATL","MIL","22:14",51,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.6233,1,1,2,0,0,0,0,7.2727272727272725
"2019-01-06","ATL","MIA","23:28",47,9,3,7,0.42857142857142855,1,2,0.5,0.5,0,2,4,3,0,0.3333333333333333,0.5,1,0.2222222222222222,0.5100777777777777,0.5,0.5,2,1,0.14285714285714285,0,0,18.965517241379313
"2019-01-08","ATL","TOR","14:34",30,6,1,2,0.5,1,1,1,1,1,0,2,3,0,0,0,1,0.3333333333333333,0.46351666666666663,0.8333333333333334,0.75,0,0,0,0,0,15.15151515151515
"2019-01-09","ATL","BKN","12:22",29,2,1,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0.6666666666666666,0.5485166666666667,0.3333333333333333,0.3333333333333333,0,0,0,0,0,18.75
"2019-01-11","ATL","PHI","00:20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-15","ATL","OKC","11:51",26,5,1,3,0.3333333333333333,1,2,0.5,0.5,0,2,0,3,0,1,1,1,0.4,0.50816,0.5,0.5,0,0,0,0,0,22.580645161290324
"2019-01-21","ATL","ORL","15:40",31,2,1,4,0.25,0,0,0,0,0,2,0,0,0,1,1,0,0,0.571275,0.25,0.25,0,1,0.25,0,0,11.428571428571429
"2019-01-23","ATL","CHI","13:34",29,6,0,1,0,2,4,0.5,0.5,0,0,0,6,0,0,0,1,0.8,0.56688,0.6,0.6,0,1,1,0,0,16.216216216216218
"2019-01-30","ATL","SAC","04:20",9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.61245,0,0,0,0,0,0,0,10
"2019-02-01","ATL","UTA","01:35",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3587,0,0,0,0,0,0,0,50
