"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2013-11-06","CHI","IND","01:05",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-11-08","CHI","UTA","03:37",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3301,0,0,0,1,1,0,0,28.57142857142857
"2013-11-15","CHI","TOR","00:23",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-11-16","CHI","IND","00:21",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-11-21","CHI","DEN","01:16",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-11-24","CHI","LAC","06:22",12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4072,0,0,0,0,0,0,0,13.333333333333334
"2013-11-27","CHI","DET","01:40",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"2013-12-05","CHI","MIA","00:30",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3732,0,0,0,0,0,0,0,100
"2013-12-10","CHI","MIL","10:10",17,2,1,2,0.5,0,1,0,0,0,2,0,0,0,1,1,0,0.3333333333333333,0.43406666666666666,0.3333333333333333,0.3333333333333333,0,0,0,0,0,13.043478260869565
"2013-12-11","CHI","NYK","04:36",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-12-14","CHI","TOR","01:00",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-12-18","CHI","HOU","00:24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-12-19","CHI","OKC","02:25",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-12-21","CHI","CLE","00:26",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-12-25","CHI","BKN","01:42",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-12-28","CHI","DAL","01:03",1,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.5232,1,1,0,0,0,0,0,50
"2014-01-18","CHI","PHI","04:20",11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3461,0,0,0,0,0,0,0,9.090909090909092
"2014-01-24","CHI","LAC","00:54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-02-03","CHI","SAC","04:54",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-02-21","CHI","DEN","03:41",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-02-26","CHI","GSW","04:52",10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3523,0,0,0,0,0,0,0,9.090909090909092
"2014-03-02","CHI","NYK","03:55",8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.583875,0,0,0,0,0,0,0,22.22222222222222
"2014-03-13","CHI","HOU","02:17",6,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.3686,1,1,0,0,0,0,0,16.666666666666668
"2014-03-24","CHI","IND","00:12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
