"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2013-12-20","CHA","DET","16:06",31,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.6734,1,1,0,0,0,0,0,2.7027027027027026
"2013-12-21","CHA","UTA","17:57",34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5667,0,0,0,0,0,0,0,2.6315789473684212
"2013-12-23","CHA","MIL","19:27",39,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,0.656925,0,0.16666666666666666,0,0,0,0,0,6.382978723404256
"2013-12-27","CHA","OKC","12:46",26,2,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0.6666666666666666,0.43553333333333333,0,0.25,0,0,0,0,0,16.129032258064516
"2013-12-28","CHA","ATL","23:03",52,7,3,5,0.6,0,1,0,0,1,4,2,0,0,0.6666666666666666,0.6666666666666666,0,0.16666666666666666,0.6542083333333334,0.5,0.5,0,0,0,0,0,15.517241379310345
"2013-12-30","CHA","UTA","25:18",44,5,1,1,1,1,3,0.3333333333333333,0.3333333333333333,0,0,2,3,0,0,0,1,0.75,0.55545,0.625,0.625,0,0,0,0,0,13.043478260869565
"2014-01-01","CHA","LAC","17:26",36,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5815,1,1,2,0,0,0,0,7.317073170731708
"2014-01-02","CHA","POR","23:32",49,20,4,5,0.8,2,3,0.6666666666666666,0.6666666666666666,6,4,4,6,0,0.5,0.5,1,0.375,0.56063125,0.875,0.9090909090909091,0,0,0,0,0,21.428571428571427
"2014-01-04","CHA","SAC","35:25",72,10,3,6,0.5,1,3,0.3333333333333333,0.3333333333333333,1,6,0,3,0,1,1,1,0.3333333333333333,0.4768777777777778,0.5,0.5,0,1,0.16666666666666666,0,0,14.473684210526315
"2014-01-07","CHA","WAS","29:35",54,6,0,1,0,2,3,0.6666666666666666,0.6666666666666666,0,0,0,3,3,0,0,0.5,0.75,0.538975,0.75,0.75,0,1,1,0,0,9.09090909090909
"2014-01-10","CHA","MIN","26:37",52,16,4,5,0.8,2,4,0.5,0.5,2,6,2,6,0,0.75,0.75,1,0.4444444444444444,0.5757277777777777,0.7777777777777778,0.8,0,0,0,0,0,20
"2014-01-11","CHA","CHI","29:08",52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4575,0,0,0,0,0,0,0,3.773584905660377
"2014-01-14","CHA","NYK","00:49",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-15","CHA","PHI","03:22",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111111111
"2014-01-18","CHA","MIA","06:05",9,3,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,1,0.4911,1.5,1.5,0,0,0,0,0,11.11111111111111
"2014-01-20","CHA","TOR","13:46",24,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5814625,0,0,0,0,0,0,0,16
"2014-01-22","CHA","LAC","12:14",24,2,1,1,1,0,2,0,0,0,2,0,0,0,1,1,0,0.6666666666666666,0.45871666666666666,0.3333333333333333,0.3333333333333333,0,0,0,0,0,11.538461538461538
"2014-01-24","CHA","NYK","15:38",29,14,1,2,0.5,4,5,0.8,0.8,0,2,0,12,0,1,1,1,0.7142857142857143,0.5397928571428572,1,1,0,0,0,0,0,23.52941176470588
"2014-01-25","CHA","CHI","10:44",21,2,1,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0.6666666666666666,0.6656333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,12
