"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2022-11-12","MIA","CHA","01:38",4,3,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,1,0.55455,1.5,1.5,0,0,0,0,0,25
"2022-11-16","MIA","TOR","06:04",11,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6062333333333333,0,0,0,0,0,0,0,27.272727272727273
"2022-11-18","MIA","WAS","17:31",39,4,1,1,1,0,1,0,0,2,2,0,0,0,1,1,0,0.5,0.489325,0.5,0.5,0,0,0,0,0,9.523809523809524
"2022-11-20","MIA","CLE","11:54",24,8,4,6,0.6666666666666666,0,0,0,0,0,4,4,0,0,0.5,0.6666666666666666,0,0,0.5988,0.6666666666666666,0.6666666666666666,2,1,0.16666666666666666,0,0,25.925925925925924
"2022-11-21","MIA","MIN","24:58",58,10,5,7,0.7142857142857143,0,0,0,0,0,10,0,0,0,1,1,0,0,0.6829428571428571,0.7142857142857143,0.7142857142857143,0,0,0,0,0,11.11111111111111
"2022-11-23","MIA","WAS","17:43",37,6,2,4,0.5,0,2,0,0,2,0,4,0,0,0,0,0,0.3333333333333333,0.616875,0.3333333333333333,0.42857142857142855,2,0,0,0,0,17.02127659574468
"2022-11-25","MIA","WAS","11:33",20,4,2,3,0.6666666666666666,0,0,0,0,0,0,4,0,0,0,0,0,0,0.49489999999999995,0.6666666666666666,0.6666666666666666,0,0,0,0,0,12.5
"2022-11-27","MIA","ATL","01:38",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022-12-20","MIA","CHI","07:51",16,3,1,2,0.5,0,0,0,0,1,2,0,0,0,1,1,0,0,0.5981,0.5,0.5,0,0,0,0,0,16.666666666666668
"2022-12-31","MIA","UTA","04:09",8,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.6888,1,1,2,0,0,0,0,9.090909090909092
"2023-01-10","MIA","OKC","32:52",65,12,2,4,0.5,1,2,0.5,0.5,5,2,2,3,0,0.5,1,1,0.3333333333333333,0.4973916666666667,0.5833333333333334,0.75,2,1,0.25,0,0,11.842105263157894
"2023-01-12","MIA","MIL","20:56",42,6,3,5,0.6,0,2,0,0,0,4,2,0,0,0.6666666666666666,0.6666666666666666,0,0.2857142857142857,0.5033571428571428,0.42857142857142855,0.42857142857142855,0,0,0,0,0,16
"2023-01-14","MIA","MIL","22:04",40,6,2,3,0.6666666666666666,0,1,0,0,2,2,2,0,0,0.5,0.5,0,0.25,0.484025,0.5,0.6,0,0,0,0,0,11.363636363636363
"2023-02-24","MIA","MIL","05:09",10,2,1,1,1,0,1,0,0,0,2,0,0,0,1,1,0,0.5,0.45775,0.5,0.5,0,0,0,0,0,18.181818181818183
"2023-03-11","MIA","ORL","00:10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-04-06","MIA","PHI","04:45",11,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.763,1,1,0,0,0,0,0,9.090909090909092
"2023-04-07","MIA","WAS","30:36",68,12,3,4,0.75,1,4,0.25,0.3333333333333333,3,0,6,3,0,0,0,1,0.5,0.5658714285714286,0.5625,0.6666666666666666,4,0,0,0,0,11.11111111111111
"2023-04-09","MIA","ORL","18:31",39,18,2,3,0.6666666666666666,4,4,1,1,2,2,2,12,0,0.5,0.5,1,0.5714285714285714,0.4662571428571428,1.1428571428571428,1.125,0,0,0,0,0,23.25581395348837
