"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2016-03-17","MEM","MIL","11:00",21,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0.3333333333333333,0.47151666666666664,0,0.25,0,0,0,0,0,19.23076923076923
"2016-03-19","MEM","LAC","19:41",38,7,3,4,0.75,0,1,0,0,1,2,4,0,0,0.3333333333333333,0.3333333333333333,0,0.2,0.53892,0.6,0.5833333333333334,0,1,0.25,0,0,12.5
"2016-03-21","MEM","PHX","09:36",18,3,0,0,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,1,0.523875,0.75,0.75,0,0,0,0,0,9.523809523809524
"2016-03-22","MEM","LAL","03:28",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"2016-03-25","MEM","SAS","06:47",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-03-28","MEM","SAS","06:22",12,5,1,3,0.3333333333333333,1,1,1,1,0,2,0,3,0,1,1,1,0.25,0.5169125,0.625,0.625,0,0,0,0,0,28.57142857142857
"2016-03-30","MEM","DEN","11:58",22,9,3,6,0.5,1,2,0.5,0.5,0,0,6,3,0,0,0,1,0.25,0.4403875,0.5625,0.5625,0,0,0,0,0,27.27272727272727
"2016-04-01","MEM","TOR","22:02",39,12,3,4,0.75,2,3,0.6666666666666666,0.6666666666666666,0,2,4,0,6,0.3333333333333333,0.3333333333333333,0,0.42857142857142855,0.4755714285714286,0.8571428571428571,0.8571428571428571,0,1,0.25,0,0,18.75
"2016-04-03","MEM","ORL","33:46",71,10,3,7,0.42857142857142855,1,1,1,1,1,0,6,3,0,0,0,1,0.125,0.49665,0.5625,0.5555555555555556,0,0,0,0,0,15.584415584415584
"2016-04-05","MEM","CHI","17:30",38,8,1,5,0.2,2,2,1,1,0,2,0,6,0,1,1,1,0.2857142857142857,0.5018,0.5714285714285714,0.5714285714285714,0,1,0.2,0,0,19.148936170212767
"2016-04-08","MEM","DAL","14:51",30,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0.4887,0,0.16666666666666666,0,0,0,1,0.5,11.76470588235294
"2016-04-09","MEM","GSW","29:32",59,8,2,7,0.2857142857142857,1,3,0.3333333333333333,0.3333333333333333,1,0,4,3,0,0,0,1,0.3,0.44204,0.35,0.36363636363636365,0,0,0,0,0,15.714285714285715
"2016-04-12","MEM","LAC","32:06",56,11,5,8,0.625,0,3,0,0,1,4,6,0,0,0.4,0.4,0,0.2727272727272727,0.45961363636363634,0.45454545454545453,0.5,0,1,0.125,0,0,22.727272727272727
"2016-04-13","MEM","GSW","25:36",55,4,2,8,0.25,0,2,0,0,0,2,2,0,0,0.5,0.5,0,0.2,0.41762499999999997,0.2,0.2,0,2,0.25,0,0,15.873015873015873
"2018-01-20","MIL","PHI","01:48",3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32645,0,0,0,0,0,0,0,50
"2018-02-01","MIL","MIN","07:12",16,3,1,2,0.5,0,0,0,0,1,2,0,0,0,1,1,0,0,0.4134,0.5,0.5,0,0,0,0,0,25
"2018-02-06","MIL","NYK","01:49",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-02-15","MIL","DEN","00:36",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-02-28","MIL","DET","07:39",14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.5181,0,0,0,0,0,0,0,13.333333333333334
"2018-03-09","MIL","NYK","01:41",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
