"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2018-10-17","NYK","ATL","01:18",4,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.7302,1,1,0,0,0,0,0,25
"2018-10-20","NYK","BOS","09:25",18,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4088,0,0.25,0,0,0,0,0,8.333333333333334
"2018-10-24","NYK","MIA","12:00",25,4,2,3,0.6666666666666666,0,0,0,0,0,2,2,0,0,0.5,1,0,0,0.6283666666666666,0.6666666666666666,0.6666666666666666,2,0,0,0,0,10.714285714285714
"2018-10-26","NYK","GSW","29:25",62,7,3,5,0.6,0,0,0,0,1,4,2,0,0,0.6666666666666666,1,0,0,0.5861799999999999,0.6,0.5833333333333334,2,1,0.2,0,0,9.859154929577466
"2018-10-29","NYK","BKN","15:07",29,11,5,5,1,0,0,0,0,1,6,4,0,0,0.6,0.75,0,0,0.61012,1,0.9166666666666666,2,0,0,0,0,16.216216216216218
"2018-10-31","NYK","IND","17:41",34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5295,0,0,0,1,0.3333333333333333,0,0,11.11111111111111
"2018-11-02","NYK","DAL","34:01",67,13,5,6,0.8333333333333334,0,0,0,0,3,4,6,0,0,0.4,1,0,0,0.5957333333333333,0.8333333333333334,0.8125,6,0,0,0,0,10.38961038961039
"2018-11-04","NYK","WAS","26:18",54,10,3,6,0.5,0,0,0,0,4,4,2,0,0,0.6666666666666666,1,0,0,0.48146666666666665,0.5,0.625,2,1,0.16666666666666666,0,0,12.698412698412698
"2018-11-05","NYK","CHI","11:03",21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5132,0,0,0,1,0.5,0,0,8.695652173913043
"2018-11-07","NYK","ATL","14:53",31,5,2,2,1,0,0,0,0,1,4,0,0,0,1,1,0,0,0.54715,1,0.8333333333333334,0,0,0,0,0,11.428571428571429
"2018-11-10","NYK","TOR","28:25",61,4,2,3,0.6666666666666666,0,0,0,0,0,2,2,0,0,0.5,1,0,0,0.6029,0.6666666666666666,0.5,2,0,0,0,0,7.352941176470588
"2018-11-11","NYK","ORL","22:13",47,4,2,3,0.6666666666666666,0,0,0,0,0,4,0,0,0,1,1,0,0,0.6069333333333333,0.6666666666666666,0.6666666666666666,0,1,0.3333333333333333,0,0,6
"2018-11-14","NYK","OKC","17:45",40,6,3,4,0.75,0,0,0,0,0,6,0,0,0,1,1,0,0,0.575775,0.75,0.75,0,0,0,0,0,9.30232558139535
"2018-11-16","NYK","NOP","24:19",56,7,3,6,0.5,0,0,0,0,1,0,6,0,0,0,0,0,0,0.5529000000000001,0.5,0.5,6,0,0,0,0,12.5
"2018-11-18","NYK","ORL","08:42",17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0,0,0,0,0,0,0,4.761904761904762
"2018-11-20","NYK","POR","18:03",34,6,3,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0.6096,1,1,6,0,0,0,0,13.157894736842104
"2018-11-21","NYK","BOS","16:25",32,8,4,4,1,0,0,0,0,0,6,2,0,0,0.75,1,0,0,0.432,1,1,2,0,0,0,0,12.121212121212121
"2018-11-23","NYK","NOP","09:16",19,5,2,2,1,0,0,0,0,1,4,0,0,0,1,1,0,0,0.71505,1,0.8333333333333334,0,0,0,0,0,15
"2018-11-25","NYK","MEM","13:18",24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5806,0,0,0,2,1,0,0,6.25
"2018-11-27","NYK","DET","16:44",37,2,1,3,0.3333333333333333,0,0,0,0,0,0,2,0,0,0,0,0,0,0.42969999999999997,0.3333333333333333,0.3333333333333333,2,1,0.3333333333333333,0,0,12.195121951219512
"2018-11-28","NYK","PHI","17:24",38,5,2,3,0.6666666666666666,0,0,0,0,1,4,0,0,0,1,1,0,0,0.6612333333333333,0.6666666666666666,0.8333333333333334,0,0,0,0,0,11.904761904761905
"2018-12-01","NYK","MIL","19:42",43,6,3,4,0.75,0,0,0,0,0,2,4,0,0,0.3333333333333333,0.5,0,0,0.599925,0.75,0.75,2,0,0,0,0,10.416666666666668
"2018-12-03","NYK","WAS","14:12",27,4,1,2,0.5,0,0,0,0,2,2,0,0,0,1,1,0,0,0.49695,0.5,0.6666666666666666,0,0,0,0,0,11.428571428571429
"2018-12-06","NYK","BOS","20:37",43,7,3,4,0.75,0,0,0,0,1,2,4,0,0,0.3333333333333333,0.5,0,0,0.582975,0.75,0.7,2,0,0,0,0,12.244897959183673
"2018-12-08","NYK","BKN","20:59",40,4,2,3,0.6666666666666666,0,0,0,0,0,2,2,0,0,0.5,1,0,0,0.5802333333333333,0.6666666666666666,0.5,2,1,0.3333333333333333,0,0,8.695652173913043
"2018-12-09","NYK","CHA","18:45",38,6,3,4,0.75,0,0,0,0,0,4,2,0,0,0.6666666666666666,1,0,0,0.643725,0.75,0.75,2,0,0,0,0,11.627906976744185
"2018-12-12","NYK","CLE","15:30",32,2,1,2,0.5,0,0,0,0,0,2,0,0,0,1,1,0,0,0.5831,0.5,0.5,0,0,0,0,0,5.555555555555555
"2018-12-14","NYK","CHA","07:46",17,2,1,2,0.5,0,0,0,0,0,2,0,0,0,1,1,0,0,0.55515,0.5,0.5,0,1,0.5,0,0,15.789473684210526
"2019-01-17","NYK","WAS","09:57",18,4,2,2,1,0,0,0,0,0,2,2,0,0,0.5,1,0,0,0.59955,1,1,2,0,0,0,0,10
"2019-01-21","NYK","OKC","15:32",31,8,4,4,1,0,0,0,0,0,6,2,0,0,0.75,1,0,0,0.58085,1,1,2,0,0,0,0,10.81081081081081
"2019-01-23","NYK","HOU","17:23",34,12,5,5,1,0,0,0,0,2,10,0,0,0,1,1,0,0,0.64912,1,1,0,0,0,0,0,17.142857142857142
"2019-01-25","NYK","BKN","15:45",31,6,3,5,0.6,0,0,0,0,0,6,0,0,0,1,1,0,0,0.60926,0.6,0.5,0,1,0.2,0,0,17.142857142857142
"2019-01-27","NYK","MIA","22:49",45,6,3,5,0.6,0,0,0,0,0,4,2,0,0,0.6666666666666666,1,0,0,0.6234200000000001,0.6,0.5,2,0,0,0,0,12
"2019-01-28","NYK","CHA","12:52",25,10,4,5,0.8,0,0,0,0,2,6,2,0,0,0.75,1,0,0,0.6266,0.8,0.7142857142857143,2,0,0,0,0,24.13793103448276
"2019-01-30","NYK","DAL","24:11",50,4,2,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.7821,1,0.5,0,0,0,0,0,9.615384615384615
"2019-02-01","NYK","BOS","18:10",40,8,3,4,0.75,0,0,0,0,2,4,2,0,0,0.6666666666666666,1,0,0,0.589575,0.75,0.8,2,1,0.25,0,0,15.909090909090908
"2019-02-05","NYK","DET","23:33",47,13,6,7,0.8571428571428571,0,0,0,0,1,8,4,0,0,0.6666666666666666,0.8,0,0,0.6276428571428572,0.8571428571428571,0.9285714285714286,2,0,0,0,0,12.727272727272727
