"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2019-12-31","LAC","SAC","00:56",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-04","LAC","MEM","04:26",11,5,1,1,1,1,2,0.5,0.5,0,2,0,3,0,1,1,1,0.6666666666666666,0.51205,0.8333333333333334,0.8333333333333334,0,0,0,0,0,27.272727272727273
"2020-02-08","LAC","MIN","10:24",21,4,2,6,0.3333333333333333,0,0,0,0,0,4,0,0,0,1,1,0,0,0.5555833333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,26.08695652173913
"2020-02-09","LAC","CLE","24:31",49,10,5,5,1,0,2,0,0,0,4,6,0,0,0.4,0.4,0,0.2857142857142857,0.6365642857142857,0.7142857142857143,0.7142857142857143,0,0,0,0,0,15.789473684210527
"2020-02-11","LAC","PHI","00:42",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-02-13","LAC","BOS","12:34",27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5142,0,0,0,0,0,0,0,6.0606060606060606
"2020-02-22","LAC","SAC","13:52",29,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.541,0,0.16666666666666666,0,1,0.5,0,0,9.375
"2020-02-24","LAC","MEM","07:42",17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3678,0,0,0,1,1,0,0,5.555555555555555
"2020-02-28","LAC","DEN","04:32",9,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.3958,1,1,0,0,0,0,0,11.11111111111111
"2020-03-03","LAC","OKC","03:27",8,2,1,3,0.3333333333333333,0,0,0,0,0,0,2,0,0,0,0,0,0,0.43113333333333337,0.3333333333333333,0.3333333333333333,0,0,0,0,0,33.333333333333336
"2020-03-05","LAC","HOU","05:28",13,2,1,2,0.5,0,1,0,0,0,0,2,0,0,0,0,0,0.3333333333333333,0.46785000000000004,0.3333333333333333,0.3333333333333333,0,1,0.5,0,0,26.666666666666668
"2020-03-08","LAC","LAL","00:34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-10","LAC","GSW","08:35",20,2,1,4,0.25,0,1,0,0,0,2,0,0,0,1,1,0,0.2,0.44645,0.2,0.2,0,0,0,0,0,23.80952380952381
"2020-07-30","LAC","LAL","05:19",10,3,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,1,0.59055,1.5,1.5,0,0,0,0,0,10
"2020-08-01","LAC","NOP","04:04",9,3,0,0,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,1,0.519,0.75,0.75,0,0,0,0,0,55.55555555555556
