"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2017-10-19","OKC","NYK","10:39",23,2,1,3,0.3333333333333333,0,2,0,0,0,2,0,0,0,1,1,0,0.4,0.5584100000000001,0.2,0.2,0,0,0,0,0,20
"2017-10-21","OKC","UTA","09:43",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-10-25","OKC","IND","01:32",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-10-27","OKC","MIN","02:42",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.59385,0,0,0,0,0,0,0,25
"2017-10-28","OKC","CHI","04:48",9,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.4644,1,1,0,0,0,0,0,10
"2017-10-31","OKC","MIL","02:21",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-11-03","OKC","BOS","01:47",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-11-07","OKC","SAC","04:42",9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4137,0,0,0,0,0,0,0,11.11111111111111
"2017-11-12","OKC","DAL","02:26",6,3,1,1,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0.6818,1,0.75,0,0,0,0,0,50
"2017-11-15","OKC","CHI","03:37",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-11-22","OKC","GSW","01:30",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-11-25","OKC","DAL","20:59",40,7,2,2,1,1,3,0.3333333333333333,0.3333333333333333,0,4,0,3,0,1,1,1,0.6,0.60255,0.7,0.7,0,0,0,0,0,11.11111111111111
"2017-11-29","OKC","ORL","19:32",39,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.5607166666666666,0,0,0,0,0,0,0,5.2631578947368425
"2017-12-01","OKC","MIN","02:40",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7274,0,0,0,1,1,0,0,16.666666666666668
"2017-12-07","OKC","BKN","14:09",29,2,1,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0.6666666666666666,0.4583,0.3333333333333333,0.3333333333333333,0,0,0,0,0,12.903225806451614
"2017-12-11","OKC","CHA","12:32",26,4,2,2,1,0,1,0,0,0,2,2,0,0,0.5,0.5,0,0.3333333333333333,0.45616666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,0,10
"2017-12-13","OKC","IND","09:46",19,3,0,0,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,1,0.587625,0.75,0.75,0,0,0,0,0,9.523809523809524
