"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2013-11-16","NOP","PHI","26:35",53,26,4,6,0.6666666666666666,6,10,0.6,0.6,0,4,4,18,0,0.5,0.5,1,0.625,0.484978125,0.8125,0.8125,0,0,0,0,0,29.824561403508774
"2013-11-20","NOP","UTA","33:03",63,19,2,3,0.6666666666666666,4,6,0.6666666666666666,0.6666666666666666,3,2,2,12,0,0.5,0.5,1,0.6666666666666666,0.5045333333333333,0.8888888888888888,0.8636363636363636,0,0,0,0,0,14.666666666666666
"2013-11-22","NOP","CLE","31:28",64,13,1,5,0.2,3,5,0.6,0.6,2,2,0,9,0,1,1,1,0.5,0.49765,0.55,0.5909090909090909,0,0,0,0,0,14.285714285714285
"2013-11-25","NOP","SAS","29:05",59,17,5,10,0.5,1,5,0.2,0.2,4,2,8,3,0,0.2,0.25,1,0.3333333333333333,0.45350999999999997,0.43333333333333335,0.53125,2,0,0,0,0,22.22222222222222
"2013-11-26","NOP","GSW","36:44",72,21,5,11,0.45454545454545453,3,6,0.5,0.5,2,4,6,9,0,0.4,0.6666666666666666,1,0.35294117647058826,0.4820882352941176,0.5588235294117647,0.5882352941176471,4,2,0.18181818181818182,0,0,22.89156626506024
"2013-11-29","NOP","PHI","25:55",52,18,3,7,0.42857142857142855,4,9,0.4444444444444444,0.4444444444444444,0,4,2,12,0,0.6666666666666666,1,1,0.5625,0.5375375,0.5625,0.5625,2,0,0,0,0,30
"2013-12-01","NOP","NYK","35:39",64,31,4,10,0.4,7,11,0.6363636363636364,0.6363636363636364,2,2,6,21,0,0.25,1,1,0.5238095238095238,0.5059142857142858,0.6904761904761905,0.7045454545454546,6,2,0.2,0,0,30.136986301369863
"2013-12-02","NOP","CHI","56:31",101,36,5,9,0.5555555555555556,7,11,0.6363636363636364,0.6363636363636364,5,0,10,21,0,0,0,1,0.55,0.49204,0.775,0.7954545454545454,4,0,0,0,0,18.253968253968253
"2013-12-04","NOP","DAL","41:51",83,18,5,14,0.35714285714285715,1,5,0.2,0.2,5,2,8,3,0,0.2,0.3333333333333333,1,0.2631578947368421,0.46341315789473686,0.34210526315789475,0.40476190476190477,4,1,0.07142857142857142,0,0,21.153846153846153
"2013-12-06","NOP","OKC","38:33",80,18,4,11,0.36363636363636365,1,6,0.16666666666666666,0.16666666666666666,7,4,4,3,0,0.5,0.6666666666666666,1,0.35294117647058826,0.4788852941176471,0.3235294117647059,0.4,2,1,0.09090909090909091,0,0,22.448979591836736
"2013-12-11","NOP","DET","35:48",66,22,2,6,0.3333333333333333,4,12,0.3333333333333333,0.3333333333333333,6,2,2,12,0,0.5,0.5,1,0.6666666666666666,0.4998444444444444,0.4444444444444444,0.5238095238095238,0,2,0.3333333333333333,0,0,28
