"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2013-11-01","POR","DEN","01:22",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-11-05","POR","HOU","01:11",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-11-15","POR","BOS","01:24",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333333333333336
"2014-02-19","POR","SAS","07:13",14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.398475,0,0,0,0,0,0,0,13.333333333333334
"2014-02-21","POR","UTA","10:16",21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3572,0,0,0,0,0,0,0,13.043478260869565
"2014-02-23","POR","MIN","24:02",45,5,2,2,1,0,1,0,0,1,4,0,0,0,1,1,0,0.3333333333333333,0.7069,0.6666666666666666,0.625,0,0,0,0,0,10.416666666666668
"2014-02-25","POR","DEN","12:09",22,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0.3333333333333333,0.5196999999999999,0,0.25,0,0,0,0,0,20
"2014-02-26","POR","BKN","21:42",43,13,4,4,1,1,3,0.3333333333333333,0.3333333333333333,2,6,2,3,0,0.75,0.75,1,0.42857142857142855,0.5775857142857143,0.7857142857142857,0.8125,0,0,0,0,0,18
"2014-03-01","POR","DEN","05:59",10,2,1,2,0.5,0,1,0,0,0,2,0,0,0,1,1,0,0.3333333333333333,0.4982333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,27.272727272727273
"2014-03-05","POR","ATL","06:08",12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.58155,0,0,0,0,0,0,0,15.384615384615383
"2014-03-11","POR","MEM","00:54",2,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.8499,1,1,0,0,0,0,0,50
"2014-03-12","POR","SAS","02:06",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-03-16","POR","GSW","11:56",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7037037037037033
"2014-03-20","POR","WAS","19:15",36,7,1,1,1,1,4,0.25,0.25,2,2,0,3,0,1,1,1,0.8,0.55299,0.5,0.5833333333333334,0,0,0,1,0.25,21.05263157894737
"2014-03-22","POR","CHA","16:25",32,2,1,2,0.5,0,1,0,0,0,2,0,0,0,1,1,0,0.3333333333333333,0.66205,0.3333333333333333,0.3333333333333333,0,0,0,0,0,8.823529411764705
"2014-03-25","POR","ORL","13:48",26,2,1,3,0.3333333333333333,0,1,0,0,0,2,0,0,0,1,1,0,0.25,0.45495,0.25,0.25,0,0,0,0,0,12.903225806451614
"2014-03-28","POR","CHI","01:59",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-04-01","POR","LAL","00:36",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-04-04","POR","PHX","01:05",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-04-11","POR","UTA","01:01",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-04-16","POR","LAC","23:12",48,12,3,6,0.5,1,3,0.3333333333333333,0.3333333333333333,3,4,2,3,0,0.6666666666666666,1,1,0.3333333333333333,0.5752,0.5,0.6,2,1,0.16666666666666666,0,0,18.64406779661017
"2014-12-22","POR","HOU","04:10",8,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.9313,1,1,0,0,0,0,0,25
"2014-12-26","POR","PHI","16:50",36,5,1,3,0.3333333333333333,1,1,1,1,0,2,0,3,0,1,1,1,0.25,0.6258875,0.625,0.625,0,1,0.3333333333333333,0,0,12.195121951219512
"2014-12-28","POR","NYK","18:57",36,3,0,4,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,0.3333333333333333,0.526025,0.25,0.25,0,1,0.25,0,0,17.94871794871795
"2015-01-08","POR","MIA","04:40",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015-01-16","POR","SAS","05:28",10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5802,0,0,0,0,0,0,0,10
"2015-01-19","POR","SAC","07:29",14,3,0,0,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,1,0.55425,0.75,0.75,0,0,0,0,0,12.5
"2015-01-22","POR","BOS","12:27",25,5,1,1,1,1,2,0.5,0.5,0,2,0,3,0,1,1,1,0.6666666666666666,0.4762166666666667,0.8333333333333334,0.8333333333333334,0,0,0,0,0,15.384615384615383
"2015-01-31","POR","MIL","01:05",2,3,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,1,0.36135,1.5,1.5,0,0,0,0,0,50
"2015-02-05","POR","PHX","01:55",5,3,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,1,0.53145,1.5,1.5,0,0,0,0,0,20
"2015-02-11","POR","LAL","02:58",7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5646,0,0,0,0,0,0,0,14.285714285714285
