"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2014-03-03","MIA","CHA","01:24",3,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.6872,1,1,2,0,0,0,0,20
"2016-10-25","CLE","NYK","12:00",26,4,2,3,0.6666666666666666,0,0,0,0,0,2,2,0,0,0.5,0.5,0,0,0.6252333333333333,0.6666666666666666,0.6666666666666666,0,0,0,0,0,14.814814814814813
"2016-10-28","CLE","TOR","00:19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-11-01","CLE","HOU","00:04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-11-03","CLE","BOS","01:07",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-11-16","CLE","IND","27:00",52,4,1,2,0.5,0,0,0,0,2,2,0,0,0,1,1,0,0,0.4369,0.5,0.6666666666666666,0,0,0,0,0,6.779661016949153
"2016-11-18","CLE","DET","12:00",23,4,1,3,0.3333333333333333,0,0,0,0,2,0,2,0,0,0,0,0,0,0.45513333333333333,0.3333333333333333,0.5,0,0,0,0,0,23.076923076923077
"2016-11-23","CLE","POR","04:01",9,2,1,2,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.66795,0.5,0.5,0,1,0.5,0,0,30
"2016-11-25","CLE","DAL","12:42",25,3,1,3,0.3333333333333333,0,0,0,0,1,0,2,0,0,0,0,0,0,0.44306666666666666,0.3333333333333333,0.5,2,0,0,0,0,10.714285714285714
"2016-11-27","CLE","PHI","07:15",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25
"2016-11-29","CLE","MIL","04:53",9,3,1,2,0.5,0,0,0,0,1,2,0,0,0,1,1,0,0,0.7902,0.5,0.75,0,0,0,0,0,33.333333333333336
"2016-12-05","CLE","TOR","21:06",41,5,0,1,0,1,1,1,1,2,0,0,3,0,0,0,1,0.5,0.5467,0.75,0.625,0,0,0,0,0,10.638297872340425
"2016-12-07","CLE","NYK","20:40",42,6,0,0,0,2,2,1,1,0,0,0,6,0,0,0,1,1,0.578625,1.5,1.5,0,0,0,0,0,4.081632653061225
"2016-12-09","CLE","MIA","25:42",49,5,2,3,0.6666666666666666,0,0,0,0,1,4,0,0,0,1,1,0,0,0.7033666666666667,0.6666666666666666,0.625,0,1,0.3333333333333333,0,0,7.017543859649123
"2016-12-10","CLE","CHA","15:00",33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7363,0,0,0,0,0,0,0,11.428571428571429
"2016-12-13","CLE","MEM","32:19",65,3,0,4,0,1,3,0.3333333333333333,0.3333333333333333,0,0,0,3,0,0,0,1,0.42857142857142855,0.5011857142857143,0.21428571428571427,0.1875,0,2,0.5,0,0,12.162162162162163
"2016-12-14","CLE","MEM","24:44",44,10,2,7,0.2857142857142857,1,2,0.5,1,3,0,4,3,0,0,0,1,0.2222222222222222,0.57615625,0.3888888888888889,0.5,0,1,0.14285714285714285,0,0,23.52941176470588
"2016-12-17","CLE","LAL","09:38",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-12-20","CLE","MIL","19:47",39,3,0,0,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,1,0.499125,0.75,0.75,0,0,0,0,0,7.317073170731708
"2016-12-21","CLE","MIL","25:44",46,5,1,4,0.25,1,1,1,1,0,2,0,3,0,1,1,1,0.2,0.5082099999999999,0.5,0.5,0,2,0.5,0,0,10.526315789473685
"2016-12-23","CLE","BKN","16:37",36,3,0,1,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,0.6666666666666666,0.6514333333333333,0.5,0.5,0,1,1,0,0,8.88888888888889
"2016-12-25","CLE","GSW","22:02",45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4322,0,0,0,0,0,0,0,3.773584905660377
"2016-12-26","CLE","DET","18:16",36,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.5855333333333334,0,0,0,1,1,0,0,8.88888888888889
"2016-12-29","CLE","BOS","20:05",41,8,0,1,0,2,4,0.5,0.5,2,0,0,6,0,0,0,1,0.8,0.50344,0.6,0.6666666666666666,0,0,0,0,0,12.5
"2016-12-31","CLE","CHA","26:08",47,4,2,2,1,0,3,0,0,0,2,2,0,0,0.5,0.5,0,0.6,0.60248,0.4,0.4,0,0,0,0,0,11.538461538461538
