"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2013-10-30","POR","PHX","33:34",64,3,1,4,0.25,0,0,0,0,1,0,2,0,0,0,0,0,0,0.444625,0.25,0.25,2,1,0.25,0,0,9.859154929577466
"2013-11-01","POR","DEN","22:39",43,2,1,5,0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0.48574,0.2,0.2,0,1,0.2,0,0,9.433962264150942
"2013-11-02","POR","SAS","39:45",78,12,6,10,0.6,0,0,0,0,0,10,2,0,0,0.8333333333333334,0.8333333333333334,0,0,0.58289,0.6,0.6,0,0,0,0,0,11.494252873563218
"2013-11-05","POR","HOU","17:35",36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5664,0,0,0,0,0,0,0,9.523809523809524
"2013-11-08","POR","SAC","31:25",60,11,4,8,0.5,0,0,0,0,3,8,0,0,0,1,1,0,0,0.6248125,0.5,0.55,0,0,0,0,0,16.176470588235293
"2013-11-09","POR","SAC","32:39",57,12,4,10,0.4,0,0,0,0,4,2,6,0,0,0.25,0.25,0,0,0.44409,0.4,0.46153846153846156,0,0,0,0,0,21.42857142857143
"2013-11-11","POR","DET","32:58",61,17,7,10,0.7,0,0,0,0,3,10,4,0,0,0.7142857142857143,0.8333333333333334,0,0,0.61242,0.7,0.7727272727272727,2,0,0,0,0,18.84057971014493
"2013-11-13","POR","PHX","28:13",57,13,5,11,0.45454545454545453,0,0,0,0,3,4,6,0,0,0.4,0.6666666666666666,0,0,0.5666909090909091,0.45454545454545453,0.5,4,0,0,0,0,22.058823529411764
"2013-11-15","POR","BOS","35:56",76,3,1,3,0.3333333333333333,0,0,0,0,1,0,2,0,0,0,0,0,0,0.46563333333333334,0.3333333333333333,0.375,0,0,0,0,0,6.25
"2013-11-17","POR","TOR","23:46",46,6,1,2,0.5,0,0,0,0,4,0,2,0,0,0,0,0,0,0.47455,0.5,0.75,2,0,0,0,0,9.09090909090909
"2013-11-18","POR","BKN","24:34",45,6,3,4,0.75,0,0,0,0,0,2,4,0,0,0.3333333333333333,0.5,0,0,0.439025,0.75,0.75,2,0,0,0,0,10.204081632653061
"2013-11-20","POR","MIL","30:43",56,8,3,7,0.42857142857142855,0,0,0,0,2,6,0,0,0,1,1,0,0,0.6575142857142857,0.42857142857142855,0.5,0,0,0,0,0,13.432835820895521
"2013-11-22","POR","CHI","35:51",68,13,6,10,0.6,0,0,0,0,1,2,10,0,0,0.16666666666666666,0.5,0,0,0.56435,0.6,0.5909090909090909,8,0,0,0,0,15.853658536585368
"2013-11-23","POR","GSW","34:34",74,8,4,7,0.5714285714285714,0,0,0,0,0,6,2,0,0,0.75,1,0,0,0.47318571428571427,0.5714285714285714,0.5714285714285714,2,0,0,0,0,9.523809523809524
"2013-11-25","POR","NYK","34:59",66,9,3,6,0.5,0,0,0,0,3,4,2,0,0,0.6666666666666666,1,0,0,0.54195,0.5,0.5625,2,0,0,0,0,10.38961038961039
"2013-11-27","POR","PHX","22:36",43,10,4,9,0.4444444444444444,0,0,0,0,2,2,6,0,0,0.25,1,0,0,0.5371111111111111,0.4444444444444444,0.5,6,1,0.1111111111111111,0,0,26.923076923076923
"2013-12-01","POR","LAL","28:35",59,12,4,9,0.4444444444444444,0,0,0,0,4,4,4,0,0,0.5,0.6666666666666666,0,0,0.5189888888888888,0.4444444444444444,0.5454545454545454,2,1,0.1111111111111111,0,0,16.438356164383563
"2013-12-02","POR","IND","31:55",68,8,2,6,0.3333333333333333,0,0,0,0,4,2,2,0,0,0.5,0.5,0,0,0.43825000000000003,0.3333333333333333,0.5,0,0,0,0,0,12.5
"2013-12-04","POR","OKC","33:08",67,12,6,11,0.5454545454545454,0,0,0,0,0,6,6,0,0,0.5,0.5,0,0,0.44171818181818184,0.5454545454545454,0.5454545454545454,0,0,0,0,0,13.414634146341465
"2013-12-06","POR","UTA","22:39",44,8,3,6,0.5,0,0,0,0,2,6,0,0,0,1,1,0,0,0.5186000000000001,0.5,0.5714285714285714,0,0,0,0,0,14
"2013-12-07","POR","DAL","33:57",69,14,6,9,0.6666666666666666,0,0,0,0,2,2,10,0,0,0.16666666666666666,0.3333333333333333,0,0,0.6037666666666667,0.6666666666666666,0.7,6,0,0,0,0,12.64367816091954
"2013-12-09","POR","UTA","34:08",63,15,6,9,0.6666666666666666,0,0,0,0,3,6,6,0,0,0.5,0.6,0,0,0.5358555555555555,0.6666666666666666,0.75,2,2,0.2222222222222222,0,0,17.142857142857142
"2013-12-12","POR","HOU","36:29",71,16,7,9,0.7777777777777778,0,0,0,0,2,14,0,0,0,1,1,0,0,0.6499888888888888,0.7777777777777778,0.8,0,0,0,0,0,12.790697674418604
