"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2021-04-09","LAC","HOU","02:58",6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.44475,0,0,0,0,0,0,0,16.666666666666668
"2021-04-13","LAC","IND","00:58",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-04-18","LAC","MIN","06:53",14,3,0,1,0,1,1,1,1,0,0,0,3,0,0,0,1,0.5,0.557775,0.75,0.75,0,1,1,0,0,12.5
"2021-10-20","UTA","OKC","01:35",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-10-28","UTA","HOU","03:20",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-11-04","UTA","ATL","02:07",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-12-08","UTA","MIN","03:24",9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3036,0,0,0,1,1,0,0,11.11111111111111
"2021-12-29","UTA","POR","00:47",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-12-31","UTA","MIN","02:28",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022-01-07","UTA","TOR","21:10",43,6,0,4,0,2,4,0.5,0.3333333333333333,0,0,0,6,0,0,0,1,0.5,0.4928071428571429,0.375,0.375,0,0,0,0,0,21.73913043478261
"2022-02-27","BOS","IND","02:54",6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.57345,0,0,0,0,0,0,0,16.666666666666668
"2022-03-11","BOS","DET","01:41",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4815,0,0,0,0,0,0,0,20
"2022-03-16","BOS","GSW","02:05",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022-03-18","BOS","SAC","01:57",5,3,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,1,0.558,1.5,1.5,0,0,0,0,0,20
"2022-03-20","BOS","DEN","01:57",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.62355,0,0,0,0,0,0,0,20
"2022-04-03","BOS","WAS","05:46",11,5,1,1,1,1,1,1,1,0,2,0,3,0,1,1,1,0.5,0.61985,1.25,1.25,0,0,0,0,0,15.384615384615383
"2022-04-06","BOS","CHI","02:31",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022-04-10","BOS","MEM","09:03",20,7,2,3,0.6666666666666666,1,1,1,1,0,4,0,3,0,1,1,1,0.25,0.58785,0.875,0.875,0,1,0.3333333333333333,0,0,16
