"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2018-12-15","MEM","HOU","22:13",41,11,4,4,1,1,5,0.2,0.2,0,2,6,3,0,0.25,0.25,1,0.5555555555555556,0.6147111111111111,0.6111111111111112,0.6111111111111112,0,0,0,0,0,23.80952380952381
"2018-12-17","MEM","GSW","25:19",54,5,1,4,0.25,1,4,0.25,0.3333333333333333,0,0,2,0,3,0,0,0,0.5,0.45577142857142855,0.3125,0.3125,0,0,0,0,0,17.54385964912281
"2018-12-19","MEM","POR","11:37",23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4401,0,0,0,0,0,0,0,4
"2018-12-21","MEM","SAC","03:24",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,22.22222222222222
"2018-12-31","MEM","HOU","05:05",10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5646,0,0,0,0,0,0,0,7.692307692307692
"2019-01-04","MEM","BKN","11:06",24,2,1,2,0.5,0,2,0,0,0,0,2,0,0,0,0,0,0.5,0.48845,0.25,0.25,0,0,0,0,0,16
"2019-01-05","MEM","SAS","22:40",47,6,0,3,0,2,5,0.4,0.4,0,0,0,3,3,0,0,0.5,0.625,0.47714375,0.375,0.375,0,0,0,0,0,19.23076923076923
"2019-01-07","MEM","NOP","16:57",33,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.8,0.51563,0,0,0,0,0,0,0,16.216216216216218
"2019-01-12","MEM","MIA","06:27",15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4524,0,0,0,0,0,0,0,5
"2019-01-14","MEM","HOU","14:44",30,8,0,2,0,2,4,0.5,0.5,2,0,0,6,0,0,0,1,0.6666666666666666,0.56135,0.5,0.5714285714285714,0,0,0,0,0,21.875
"2019-01-16","MEM","MIL","28:25",58,8,1,3,0.3333333333333333,2,6,0.3333333333333333,0.3333333333333333,0,0,2,6,0,0,0,1,0.6666666666666666,0.5431722222222223,0.4444444444444444,0.4444444444444444,0,0,0,0,0,15.714285714285715
"2019-01-18","MEM","BOS","02:03",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-01-19","MEM","TOR","26:10",53,6,0,2,0,2,5,0.4,0.4,0,0,0,6,0,0,0,1,0.7142857142857143,0.5265285714285715,0.42857142857142855,0.42857142857142855,0,2,1,0,0,14.285714285714286
"2019-01-21","MEM","NOP","14:52",29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2967,0,0,0,0,0,0,0,3.0303030303030303
"2019-01-23","MEM","CHA","04:08",8,2,1,1,1,0,1,0,0,0,2,0,0,0,1,1,0,0.5,0.650675,0.5,0.5,0,0,0,0,0,20
"2019-01-25","MEM","SAC","13:11",25,6,2,5,0.4,0,2,0,0,2,2,2,0,0,0.5,0.5,0,0.2857142857142857,0.4914642857142857,0.2857142857142857,0.375,0,0,0,0,0,31.03448275862069
"2019-01-26","MEM","IND","26:27",53,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4402,0,0,0,0,0,0,0,13.333333333333334
"2019-01-30","MEM","MIN","08:32",17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,11.11111111111111
"2019-02-01","MEM","CHA","34:19",64,8,1,5,0.2,2,6,0.3333333333333333,0.3333333333333333,0,0,2,3,3,0,0,0.5,0.5454545454545454,0.5236318181818181,0.36363636363636365,0.36363636363636365,0,1,0.2,0,0,15.277777777777779
"2019-02-03","MEM","NYK","10:30",21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4709666666666667,0,0,0,0,0,0,0,16.666666666666668
"2019-02-05","MEM","MIN","06:14",10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6379,0,0,0,0,0,0,0,16.666666666666668
"2019-02-07","MEM","OKC","22:02",47,4,1,1,1,0,2,0,0,2,0,2,0,0,0,0,0,0.6666666666666666,0.48490000000000005,0.3333333333333333,0.5,0,0,0,0,0,14.814814814814813
"2019-02-09","MEM","NOP","15:32",31,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.4484375,0,0,0,0,0,0,0,14.285714285714286
"2019-02-12","MEM","SAS","14:01",32,3,0,3,0,1,3,0.3333333333333333,0.3333333333333333,0,0,0,3,0,0,0,1,0.5,0.4923916666666666,0.25,0.25,0,0,0,0,0,16.216216216216218
"2019-02-13","MEM","CHI","14:55",29,3,1,2,0.5,0,1,0,0,1,0,2,0,0,0,0,0,0.3333333333333333,0.5983666666666666,0.3333333333333333,0.375,0,0,0,0,0,16.129032258064516
