"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2019-11-23","DET","MIL","02:14",6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.44325,0,0,0,0,0,0,0,14.285714285714285
"2019-12-01","DET","SAS","02:35",6,4,2,2,1,0,0,0,0,0,4,0,0,0,1,1,0,0,0.47425,1,1,0,0,0,0,0,33.333333333333336
"2019-12-03","DET","CLE","03:49",7,2,1,3,0.3333333333333333,0,0,0,0,0,2,0,0,0,1,1,0,0,0.6763,0.3333333333333333,0.3333333333333333,0,0,0,0,0,37.5
"2019-12-04","DET","MIL","02:41",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-12-20","DET","BOS","09:50",23,2,1,3,0.3333333333333333,0,2,0,0,0,2,0,0,0,1,1,0,0.4,0.45119999999999993,0.2,0.2,0,1,0.3333333333333333,0,0,24
"2019-12-23","DET","PHI","00:58",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,33.333333333333336
"2019-12-30","DET","UTA","01:59",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-01-02","DET","LAC","27:06",54,10,4,7,0.5714285714285714,0,4,0,0,2,2,6,0,0,0.25,0.3333333333333333,0,0.36363636363636365,0.5554318181818182,0.36363636363636365,0.4166666666666667,2,2,0.2857142857142857,0,0,17.91044776119403
"2020-01-04","DET","GSW","38:14",80,16,2,3,0.6666666666666666,4,7,0.5714285714285714,0.5714285714285714,0,4,0,12,0,1,1,1,0.7,0.519745,0.8,0.8,0,0,0,0,0,13.636363636363637
"2020-01-05","DET","LAL","34:01",71,11,3,8,0.375,1,4,0.25,0.25,2,6,0,3,0,1,1,1,0.3333333333333333,0.5048541666666667,0.375,0.4230769230769231,0,3,0.375,0,0,17.94871794871795
"2020-01-07","DET","CLE","33:22",66,15,6,8,0.75,0,1,0,0,3,10,2,0,0,0.8333333333333334,0.8333333333333334,0,0.1111111111111111,0.5952888888888889,0.6666666666666666,0.75,0,0,0,0,0,14.864864864864865
"2020-01-09","DET","CLE","19:43",36,8,1,3,0.3333333333333333,2,2,1,1,0,0,2,6,0,0,0,1,0.4,0.47352999999999995,0.8,0.8,0,0,0,0,0,13.636363636363637
"2020-01-11","DET","CHI","28:40",54,12,3,8,0.375,1,2,0.5,0.5,3,2,4,3,0,0.3333333333333333,0.3333333333333333,1,0.2,0.47224000000000005,0.45,0.5454545454545454,0,1,0.125,0,0,21.311475409836067
"2020-01-13","DET","NOP","34:31",69,16,4,5,0.8,2,4,0.5,0.5,2,8,0,6,0,1,1,1,0.4444444444444444,0.5799388888888889,0.7777777777777778,0.8,0,0,0,0,0,14.285714285714285
"2020-01-15","DET","BOS","27:44",55,24,8,8,1,2,5,0.4,0.4,2,12,4,6,0,0.75,0.8571428571428571,1,0.38461538461538464,0.5017076923076923,0.8461538461538461,0.8,2,0,0,0,0,26.315789473684212
"2020-01-18","DET","ATL","27:35",60,4,0,4,0,1,4,0.25,0.25,1,0,0,3,0,0,0,1,0.5,0.52456875,0.1875,0.2222222222222222,0,2,0.5,0,0,13.043478260869566
"2020-01-20","DET","WAS","23:20",47,6,2,3,0.6666666666666666,0,4,0,0,2,4,0,0,0,1,1,0,0.5714285714285714,0.5278714285714285,0.2857142857142857,0.375,0,0,0,0,0,18.867924528301884
"2020-01-22","DET","SAC","21:27",48,4,1,1,1,0,3,0,0,2,2,0,0,0,1,1,0,0.75,0.5311625,0.25,0.4,0,0,0,0,0,16.3265306122449
"2020-01-24","DET","MEM","22:42",49,5,1,2,0.5,1,2,0.5,0.5,0,2,0,3,0,1,1,1,0.5,0.5541375,0.625,0.625,0,0,0,0,0,7.2727272727272725
"2020-01-25","DET","BKN","17:26",37,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0.4,0.48556,0,0,0,2,0.6666666666666666,0,0,15
"2020-01-27","DET","CLE","35:28",73,8,3,5,0.6,0,2,0,0,2,2,4,0,0,0.3333333333333333,0.3333333333333333,0,0.2857142857142857,0.5402642857142858,0.42857142857142855,0.5,0,2,0.4,0,0,13.095238095238095
"2020-01-29","DET","BKN","07:56",15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.585225,0,0,0,0,0,0,0,17.64705882352941
"2020-02-02","DET","DEN","34:53",65,17,4,7,0.5714285714285714,2,5,0.4,0.4,3,6,2,6,0,0.75,0.75,1,0.4166666666666667,0.4987916666666667,0.5833333333333334,0.6538461538461539,0,2,0.2857142857142857,0,0,21.126760563380284
"2020-02-03","DET","MEM","26:22",53,6,0,10,0,2,5,0.4,0.4,0,0,0,3,3,0,0,0.5,0.3333333333333333,0.5828066666666667,0.2,0.2,0,5,0.5,0,0,27.27272727272727
"2020-02-05","DET","PHX","15:58",30,5,1,2,0.5,1,2,0.5,0.5,0,2,0,3,0,1,1,1,0.5,0.5772375,0.625,0.625,0,0,0,0,0,11.76470588235294
"2020-02-07","DET","OKC","25:34",44,8,1,5,0.2,2,5,0.4,0.4,0,2,0,3,3,1,1,0.5,0.5,0.46298000000000006,0.4,0.4,0,2,0.4,0,0,20.754716981132074
"2020-02-08","DET","NYK","12:43",23,5,0,1,0,1,2,0.5,0.5,2,0,0,3,0,0,0,1,0.6666666666666666,0.5501833333333334,0.5,0.625,0,1,1,0,0,28
"2020-02-10","DET","CHA","18:44",33,4,2,5,0.4,0,3,0,0,0,2,2,0,0,0.5,0.5,0,0.375,0.586475,0.25,0.25,0,0,0,0,0,18.6046511627907
"2020-02-12","DET","ORL","13:34",31,3,0,4,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,0.3333333333333333,0.4966916666666667,0.25,0.25,0,2,0.5,0,0,28.125
"2020-02-20","DET","MIL","33:38",70,8,1,1,1,2,7,0.2857142857142857,0.2857142857142857,0,2,0,6,0,1,1,1,0.875,0.584925,0.5,0.4444444444444444,0,0,0,0,0,13.157894736842104
"2020-02-23","DET","POR","24:14",43,7,2,3,0.6666666666666666,1,4,0.25,0.25,0,2,2,3,0,0.5,0.5,1,0.5714285714285714,0.5226571428571428,0.5,0.5,0,0,0,0,0,14.893617021276597
"2020-02-25","DET","DEN","18:26",35,3,0,1,0,1,4,0.25,0.25,0,0,0,3,0,0,0,1,0.8,0.52147,0.3,0.3,0,0,0,0,0,12.5
"2020-02-28","DET","PHX","19:40",39,6,3,7,0.42857142857142855,0,1,0,0,0,4,2,0,0,0.6666666666666666,1,0,0.125,0.580675,0.375,0.375,2,0,0,0,0,18.181818181818183
"2020-03-01","DET","SAC","15:39",28,5,1,2,0.5,0,1,0,0,3,2,0,0,0,1,1,0,0.3333333333333333,0.57245,0.3333333333333333,0.5,0,0,0,0,0,22.580645161290324
"2020-03-04","DET","OKC","12:43",26,3,0,1,0,1,3,0.3333333333333333,0.3333333333333333,0,0,0,3,0,0,0,1,0.75,0.529325,0.375,0.375,0,1,1,0,0,12.5
"2020-03-07","DET","UTA","19:48",37,9,4,5,0.8,0,1,0,0,1,4,4,0,0,0.5,0.6666666666666666,0,0.16666666666666666,0.500525,0.6666666666666666,0.6428571428571429,2,0,0,0,0,19.047619047619047
"2020-03-08","DET","NYK","15:48",31,4,2,5,0.4,0,1,0,0,0,4,0,0,0,1,1,0,0.16666666666666666,0.5325333333333333,0.3333333333333333,0.3333333333333333,0,1,0.2,0,0,17.142857142857142
"2020-03-11","DET","PHI","22:40",46,2,1,3,0.3333333333333333,0,1,0,0,0,0,2,0,0,0,0,0,0.25,0.5002,0.25,0.25,0,0,0,0,0,8.16326530612245
"2020-12-23","DET","MIN","13:30",29,6,3,6,0.5,0,2,0,0,0,4,2,0,0,0.6666666666666666,1,0,0.25,0.61168125,0.375,0.375,2,1,0.16666666666666666,0,0,22.857142857142858
"2020-12-26","DET","CLE","08:49",18,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.58016,0,0,0,1,0.25,0,0,26.31578947368421
"2020-12-28","DET","ATL","10:22",21,2,1,3,0.3333333333333333,0,0,0,0,0,2,0,0,0,1,1,0,0,0.6198,0.3333333333333333,0.3333333333333333,0,1,0.3333333333333333,0,0,10.714285714285714
"2020-12-29","DET","GSW","10:04",20,9,1,3,0.3333333333333333,1,1,1,1,4,0,2,3,0,0,0,1,0.25,0.4939625,0.625,0.75,2,1,0.3333333333333333,0,0,25
"2021-01-01","DET","BOS","10:59",21,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.518,0,0,0,0,0,0,0,16.666666666666668
"2021-01-03","DET","BOS","14:16",25,8,1,1,1,2,2,1,1,0,2,0,6,0,1,1,1,0.6666666666666666,0.5670666666666667,1.3333333333333333,1.3333333333333333,0,0,0,0,0,10.714285714285714
