"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2013-10-29","ORL","IND","30:39",59,8,4,11,0.36363636363636365,0,0,0,0,0,2,6,0,0,0.25,0.5,0,0,0.5565272727272728,0.36363636363636365,0.36363636363636365,4,3,0.2727272727272727,0,0,21.333333333333332
"2013-10-30","ORL","MIN","45:41",94,22,9,15,0.6,0,0,0,0,4,10,8,0,0,0.5555555555555556,0.8333333333333334,0,0,0.48564,0.6,0.6111111111111112,6,0,0,0,0,19.047619047619047
"2013-11-01","ORL","NOP","27:26",55,10,4,6,0.6666666666666666,0,0,0,0,2,2,6,0,0,0.25,0.25,0,0,0.4472,0.6666666666666666,0.625,0,0,0,0,0,13.333333333333334
"2013-11-03","ORL","BKN","35:23",70,19,9,14,0.6428571428571429,0,0,0,0,1,10,8,0,0,0.5555555555555556,0.8333333333333334,0,0,0.4684142857142857,0.6428571428571429,0.6333333333333333,6,1,0.07142857142857142,0,0,20
"2013-11-06","ORL","LAC","38:26",81,30,11,19,0.5789473684210527,0,0,0,0,8,12,10,0,0,0.5454545454545454,0.6,0,0,0.4935684210526316,0.5789473684210527,0.6521739130434783,2,0,0,0,0,30.681818181818183
"2013-11-08","ORL","BOS","36:05",69,14,6,12,0.5,0,0,0,0,2,10,2,0,0,0.8333333333333334,1,0,0,0.5122083333333333,0.5,0.5,2,0,0,0,0,21.686746987951807
"2013-11-09","ORL","ATL","33:42",70,7,3,10,0.3,0,0,0,0,1,4,2,0,0,0.6666666666666666,1,0,0,0.46824000000000005,0.3,0.3181818181818182,2,1,0.1,0,0,15.789473684210526
"2013-11-11","ORL","BOS","28:54",57,15,6,11,0.5454545454545454,0,0,0,0,3,8,4,0,0,0.6666666666666666,0.8,0,0,0.4828363636363637,0.5454545454545454,0.625,2,2,0.18181818181818182,0,0,19.444444444444446
"2013-11-13","ORL","MIL","37:18",73,17,6,10,0.6,0,0,0,0,5,8,4,0,0,0.6666666666666666,1,0,0,0.5543199999999999,0.6,0.6538461538461539,4,1,0.1,0,0,20.238095238095237
"2013-11-16","ORL","DAL","34:18",71,16,8,12,0.6666666666666666,0,0,0,0,0,10,6,0,0,0.625,0.625,0,0,0.43792499999999995,0.6666666666666666,0.6666666666666666,0,1,0.08333333333333333,0,0,18.91891891891892
"2013-11-20","ORL","MIA","22:33",44,6,2,7,0.2857142857142857,0,0,0,0,2,2,2,0,0,0.5,0.5,0,0,0.46411428571428576,0.2857142857142857,0.375,0,0,0,0,0,18.367346938775512
"2013-11-23","ORL","MIA","31:19",60,11,5,9,0.5555555555555556,0,0,0,0,1,4,6,0,0,0.4,1,0,0,0.44403333333333334,0.5555555555555556,0.55,6,0,0,0,0,17.39130434782609
"2013-11-24","ORL","PHX","33:36",65,20,10,16,0.625,0,0,0,0,0,14,6,0,0,0.7,0.7,0,0,0.4851,0.625,0.625,0,0,0,0,0,24.28571428571429
"2013-11-26","ORL","ATL","30:17",61,12,4,7,0.5714285714285714,0,0,0,0,4,8,0,0,0,1,1,0,0,0.5161428571428571,0.5714285714285714,0.6666666666666666,0,0,0,0,0,13.235294117647058
