"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2016-10-29","PHI","ATL","06:23",13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4283,0,0,0,0,0,0,0,14.285714285714285
"2016-11-01","PHI","ORL","03:16",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-11-02","PHI","CHA","03:03",6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.51,0,0,0,0,0,0,0,16.666666666666668
"2016-11-05","PHI","CLE","04:10",9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4934,0,0,0,0,0,0,0,10
"2016-11-07","PHI","UTA","03:32",6,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.8838,1,0.5,0,0,0,0,0,33.333333333333336
"2016-11-12","PHI","ATL","03:16",7,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.6595,1,1,0,0,0,0,0,11.11111111111111
"2016-11-14","PHI","HOU","08:45",20,4,2,3,0.6666666666666666,0,0,0,0,0,0,4,0,0,0,0,0,0,0.4810666666666667,0.6666666666666666,0.6666666666666666,0,1,0.3333333333333333,0,0,19.047619047619047
"2016-11-17","PHI","MIN","09:19",20,5,0,3,0,1,2,0.5,0.5,2,0,0,3,0,0,0,1,0.4,0.49368,0.3,0.4166666666666667,0,2,0.6666666666666666,0,0,30.434782608695652
"2016-11-19","PHI","PHX","04:37",13,2,1,3,0.3333333333333333,0,0,0,0,0,2,0,0,0,1,1,0,0,0.6337666666666667,0.3333333333333333,0.3333333333333333,0,2,0.6666666666666666,0,0,23.076923076923077
"2016-11-25","PHI","CHI","09:59",20,6,1,2,0.5,0,2,0,0,4,2,0,0,0,1,1,0,0.5,0.51525,0.25,0.5,0,1,0.5,0,0,26.08695652173913
"2016-11-28","PHI","TOR","09:03",20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5565,0,0,0,0,0,0,0,4.761904761904762
"2016-12-02","PHI","ORL","06:11",11,4,1,2,0.5,0,1,0,0,2,0,2,0,0,0,0,0,0.3333333333333333,0.6433833333333333,0.3333333333333333,0.5,0,0,0,0,0,28.57142857142857
"2016-12-03","PHI","BOS","09:42",16,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,11.11111111111111
"2016-12-05","PHI","DEN","10:25",23,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.6727,0,0.3333333333333333,0,0,0,0,0,11.538461538461538
"2016-12-06","PHI","MEM","16:14",33,7,2,4,0.5,1,2,0.5,0.5,0,0,4,3,0,0,0,1,0.3333333333333333,0.600575,0.5833333333333334,0.5,0,1,0.25,0,0,23.076923076923077
"2016-12-08","PHI","NOP","03:21",6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.5835,0,0,0,0,0,0,0,28.57142857142857
"2016-12-11","PHI","DET","04:57",7,3,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,1,0.50385,1.5,1.5,0,0,0,0,0,12.5
"2016-12-14","PHI","TOR","05:15",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2016-12-29","PHI","UTA","14:57",30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4216,0,0,0,0,0,0,0,5.714285714285714
"2016-12-30","PHI","DEN","11:10",24,5,0,2,0,1,1,1,1,2,0,0,3,0,0,0,1,0.3333333333333333,0.5173833333333333,0.5,0.625,0,1,0.5,0,0,14.285714285714285
"2017-01-03","PHI","MIN","22:01",44,4,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0.5,0.5309,0,0.5,0,0,0,0,0,11.538461538461538
"2017-01-06","PHI","BOS","08:30",18,2,1,2,0.5,0,0,0,0,0,2,0,0,0,1,1,0,0,0.45345,0.5,0.5,0,1,0.5,0,0,11.11111111111111
"2017-01-11","PHI","NYK","12:26",27,5,2,3,0.6666666666666666,0,1,0,0,1,2,2,0,0,0.5,0.5,0,0.25,0.5735625,0.5,0.5,0,0,0,0,0,15.15151515151515
"2017-01-13","PHI","CHA","10:08",22,2,1,1,1,0,1,0,0,0,2,0,0,0,1,1,0,0.5,0.69555,0.5,0.5,0,0,0,0,0,9.090909090909092
"2017-01-14","PHI","WAS","25:39",49,12,3,7,0.42857142857142855,2,3,0.6666666666666666,0.6666666666666666,0,2,4,6,0,0.3333333333333333,0.3333333333333333,1,0.3,0.52989,0.6,0.5454545454545454,0,0,0,0,0,23.728813559322035
"2017-01-16","PHI","MIL","16:47",36,4,1,3,0.3333333333333333,0,0,0,0,2,2,0,0,0,1,1,0,0,0.5481333333333334,0.3333333333333333,0.5,0,1,0.3333333333333333,0,0,15.789473684210526
"2017-01-18","PHI","TOR","17:25",36,4,1,4,0.25,0,2,0,0,2,0,2,0,0,0,0,0,0.3333333333333333,0.47237,0.16666666666666666,0.2857142857142857,0,1,0.25,0,0,19.047619047619047
"2017-01-20","PHI","POR","13:36",30,2,1,2,0.5,0,1,0,0,0,0,2,0,0,0,0,0,0.3333333333333333,0.4705333333333333,0.3333333333333333,0.3333333333333333,0,1,0.5,0,0,11.76470588235294
"2017-01-21","PHI","ATL","20:40",47,10,1,2,0.5,1,1,1,1,5,2,0,3,0,1,1,1,0.3333333333333333,0.5388166666666666,0.8333333333333334,0.8333333333333334,0,0,0,0,0,22.448979591836736
"2017-01-24","PHI","LAC","12:47",27,7,1,1,1,1,1,1,1,2,0,2,3,0,0,0,1,0.5,0.631675,1.25,1.1666666666666667,0,0,0,0,0,10.714285714285714
