"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2013-11-01","DAL","HOU","05:10",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-11-05","DAL","LAL","06:26",13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4039,0,0,0,0,0,0,0,14.285714285714285
"2013-11-08","DAL","MIN","07:14",14,5,2,2,1,0,0,0,0,1,4,0,0,0,1,1,0,0,0.66515,1,1.25,0,0,0,0,0,14.285714285714285
"2013-11-12","DAL","WAS","01:19",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333333333333336
"2013-11-18","DAL","PHI","06:31",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857142857142
"2013-11-25","DAL","DEN","07:39",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333333333333334
"2013-11-30","DAL","MIN","00:26",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-12-03","DAL","CHA","10:17",20,5,2,3,0.6666666666666666,0,0,0,0,1,2,2,0,0,0.5,1,0,0,0.5711333333333334,0.6666666666666666,0.8333333333333334,2,1,0.3333333333333333,0,0,13.636363636363637
"2013-12-07","DAL","POR","11:28",21,5,2,4,0.5,0,0,0,0,1,2,2,0,0,0.5,1,0,0,0.61415,0.5,0.5,2,1,0.25,0,0,20
"2013-12-09","DAL","SAC","22:00",48,7,2,5,0.4,0,1,0,0,3,2,2,0,0,0.5,0.5,0,0.16666666666666666,0.5234,0.3333333333333333,0.5,0,1,0.2,0,0,12.962962962962962
"2013-12-14","DAL","MIL","09:39",15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5341,0,0,0,1,0.5,0,0,11.11111111111111
"2013-12-18","DAL","MEM","01:56",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-12-21","DAL","PHX","01:34",4,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.6851,1,1,2,0,0,0,0,16.666666666666668
"2013-12-28","DAL","CHI","01:03",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-05","DAL","NYK","00:48",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-08","DAL","SAS","04:25",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-10","DAL","NOP","03:45",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-01-13","DAL","ORL","01:29",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-02-03","DAL","CLE","00:53",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-02-07","DAL","UTA","03:35",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-02-11","DAL","CHA","05:00",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-02-18","DAL","MIA","00:53",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-02-21","DAL","PHI","02:08",6,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.6382,1,1,0,0,0,0,0,14.285714285714285
"2014-02-26","DAL","NOP","02:29",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-03-05","DAL","DEN","10:28",22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6603,0,0,0,0,0,0,0,8.333333333333334
"2014-03-11","DAL","GSW","04:05",12,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.4306,1,0.5,2,0,0,0,0,31.25
