"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2013-11-10","NYK","SAS","20:33",43,5,0,4,0,1,5,0.2,0.2,2,0,0,3,0,0,0,1,0.5555555555555556,0.4940611111111111,0.16666666666666666,0.25,0,0,0,0,0,30.434782608695652
"2013-11-13","NYK","ATL","32:57",63,12,1,3,0.3333333333333333,3,7,0.42857142857142855,0.42857142857142855,1,0,2,9,0,0,0,1,0.7,0.52287,0.55,0.5,0,0,0,0,0,17.142857142857142
"2013-11-14","NYK","HOU","38:50",73,15,2,11,0.18181818181818182,2,5,0.4,0.5,5,2,2,6,0,0.5,0.5,1,0.3125,0.46458666666666665,0.3125,0.39473684210526316,0,2,0.18181818181818182,0,0,22.61904761904762
"2013-11-16","NYK","ATL","36:28",69,7,2,9,0.2222222222222222,1,9,0.1111111111111111,0.1111111111111111,0,2,2,3,0,0.5,0.5,1,0.5,0.5037416666666666,0.19444444444444445,0.19444444444444445,0,1,0.1111111111111111,0,0,22.89156626506024
"2013-11-19","NYK","DET","34:12",58,18,5,6,0.8333333333333334,2,9,0.2222222222222222,0.25,2,0,10,3,3,0,0,0.5,0.6,0.4997535714285714,0.5333333333333333,0.5625,0,0,0,1,0.1111111111111111,27.536231884057973
"2013-11-20","NYK","IND","38:08",74,21,4,9,0.4444444444444444,4,10,0.4,0.4444444444444444,1,2,6,12,0,0.25,0.25,1,0.5263157894736842,0.4822361111111111,0.5263157894736842,0.5526315789473685,0,0,0,0,0,22.988505747126435
"2013-11-23","NYK","WAS","30:23",55,15,3,7,0.42857142857142855,3,7,0.42857142857142855,0.42857142857142855,0,2,4,9,0,0.3333333333333333,0.3333333333333333,1,0.5,0.46742142857142854,0.5357142857142857,0.46875,0,0,0,0,0,30.158730158730158
"2013-11-25","NYK","POR","24:36",48,6,2,6,0.3333333333333333,0,2,0,0,2,2,2,0,0,0.5,0.5,0,0.25,0.54443125,0.25,0.3333333333333333,0,0,0,0,0,18.51851851851852
"2013-11-27","NYK","LAC","26:17",49,7,2,7,0.2857142857142857,1,2,0.5,0.5,0,0,4,0,3,0,0,0,0.2222222222222222,0.4129111111111111,0.3888888888888889,0.3888888888888889,2,0,0,0,0,18.867924528301884
"2013-11-29","NYK","DEN","32:13",64,11,4,6,0.6666666666666666,1,7,0.14285714285714285,0.14285714285714285,0,2,6,3,0,0.25,0.25,1,0.5384615384615384,0.47418461538461537,0.4230769230769231,0.4230769230769231,0,0,0,0,0,22.058823529411764
"2013-12-01","NYK","NOP","34:28",61,12,1,3,0.3333333333333333,3,8,0.375,0.375,1,0,2,9,0,0,0,1,0.7272727272727273,0.49707727272727276,0.5,0.5,0,0,0,0,0,20
"2013-12-05","NYK","BKN","24:32",43,8,1,2,0.5,2,4,0.5,0.5,0,0,2,6,0,0,0,1,0.6666666666666666,0.4813,0.6666666666666666,0.6666666666666666,0,0,0,0,0,12.765957446808512
"2013-12-06","NYK","ORL","28:29",54,17,1,2,0.5,5,9,0.5555555555555556,0.5555555555555556,0,0,2,15,0,0,0,1,0.8181818181818182,0.5776636363636364,0.7727272727272727,0.7727272727272727,0,0,0,0,0,22.033898305084747
