"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2014-01-17","LAC","NYK","06:43",15,2,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0.4177,1,1,0,0,0,0,0,5.88235294117647
"2014-01-18","LAC","IND","13:24",26,4,1,1,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0.7683,1,1,0,0,0,0,0,7.4074074074074066
"2014-01-20","LAC","DET","14:43",29,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5493125,0,0,0,0,0,0,0,16.129032258064516
"2014-01-22","LAC","CHA","11:51",22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3944,0,0,0,0,0,0,0,4
"2014-01-24","LAC","CHI","10:53",18,5,1,4,0.25,1,1,1,1,0,0,2,0,3,0,0,0,0.2,0.45292000000000004,0.5,0.5,0,1,0.25,0,0,27.77777777777778
"2014-01-25","LAC","TOR","09:16",17,2,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0.5,0.492925,0.5,0.5,0,0,0,0,0,11.76470588235294
"2014-01-27","LAC","MIL","19:06",38,6,0,2,0,2,2,1,1,0,0,0,6,0,0,0,1,0.5,0.535125,0.75,0.6,0,0,0,0,0,16.27906976744186
"2014-01-29","LAC","WAS","10:07",21,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3936,0,0.25,0,0,0,0,0,9.090909090909092
"2014-01-30","LAC","GSW","09:00",20,2,1,1,1,0,2,0,0,0,2,0,0,0,1,1,0,0.6666666666666666,0.47773333333333334,0.3333333333333333,0.3333333333333333,0,0,0,1,0.5,14.285714285714286
"2014-02-01","LAC","UTA","12:33",21,6,3,4,0.75,0,0,0,0,0,4,2,0,0,0.6666666666666666,0.6666666666666666,0,0,0.411875,0.75,0.6,0,0,0,0,0,21.73913043478261
"2014-02-03","LAC","DEN","11:33",26,4,1,2,0.5,0,1,0,0,2,2,0,0,0,1,1,0,0.3333333333333333,0.5974333333333334,0.3333333333333333,0.5,0,0,0,0,0,17.24137931034483
"2014-02-05","LAC","MIA","02:20",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"2014-02-09","LAC","PHI","12:22",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67741935483871
"2014-02-12","LAC","POR","08:38",18,2,1,2,0.5,0,0,0,0,0,2,0,0,0,1,1,0,0,0.50245,0.5,0.5,0,0,0,0,0,10.526315789473685
"2014-02-18","LAC","SAS","10:19",20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3889,0,0,0,0,0,0,0,8.695652173913043
"2014-02-21","LAC","MEM","06:48",11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4141,0,0,0,0,0,0,0,21.428571428571427
"2014-02-24","LAC","NOP","14:56",27,12,0,3,0,4,7,0.5714285714285714,0.5714285714285714,0,0,0,12,0,0,0,1,0.7,0.519325,0.6,0.6,0,1,0.3333333333333333,0,0,29.41176470588235
"2014-02-26","LAC","HOU","04:43",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4325,0,0,0,1,1,0,0,20
"2014-03-01","LAC","NOP","14:43",26,2,1,3,0.3333333333333333,0,1,0,0,0,0,2,0,0,0,0,0,0.25,0.4874125,0.25,0.25,0,1,0.3333333333333333,0,0,15.625
"2014-03-04","LAC","PHX","02:49",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-03-06","LAC","LAL","22:13",50,9,0,1,0,3,5,0.6,0.6,0,0,0,9,0,0,0,1,0.8333333333333334,0.45482500000000003,0.75,0.75,0,0,0,0,0,10.344827586206897
"2014-03-08","LAC","ATL","10:09",19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3853,0,0,0,0,0,0,0,9.523809523809524
"2014-03-10","LAC","PHX","09:39",19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,9.090909090909092
"2014-03-12","LAC","GSW","06:00",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909090909092
"2014-03-14","LAC","UTA","06:43",11,3,0,0,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,1,0.5742,0.75,0.75,0,0,0,0,0,15.384615384615383
"2014-03-16","LAC","CLE","10:28",21,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.43903333333333333,0,0,0,0,0,0,0,12
"2014-03-17","LAC","DEN","08:03",16,3,0,1,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,0.6666666666666666,0.5120666666666667,0.5,0.5,0,0,0,0,0,16.666666666666668
"2014-03-22","LAC","DET","10:34",20,2,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0.5,0.4525,0.5,0.5,0,0,0,0,0,9.523809523809524
"2014-03-24","LAC","MIL","09:42",17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62195,0,0,0,1,0.5,0,0,15
"2014-03-26","LAC","NOP","07:17",11,3,0,0,0,1,3,0.3333333333333333,0.3333333333333333,0,0,0,3,0,0,0,1,1,0.55015,0.5,0.5,0,0,0,0,0,27.272727272727273
"2014-03-29","LAC","HOU","05:05",10,3,1,2,0.5,0,0,0,0,1,2,0,0,0,1,1,0,0,0.33285,0.5,0.75,0,0,0,0,0,20
"2014-03-31","LAC","MIN","11:31",23,6,0,3,0,2,2,1,1,0,0,0,6,0,0,0,1,0.4,0.43219,0.6,0.6,0,0,0,0,0,16.129032258064516
