"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2013-10-30","BKN","CLE","19:03",38,14,1,1,1,4,9,0.4444444444444444,0.5,0,2,0,12,0,1,1,1,0.9,0.5551555555555556,0.7,0.7,0,0,0,0,0,25.58139534883721
"2013-11-01","BKN","MIA","19:28",36,6,0,0,0,2,4,0.5,0.5,0,0,0,3,3,0,0,0.5,1,0.55845,0.75,0.75,0,0,0,0,0,11.627906976744185
"2013-11-03","BKN","ORL","21:51",44,8,1,3,0.3333333333333333,2,2,1,1,0,2,0,6,0,1,1,1,0.4,0.46568,0.8,0.8,0,0,0,0,0,12.5
"2013-11-05","BKN","UTA","10:31",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-11-08","BKN","WAS","20:51",42,11,2,3,0.6666666666666666,2,6,0.3333333333333333,0.3333333333333333,1,0,4,6,0,0,0,1,0.6666666666666666,0.44902777777777775,0.5555555555555556,0.6111111111111112,0,0,0,0,0,21.27659574468085
"2013-11-09","BKN","IND","16:01",31,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.75,0.5391375,0,0,0,0,0,0,0,13.157894736842104
"2013-11-13","BKN","SAC","16:52",32,2,1,3,0.3333333333333333,0,1,0,0,0,0,2,0,0,0,0,0,0.25,0.4068875,0.25,0.25,0,1,0.3333333333333333,0,0,13.513513513513514
"2013-11-15","BKN","PHX","18:13",36,3,1,2,0.5,0,1,0,0,1,2,0,0,0,1,1,0,0.3333333333333333,0.4544166666666667,0.3333333333333333,0.375,0,0,0,0,0,12.195121951219512
"2013-11-16","BKN","LAC","25:13",50,9,2,3,0.6666666666666666,1,4,0.25,0.25,2,4,0,3,0,1,1,1,0.5714285714285714,0.4990785714285714,0.5,0.5714285714285714,0,1,0.3333333333333333,0,0,10.9375
"2013-11-18","BKN","POR","18:07",37,5,1,3,0.3333333333333333,1,4,0.25,0.25,0,2,0,3,0,1,1,1,0.5714285714285714,0.5021571428571429,0.35714285714285715,0.35714285714285715,0,1,0.3333333333333333,0,0,15.555555555555555
"2013-11-20","BKN","CHA","04:25",8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4542,0,0,0,0,0,0,0,12.5
"2013-12-23","BKN","IND","15:08",31,11,1,1,1,3,6,0.5,0.5,0,2,0,6,3,1,1,0.6666666666666666,0.8571428571428571,0.5184071428571428,0.7857142857142857,0.7857142857142857,0,0,0,0,0,22.857142857142858
"2013-12-25","BKN","CHI","23:32",45,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0.549675,0,0.16666666666666666,0,0,0,1,0.5,7.547169811320754
"2013-12-27","BKN","MIL","19:07",40,12,0,2,0,4,5,0.8,0.8,0,0,0,9,3,0,0,0.75,0.7142857142857143,0.5300428571428571,0.8571428571428571,0.8571428571428571,0,0,0,0,0,16.666666666666668
"2013-12-28","BKN","IND","18:08",34,3,1,3,0.3333333333333333,0,1,0,0,1,2,0,0,0,1,1,0,0.25,0.4992875,0.25,0.375,0,0,0,0,0,13.157894736842104
"2013-12-31","BKN","SAS","04:52",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333333334
"2014-01-02","BKN","OKC","04:34",9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4926,0,0,0,0,0,0,0,10
"2014-01-04","BKN","CLE","00:41",1,3,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,1,0.5052,1.5,1.5,0,0,0,0,0,100
"2014-01-06","BKN","ATL","10:32",19,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.8,0.50515,0,0,0,0,0,0,0,18.51851851851852
"2014-01-08","BKN","GSW","16:02",31,3,0,2,0,1,3,0.3333333333333333,0.3333333333333333,0,0,0,3,0,0,0,1,0.6,0.51231,0.3,0.3,0,0,0,0,0,20.588235294117645
"2014-01-10","BKN","MIA","18:03",30,2,1,2,0.5,0,1,0,0,0,0,2,0,0,0,0,0,0.3333333333333333,0.4364666666666666,0.3333333333333333,0.3333333333333333,0,0,0,0,0,8.333333333333334
"2014-01-11","BKN","TOR","15:50",30,5,1,2,0.5,1,2,0.5,0.5,0,0,2,0,3,0,0,0,0.5,0.4119625,0.625,0.625,0,0,0,0,0,15.15151515151515
"2014-01-16","BKN","ATL","25:55",52,5,1,2,0.5,1,5,0.2,0.2,0,2,0,3,0,1,1,1,0.7142857142857143,0.5144571428571428,0.35714285714285715,0.35714285714285715,0,0,0,0,0,11.290322580645162
"2014-01-20","BKN","NYK","21:07",41,3,0,0,0,1,3,0.3333333333333333,0.3333333333333333,0,0,0,3,0,0,0,1,1,0.5519,0.5,0.5,0,0,0,0,0,8.88888888888889
"2014-01-21","BKN","ORL","21:43",41,5,0,1,0,1,1,1,1,2,0,0,3,0,0,0,1,0.5,0.52185,0.75,0.8333333333333334,0,0,0,0,0,6.666666666666666
"2014-01-24","BKN","DAL","18:54",36,8,1,1,1,2,5,0.4,0.4,0,0,2,3,3,0,0,0.5,0.8333333333333334,0.48052500000000004,0.6666666666666666,0.6666666666666666,0,0,0,0,0,25.64102564102564
"2014-01-26","BKN","BOS","16:20",31,3,0,0,0,1,3,0.3333333333333333,0.3333333333333333,0,0,0,3,0,0,0,1,1,0.57835,0.5,0.5,0,0,0,0,0,11.11111111111111
"2014-01-27","BKN","TOR","06:23",13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4311,0,0,0,0,0,0,0,7.692307692307692
"2014-01-31","BKN","OKC","19:21",36,11,1,1,1,3,5,0.6,0.6,0,0,2,9,0,0,0,1,0.8333333333333334,0.5144083333333334,0.9166666666666666,0.9166666666666666,0,0,0,0,0,18.42105263157895
"2014-02-01","BKN","IND","12:41",25,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0.5,0.5093,0,0.1,0,0,0,0,0,23.076923076923077
