"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2013-11-20","PHI","TOR","03:31",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-11-22","PHI","MIL","13:47",27,6,2,4,0.5,0,1,0,0,2,2,2,0,0,0.5,0.5,0,0.2,0.48271,0.4,0.5,0,1,0.25,0,0,22.580645161290324
"2013-11-23","PHI","IND","16:52",35,5,1,3,0.3333333333333333,1,4,0.25,0.25,0,0,2,3,0,0,0,1,0.5714285714285714,0.5532571428571428,0.35714285714285715,0.35714285714285715,2,1,0.3333333333333333,0,0,20
"2013-11-29","PHI","NOP","11:53",25,4,0,3,0,1,2,0.5,0.5,1,0,0,3,0,0,0,1,0.4,0.47172000000000003,0.3,0.3333333333333333,0,0,0,0,0,25.925925925925924
"2013-12-01","PHI","DET","05:04",11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.51675,0,0,0,0,0,0,0,7.692307692307692
"2013-12-03","PHI","ORL","10:45",19,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0.532875,0,0.3333333333333333,0,0,0,0,0,11.538461538461538
"2013-12-06","PHI","CHA","06:08",13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59885,0,0,0,1,0.5,0,0,13.333333333333334
"2013-12-07","PHI","DEN","08:00",13,6,2,2,1,0,0,0,0,2,2,2,0,0,0.5,0.5,0,0,0.5601,1,1,0,0,0,0,0,20
"2013-12-11","PHI","MIN","07:52",18,3,0,1,0,1,2,0.5,0.5,0,0,0,3,0,0,0,1,0.6666666666666666,0.5624333333333333,0.5,0.5,0,0,0,0,0,20
"2013-12-13","PHI","TOR","01:06",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.36315,0,0,0,0,0,0,0,66.66666666666667
"2013-12-14","PHI","POR","22:13",44,7,2,5,0.4,0,0,0,0,3,4,0,0,0,1,1,0,0,0.57256,0.4,0.4375,0,1,0.2,0,0,18.867924528301884
"2013-12-16","PHI","BKN","18:56",40,10,3,5,0.6,1,2,0.5,0.5,1,6,0,0,3,1,1,0,0.2857142857142857,0.6182071428571428,0.6428571428571429,0.625,0,0,0,0,0,17.391304347826086
