PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Quinn Cook,193,873,14.799,13.540,1.26,2018-19,1610612744
Draymond Green,851,215,13.313,15.693,-2.38,2018-19,1610612744
Damian Jones,8,1058,11.053,13.792,-2.74,2018-19,1610612744
Shaun Livingston,322,744,14.990,13.284,1.71,2018-19,1610612744
Jacob Evans,18,1048,13.649,13.770,-0.12,2018-19,1610612744
DeMarcus Cousins,133,933,14.891,13.611,1.28,2018-19,1610612744
Jonas Jerebko,121,945,15.382,13.578,1.80,2018-19,1610612744
Andrew Bogut,179,887,14.440,13.636,0.80,2018-19,1610612744
Kevon Looney,432,634,13.420,14.007,-0.59,2018-19,1610612744
Kevin Durant,442,624,13.521,13.947,-0.43,2018-19,1610612744
Stephen Curry,846,220,13.297,15.682,-2.38,2018-19,1610612744
Andre Iguodala,629,437,13.847,13.656,0.19,2018-19,1610612744
Alfonzo McKinnie,235,831,13.761,13.770,-0.01,2018-19,1610612744
Jordan Bell,106,960,14.125,13.730,0.40,2018-19,1610612744
Klay Thompson,818,248,13.750,13.828,-0.08,2018-19,1610612744
