PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Patrick Beverley,195,93,14.758,14.084,0.68,2018-19,1610612746
Landry Shamet,174,114,14.973,13.915,1.06,2018-19,1610612746
Garrett Temple,63,225,13.224,14.919,-1.69,2018-19,1610612746
Tyrone Wallace,11,277,13.182,14.599,-1.42,2018-19,1610612746
Sindarius Thornwell,12,276,12.400,14.639,-2.24,2018-19,1610612746
Shai Gilgeous-Alexander,173,115,14.904,14.028,0.88,2018-19,1610612746
Jerome Robinson,46,242,13.547,14.732,-1.18,2018-19,1610612746
Wilson Chandler,52,236,13.574,14.756,-1.18,2018-19,1610612746
JaMychal Green,141,147,14.705,14.400,0.31,2018-19,1610612746
Lou Williams,176,112,14.254,15.035,-0.78,2018-19,1610612746
Danilo Gallinari,201,87,14.720,14.138,0.58,2018-19,1610612746
Montrezl Harrell,158,130,14.594,14.493,0.10,2018-19,1610612746
Ivica Zubac,39,249,15.333,14.429,0.91,2018-19,1610612746
