PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Marcus Smart,449,473,15.544,16.588,-1.04,2017-18,1610612738
Jayson Tatum,683,239,16.068,16.081,-0.01,2017-18,1610612738
Greg Monroe,105,817,15.590,16.134,-0.54,2017-18,1610612738
Aron Baynes,389,533,16.332,15.890,0.44,2017-18,1610612738
Shane Larkin,154,768,16.682,15.948,0.73,2017-18,1610612738
Abdel Nader,33,889,16.262,16.064,0.20,2017-18,1610612738
Guerschon Yabusele,48,874,16.173,16.065,0.11,2017-18,1610612738
Jaylen Brown,583,339,15.918,16.332,-0.41,2017-18,1610612738
Marcus Morris,562,360,15.831,16.458,-0.63,2017-18,1610612738
Al Horford,679,243,16.137,15.890,0.25,2017-18,1610612738
Terry Rozier,696,226,16.173,15.760,0.41,2017-18,1610612738
Semi Ojeleye,230,692,16.944,15.783,1.16,2017-18,1610612738
