PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Paul George,251,37,14.291,13.179,1.11,2017-18,1610612760
Steven Adams,200,88,14.254,13.847,0.41,2017-18,1610612760
Patrick Patterson,58,230,14.009,14.161,-0.15,2017-18,1610612760
Dakari Johnson,3,285,13.714,14.136,-0.42,2017-18,1610612760
Terrance Ferguson,6,282,13.769,14.139,-0.37,2017-18,1610612760
Raymond Felton,79,209,13.916,14.208,-0.29,2017-18,1610612760
Russell Westbrook,235,53,14.118,14.190,-0.07,2017-18,1610612760
Carmelo Anthony,194,94,14.134,14.124,0.01,2017-18,1610612760
Alex Abrines,110,178,13.870,14.292,-0.42,2017-18,1610612760
Corey Brewer,151,137,14.237,14.007,0.23,2017-18,1610612760
Jerami Grant,133,155,13.935,14.291,-0.36,2017-18,1610612760
Josh Huestis,19,269,14.275,14.120,0.16,2017-18,1610612760
