PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jayson Tatum,983,170,15.543,16.147,-0.60,2021-22,1610612738
Al Horford,815,338,15.722,15.410,0.31,2021-22,1610612738
Malik Fitts,17,1136,16.742,15.614,1.13,2021-22,1610612738
Nik Stauskas,25,1128,15.920,15.623,0.30,2021-22,1610612738
Aaron Nesmith,52,1100,16.212,15.601,0.61,2021-22,1610612738
Sam Hauser,15,1137,14.862,15.639,-0.78,2021-22,1610612738
Luke Kornet,20,1133,15.750,15.627,0.12,2021-22,1610612738
Juwan Morgan,15,1137,17.688,15.600,2.09,2021-22,1610612738
Marcus Smart,760,393,15.457,15.967,-0.51,2021-22,1610612738
Grant Williams,654,499,15.706,15.529,0.18,2021-22,1610612738
Jaylen Brown,920,233,15.692,15.388,0.30,2021-22,1610612738
Daniel Theis,200,953,15.098,15.745,-0.65,2021-22,1610612738
Derrick White,585,568,15.620,15.639,-0.02,2021-22,1610612738
Payton Pritchard,309,844,15.773,15.577,0.20,2021-22,1610612738
Robert Williams III,394,759,15.694,15.596,0.10,2021-22,1610612738
