PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Dejounte Murray,190,98,13.785,14.706,-0.92,2022-23,1610612737
Trae Young,230,58,14.025,14.336,-0.31,2022-23,1610612737
Bogdan Bogdanovic,157,131,13.975,14.216,-0.24,2022-23,1610612737
Aaron Holiday,4,284,16.143,14.062,2.08,2022-23,1610612737
De'Andre Hunter,224,64,14.182,13.754,0.43,2022-23,1610612737
John Collins,164,124,13.831,14.428,-0.60,2022-23,1610612737
Clint Capela,151,137,14.019,14.162,-0.14,2022-23,1610612737
Onyeka Okongwu,131,157,14.389,13.840,0.55,2022-23,1610612737
Saddiq Bey,133,155,14.520,13.716,0.80,2022-23,1610612737
Jalen Johnson,56,232,14.404,14.012,0.39,2022-23,1610612737
