PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Isaiah Taylor,10,523,17.556,14.815,2.74,2016-17,1610612745
James Harden,407,126,15.007,14.391,0.62,2016-17,1610612745
Bobby Brown,22,511,16.422,14.792,1.63,2016-17,1610612745
Trevor Ariza,413,120,15.062,14.171,0.89,2016-17,1610612745
Ryan Anderson,336,197,15.345,14.076,1.27,2016-17,1610612745
Kyle Wiltjer,5,528,14.308,14.868,-0.56,2016-17,1610612745
Nene,161,372,14.387,15.080,-0.69,2016-17,1610612745
Sam Dekker,31,502,14.656,14.874,-0.22,2016-17,1610612745
Troy Williams,19,514,15.821,14.824,1.00,2016-17,1610612745
Montrezl Harrell,21,512,15.568,14.830,0.74,2016-17,1610612745
Clint Capela,286,247,15.054,14.650,0.40,2016-17,1610612745
Lou Williams,272,261,14.335,15.421,-1.09,2016-17,1610612745
Patrick Beverley,325,208,15.030,14.610,0.42,2016-17,1610612745
Eric Gordon,358,175,14.122,16.454,-2.33,2016-17,1610612745
