PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Mike Muscala,19,802,12.050,14.506,-2.46,2022-23,1610612738
Grant Williams,200,621,14.635,14.386,0.25,2022-23,1610612738
Payton Pritchard,48,773,13.888,14.481,-0.59,2022-23,1610612738
Blake Griffin,6,815,16.583,14.430,2.15,2022-23,1610612738
Luke Kornet,27,794,13.107,14.493,-1.39,2022-23,1610612738
Justin Champagnie,8,813,16.500,14.426,2.07,2022-23,1610612738
Al Horford,522,299,14.470,14.404,0.07,2022-23,1610612738
Derrick White,478,343,14.546,14.305,0.24,2022-23,1610612738
Marcus Smart,571,250,14.368,14.622,-0.25,2022-23,1610612738
Robert Williams III,368,453,14.661,14.273,0.39,2022-23,1610612738
Malcolm Brogdon,458,363,14.404,14.497,-0.09,2022-23,1610612738
Sam Hauser,95,726,13.826,14.529,-0.70,2022-23,1610612738
Jaylen Brown,632,189,14.414,14.556,-0.14,2022-23,1610612738
Jayson Tatum,673,148,14.521,14.107,0.41,2022-23,1610612738
