PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Evan Fournier,167,73,15.154,13.109,2.05,2020-21,1610612738
Jayson Tatum,185,55,14.938,13.162,1.78,2020-21,1610612738
Tristan Thompson,132,108,15.591,13.273,2.32,2020-21,1610612738
Marcus Smart,183,57,14.410,14.934,-0.52,2020-21,1610612738
Aaron Nesmith,75,165,14.435,14.566,-0.13,2020-21,1610612738
Jabari Parker,59,181,13.216,14.945,-1.73,2020-21,1610612738
Payton Pritchard,67,173,14.129,14.677,-0.55,2020-21,1610612738
Tremont Waters,6,234,10.286,14.654,-4.37,2020-21,1610612738
Grant Williams,57,183,13.609,14.816,-1.21,2020-21,1610612738
Romeo Langford,109,131,14.280,14.720,-0.44,2020-21,1610612738
Semi Ojeleye,12,228,13.167,14.598,-1.43,2020-21,1610612738
Carsen Edwards,5,235,10.000,14.652,-4.65,2020-21,1610612738
Luke Kornet,5,235,10.000,14.652,-4.65,2020-21,1610612738
Jaylen Brown,0,240,0.000,14.526,-14.53,2020-21,1610612738
Tacko Fall,1,239,8.500,14.551,-6.05,2020-21,1610612738
Kemba Walker,91,149,15.098,14.169,0.93,2020-21,1610612738
Robert Williams III,46,194,13.435,14.786,-1.35,2020-21,1610612738
