PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Sterling Brown,12,328,14.560,14.456,0.10,2017-18,1610612749
Tyler Zeller,66,275,15.260,14.273,0.99,2017-18,1610612749
Eric Bledsoe,225,116,14.708,14.025,0.68,2017-18,1610612749
Tony Snell,134,207,14.446,14.469,-0.02,2017-18,1610612749
Malcolm Brogdon,186,155,14.290,14.664,-0.37,2017-18,1610612749
Jason Terry,44,297,12.640,14.749,-2.11,2017-18,1610612749
Jabari Parker,167,174,14.265,14.655,-0.39,2017-18,1610612749
Giannis Antetokounmpo,280,61,14.324,15.086,-0.76,2017-18,1610612749
John Henson,74,267,13.965,14.601,-0.64,2017-18,1610612749
Shabazz Muhammad,29,312,14.625,14.444,0.18,2017-18,1610612749
Matthew Dellavedova,78,263,14.396,14.481,-0.08,2017-18,1610612749
Thon Maker,130,211,15.137,14.063,1.07,2017-18,1610612749
Brandon Jennings,5,336,18.750,14.407,4.34,2017-18,1610612749
Khris Middleton,275,66,14.525,14.205,0.32,2017-18,1610612749
