PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
John Collins,576,288,15.080,14.695,0.39,2020-21,1610612737
De'Andre Hunter,152,712,15.214,14.898,0.32,2020-21,1610612737
Clint Capela,569,295,15.115,14.646,0.47,2020-21,1610612737
Bogdan Bogdanovic,598,266,15.174,14.466,0.71,2020-21,1610612737
Trae Young,603,261,14.836,15.228,-0.39,2020-21,1610612737
Danilo Gallinari,442,422,14.715,15.203,-0.49,2020-21,1610612737
Kevin Huerter,558,306,14.972,14.913,0.06,2020-21,1610612737
Tony Snell,66,798,13.904,15.041,-1.14,2020-21,1610612737
Lou Williams,277,587,15.164,14.855,0.31,2020-21,1610612737
Onyeka Okongwu,166,698,14.563,15.046,-0.48,2020-21,1610612737
Solomon Hill,145,719,14.916,14.959,-0.04,2020-21,1610612737
Kris Dunn,33,831,14.211,14.983,-0.77,2020-21,1610612737
Bruno Fernando,12,852,13.609,14.970,-1.36,2020-21,1610612737
Nathan Knight,14,850,15.333,14.945,0.39,2020-21,1610612737
Skylar Mays,17,847,13.184,14.991,-1.81,2020-21,1610612737
Brandon Goodwin,0,864,0.000,14.952,-14.95,2020-21,1610612737
Cam Reddish,92,772,14.757,14.975,-0.22,2020-21,1610612737
