PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Anthony Morrow,29,259,14.759,15.613,-0.85,2016-17,1610612741
Paul Zipser,136,152,15.922,15.178,0.74,2016-17,1610612741
Cristiano Felicio,82,206,14.828,15.813,-0.98,2016-17,1610612741
Rajon Rondo,67,221,15.977,15.382,0.60,2016-17,1610612741
Jimmy Butler,239,49,15.694,14.722,0.97,2016-17,1610612741
Joffrey Lauvergne,26,262,13.811,15.705,-1.89,2016-17,1610612741
Robin Lopez,162,126,16.433,14.410,2.02,2016-17,1610612741
Dwyane Wade,190,98,15.439,15.692,-0.25,2016-17,1610612741
Bobby Portis,121,167,14.852,16.022,-1.17,2016-17,1610612741
Cameron Payne,4,284,12.667,15.571,-2.90,2016-17,1610612741
Michael Carter-Williams,53,235,14.569,15.739,-1.17,2016-17,1610612741
Jerian Grant,52,236,15.828,15.457,0.37,2016-17,1610612741
Nikola Mirotic,162,126,15.824,15.153,0.67,2016-17,1610612741
Denzel Valentine,22,266,12.933,15.752,-2.82,2016-17,1610612741
Isaiah Canaan,95,193,15.737,15.421,0.32,2016-17,1610612741
