PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Dennis Schroder,7,329,15.769,15.700,0.07,2013-14,1610612737
Cartier Martin,15,321,16.786,15.652,1.13,2013-14,1610612737
Mike Muscala,5,331,14.667,15.717,-1.05,2013-14,1610612737
Elton Brand,81,255,15.861,15.652,0.21,2013-14,1610612737
DeMarre Carroll,246,90,15.989,14.943,1.05,2013-14,1610612737
Lou Williams,133,203,15.718,15.691,0.03,2013-14,1610612737
Pero Antic,170,166,16.141,15.261,0.88,2013-14,1610612737
Shelvin Mack,118,218,16.019,15.540,0.48,2013-14,1610612737
Mike Scott,146,190,14.808,16.434,-1.63,2013-14,1610612737
Jeff Teague,242,94,15.561,16.081,-0.52,2013-14,1610612737
Paul Millsap,267,69,15.863,15.097,0.77,2013-14,1610612737
Kyle Korver,250,86,15.389,16.667,-1.28,2013-14,1610612737
