PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Evan Turner,87,105,15.610,15.033,0.58,2017-18,1610612757
Maurice Harkless,53,139,15.087,15.375,-0.29,2017-18,1610612757
Wade Baldwin IV,19,173,13.977,15.460,-1.48,2017-18,1610612757
Meyers Leonard,8,184,9.905,15.602,-5.70,2017-18,1610612757
Jake Layman,8,184,10.316,15.551,-5.23,2017-18,1610612757
Caleb Swanigan,8,184,10.316,15.551,-5.23,2017-18,1610612757
Ed Davis,71,121,15.552,15.155,0.40,2017-18,1610612757
Damian Lillard,162,30,15.533,14.063,1.47,2017-18,1610612757
Shabazz Napier,35,157,14.365,15.514,-1.15,2017-18,1610612757
Pat Connaughton,59,133,15.397,15.255,0.14,2017-18,1610612757
Jusuf Nurkic,94,98,15.534,15.074,0.46,2017-18,1610612757
Zach Collins,70,122,16.338,14.753,1.59,2017-18,1610612757
Al-Farouq Aminu,131,61,15.383,15.119,0.26,2017-18,1610612757
CJ McCollum,155,37,15.483,14.526,0.96,2017-18,1610612757
