PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jusuf Nurkic,17,175,15.970,15.154,0.82,2016-17,1610612757
Allen Crabbe,92,100,15.426,15.038,0.39,2016-17,1610612757
CJ McCollum,140,52,15.310,14.971,0.34,2016-17,1610612757
Evan Turner,124,68,15.057,15.540,-0.48,2016-17,1610612757
Noah Vonleh,100,92,15.255,15.186,0.07,2016-17,1610612757
Pat Connaughton,24,168,14.540,15.318,-0.78,2016-17,1610612757
Meyers Leonard,31,161,15.750,15.129,0.62,2016-17,1610612757
Al-Farouq Aminu,113,79,15.191,15.265,-0.07,2016-17,1610612757
Damian Lillard,151,41,14.994,16.197,-1.20,2016-17,1610612757
Maurice Harkless,99,93,15.750,14.677,1.07,2016-17,1610612757
Jake Layman,16,176,14.226,15.305,-1.08,2016-17,1610612757
Shabazz Napier,47,145,15.260,15.209,0.05,2016-17,1610612757
Tim Quarterman,7,185,11.643,15.351,-3.71,2016-17,1610612757
