PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Trey Lyles,10,518,15.316,16.662,-1.35,2016-17,1610612762
Boris Diaw,203,325,16.997,16.421,0.58,2016-17,1610612762
Joe Ingles,333,195,16.874,16.250,0.62,2016-17,1610612762
Derrick Favors,225,303,16.545,16.701,-0.15,2016-17,1610612762
Joel Bolomboy,9,519,15.111,16.664,-1.55,2016-17,1610612762
Dante Exum,84,444,16.098,16.741,-0.64,2016-17,1610612762
Raul Neto,60,468,15.320,16.817,-1.50,2016-17,1610612762
Gordon Hayward,411,117,16.469,17.270,-0.80,2016-17,1610612762
Rodney Hood,277,251,16.833,16.421,0.41,2016-17,1610612762
Rudy Gobert,246,282,16.728,16.553,0.18,2016-17,1610612762
George Hill,281,247,16.977,16.265,0.71,2016-17,1610612762
Jeff Withey,21,507,17.053,16.620,0.43,2016-17,1610612762
Shelvin Mack,155,373,16.435,16.721,-0.29,2016-17,1610612762
Joe Johnson,326,202,16.488,16.886,-0.40,2016-17,1610612762
