PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Tony Snell,185,103,15.712,16.856,-1.14,2016-17,1610612749
Michael Beasley,48,240,16.457,16.040,0.42,2016-17,1610612749
John Henson,12,276,16.857,16.081,0.78,2016-17,1610612749
Matthew Dellavedova,159,129,16.486,15.661,0.83,2016-17,1610612749
Malcolm Brogdon,183,105,16.079,16.166,-0.09,2016-17,1610612749
Mirza Teletovic,27,261,16.540,16.067,0.47,2016-17,1610612749
Jason Terry,68,220,16.188,16.088,0.10,2016-17,1610612749
Rashad Vaughn,10,278,16.762,16.085,0.68,2016-17,1610612749
Khris Middleton,231,57,15.961,16.740,-0.78,2016-17,1610612749
Greg Monroe,141,147,16.705,15.566,1.14,2016-17,1610612749
Thon Maker,116,172,15.220,16.741,-1.52,2016-17,1610612749
Spencer Hawes,17,271,17.839,16.006,1.83,2016-17,1610612749
Giannis Antetokounmpo,243,45,16.124,16.045,0.08,2016-17,1610612749
