PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Zaza Pachulia,26,987,14.679,14.382,0.30,2017-18,1610612744
Draymond Green,818,195,14.263,14.897,-0.63,2017-18,1610612744
Andre Iguodala,401,612,14.039,14.626,-0.59,2017-18,1610612744
Quinn Cook,175,838,14.930,14.274,0.66,2017-18,1610612744
Kevon Looney,387,626,14.643,14.232,0.41,2017-18,1610612744
JaVale McGee,158,855,13.673,14.517,-0.84,2017-18,1610612744
Patrick McCaw,16,997,16.147,14.360,1.79,2017-18,1610612744
Stephen Curry,555,458,14.070,14.785,-0.72,2017-18,1610612744
Kevin Durant,807,206,14.221,15.056,-0.83,2017-18,1610612744
Klay Thompson,794,219,14.269,14.816,-0.55,2017-18,1610612744
Nick Young,205,808,14.983,14.234,0.75,2017-18,1610612744
Shaun Livingston,362,651,14.972,14.075,0.90,2017-18,1610612744
Damian Jones,11,1002,17.080,14.356,2.72,2017-18,1610612744
David West,175,838,14.571,14.352,0.22,2017-18,1610612744
Jordan Bell,173,840,15.186,14.227,0.96,2017-18,1610612744
