PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Brandon Bass,86,106,14.590,13.484,1.11,2014-15,1610612738
Kelly Olynyk,53,139,14.952,13.578,1.37,2014-15,1610612738
Gerald Wallace,4,188,13.250,13.975,-0.72,2014-15,1610612738
Jonas Jerebko,68,124,13.779,14.058,-0.28,2014-15,1610612738
Marcus Smart,90,102,14.855,13.198,1.66,2014-15,1610612738
Gigi Datome,14,178,12.484,14.093,-1.61,2014-15,1610612738
Jae Crowder,100,92,13.969,13.950,0.02,2014-15,1610612738
Isaiah Thomas,119,73,13.162,15.406,-2.24,2014-15,1610612738
Tyler Zeller,90,102,14.432,13.571,0.86,2014-15,1610612738
Avery Bradley,133,59,13.712,14.526,-0.81,2014-15,1610612738
Phil Pressey,5,187,15.000,13.940,1.06,2014-15,1610612738
Evan Turner,118,74,13.987,13.918,0.07,2014-15,1610612738
Jared Sullinger,80,112,13.215,14.536,-1.32,2014-15,1610612738
