PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
P.J. Tucker,509,355,16.074,14.682,1.39,2021-22,1610612748
Tyler Herro,381,483,15.584,15.417,0.17,2021-22,1610612748
Dewayne Dedmon,138,726,15.528,15.485,0.04,2021-22,1610612748
Gabe Vincent,423,441,15.356,15.623,-0.27,2021-22,1610612748
Omer Yurtseven,38,826,13.076,15.611,-2.53,2021-22,1610612748
Caleb Martin,209,655,15.093,15.616,-0.52,2021-22,1610612748
Haywood Highsmith,31,833,12.246,15.622,-3.38,2021-22,1610612748
Kyle Lowry,295,569,15.507,15.484,0.02,2021-22,1610612748
Duncan Robinson,159,705,14.877,15.630,-0.75,2021-22,1610612748
Bam Adebayo,614,250,15.641,15.145,0.50,2021-22,1610612748
Max Strus,523,341,15.765,15.083,0.68,2021-22,1610612748
Victor Oladipo,368,496,15.053,15.829,-0.78,2021-22,1610612748
Jimmy Butler,629,235,15.568,15.285,0.28,2021-22,1610612748
Markieff Morris,3,861,13.250,15.502,-2.25,2021-22,1610612748
Udonis Haslem,0,864,0.000,15.492,-15.49,2021-22,1610612748
