PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Patty Mills,5,187,15.667,15.049,0.62,2022-23,1610612751
Cameron Johnson,152,40,14.813,16.056,-1.24,2022-23,1610612751
Dorian Finney-Smith,101,91,15.138,14.989,0.15,2022-23,1610612751
Nic Claxton,117,75,14.583,15.771,-1.19,2022-23,1610612751
Mikal Bridges,157,35,14.955,15.554,-0.60,2022-23,1610612751
Spencer Dinwiddie,159,33,14.923,15.793,-0.87,2022-23,1610612751
Royce O'Neale,118,74,15.359,14.601,0.76,2022-23,1610612751
Day'Ron Sharpe,20,172,15.528,15.013,0.52,2022-23,1610612751
Seth Curry,58,134,15.241,14.984,0.26,2022-23,1610612751
Joe Harris,44,148,16.000,14.775,1.23,2022-23,1610612751
Yuta Watanabe,5,187,15.667,15.049,0.62,2022-23,1610612751
David Duke Jr.,5,187,15.667,15.049,0.62,2022-23,1610612751
Cam Thomas,16,176,16.250,14.963,1.29,2022-23,1610612751
Edmond Sumner,4,188,15.667,15.049,0.62,2022-23,1610612751
