PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Jared Dudley,44,580,14.920,15.288,-0.37,2013-14,1610612746
JJ Redick,351,273,15.307,15.203,0.10,2013-14,1610612746
Glen Davis,158,466,15.346,15.234,0.11,2013-14,1610612746
Jamal Crawford,312,312,14.494,16.066,-1.57,2013-14,1610612746
Danny Granger,134,490,14.638,15.432,-0.79,2013-14,1610612746
Hedo Turkoglu,41,583,15.851,15.224,0.63,2013-14,1610612746
Darren Collison,249,375,14.723,15.634,-0.91,2013-14,1610612746
DeAndre Jordan,442,182,15.465,14.786,0.68,2013-14,1610612746
Reggie Bullock,5,619,16.727,15.249,1.48,2013-14,1610612746
Chris Paul,472,152,15.348,14.997,0.35,2013-14,1610612746
Willie Green,19,605,14.050,15.302,-1.25,2013-14,1610612746
Matt Barnes,404,220,15.643,14.565,1.08,2013-14,1610612746
Ryan Hollins,9,615,16.056,15.250,0.81,2013-14,1610612746
Blake Griffin,478,146,15.591,14.219,1.37,2013-14,1610612746
