PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Raymond Felton,172,68,16.546,17.077,-0.53,2015-16,1610612742
Charlie Villanueva,20,220,13.167,17.056,-3.89,2015-16,1610612742
Salah Mejri,76,164,16.450,16.818,-0.37,2015-16,1610612742
J.J. Barea,100,140,16.775,16.642,0.13,2015-16,1610612742
Devin Harris,121,119,16.816,16.579,0.24,2015-16,1610612742
Wesley Matthews,173,67,16.790,16.443,0.35,2015-16,1610612742
David Lee,33,207,15.894,16.833,-0.94,2015-16,1610612742
Deron Williams,49,191,17.596,16.464,1.13,2015-16,1610612742
JaVale McGee,14,226,13.345,16.925,-3.58,2015-16,1610612742
Justin Anderson,95,145,16.412,16.878,-0.47,2015-16,1610612742
Dirk Nowitzki,170,70,16.624,16.884,-0.26,2015-16,1610612742
Zaza Pachulia,112,128,17.946,15.705,2.24,2015-16,1610612742
Dwight Powell,64,176,17.130,16.551,0.58,2015-16,1610612742
