PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Tony Snell,28,702,14.227,13.940,0.29,2018-19,1610612749
Brook Lopez,438,292,13.920,14.000,-0.08,2018-19,1610612749
D.J. Wilson,43,687,15.511,13.851,1.66,2018-19,1610612749
Nikola Mirotic,298,432,14.524,13.555,0.97,2018-19,1610612749
Ersan Ilyasova,272,458,13.982,13.935,0.05,2018-19,1610612749
Pat Connaughton,324,406,14.023,13.894,0.13,2018-19,1610612749
Tim Frazier,40,690,14.670,13.906,0.76,2018-19,1610612749
Khris Middleton,515,215,13.816,14.277,-0.46,2018-19,1610612749
Malcolm Brogdon,198,532,13.932,13.960,-0.03,2018-19,1610612749
Eric Bledsoe,423,307,13.561,14.499,-0.94,2018-19,1610612749
Giannis Antetokounmpo,514,216,13.564,14.887,-1.32,2018-19,1610612749
Sterling Brown,162,568,13.716,14.021,-0.31,2018-19,1610612749
George Hill,395,335,14.426,13.426,1.00,2018-19,1610612749
