PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Shawn Marion,25,950,17.327,17.251,0.08,2014-15,1610612739
Timofey Mozgov,529,446,17.272,17.232,0.04,2014-15,1610612739
Kendrick Perkins,33,942,15.926,17.304,-1.38,2014-15,1610612739
Mike Miller,65,910,17.739,17.220,0.52,2014-15,1610612739
Matthew Dellavedova,497,478,17.201,17.308,-0.11,2014-15,1610612739
James Jones,310,664,17.028,17.362,-0.33,2014-15,1610612739
Brendan Haywood,2,973,12.000,17.268,-5.27,2014-15,1610612739
Kevin Love,107,868,16.536,17.344,-0.81,2014-15,1610612739
LeBron James,845,130,17.319,16.830,0.49,2014-15,1610612739
Tristan Thompson,727,248,17.426,16.765,0.66,2014-15,1610612739
Iman Shumpert,695,280,17.378,16.952,0.43,2014-15,1610612739
Kyrie Irving,464,511,16.897,17.581,-0.68,2014-15,1610612739
Joe Harris,16,959,17.333,17.252,0.08,2014-15,1610612739
JR Smith,560,415,17.423,17.023,0.40,2014-15,1610612739
