PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Eric Moreland,28,1134,14.125,15.330,-1.20,2018-19,1610612761
Jeremy Lin,27,1135,14.000,15.333,-1.33,2018-19,1610612761
Chris Boucher,4,1158,12.750,15.310,-2.56,2018-19,1610612761
Patrick McCaw,48,1114,13.990,15.359,-1.37,2018-19,1610612761
Kawhi Leonard,939,223,15.390,14.911,0.48,2018-19,1610612761
Jodie Meeks,66,1096,14.200,15.370,-1.17,2018-19,1610612761
Fred VanVleet,592,570,15.734,14.851,0.88,2018-19,1610612761
Danny Green,684,478,14.839,15.957,-1.12,2018-19,1610612761
Norman Powell,366,796,15.197,15.343,-0.15,2018-19,1610612761
Kyle Lowry,901,261,15.381,15.015,0.37,2018-19,1610612761
Serge Ibaka,500,662,15.329,15.272,0.06,2018-19,1610612761
Malcolm Miller,28,1134,13.470,15.350,-1.88,2018-19,1610612761
Pascal Siakam,891,271,15.321,15.218,0.10,2018-19,1610612761
Marc Gasol,735,427,15.568,14.841,0.73,2018-19,1610612761
