PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Dirk Nowitzki,263,73,16.066,14.923,1.14,2013-14,1610612742
Samuel Dalembert,135,201,16.447,15.424,1.02,2013-14,1610612742
Wayne Ellington,14,322,15.269,15.837,-0.57,2013-14,1610612742
Monta Ellis,249,87,15.689,16.175,-0.49,2013-14,1610612742
Jae Crowder,81,255,16.993,15.450,1.54,2013-14,1610612742
Brandan Wright,90,246,15.309,16.002,-0.69,2013-14,1610612742
Bernard James,8,328,17.769,15.774,2.00,2013-14,1610612742
Shane Larkin,10,326,16.938,15.785,1.15,2013-14,1610612742
Devin Harris,176,160,16.029,15.571,0.46,2013-14,1610612742
Vince Carter,190,146,15.296,16.533,-1.24,2013-14,1610612742
DeJuan Blair,81,255,15.503,15.916,-0.41,2013-14,1610612742
Jose Calderon,191,145,15.642,16.047,-0.41,2013-14,1610612742
Shawn Marion,193,143,15.519,16.206,-0.69,2013-14,1610612742
