PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Bradley Beal,458,75,15.802,15.703,0.10,2013-14,1610612764
Drew Gooden,146,387,16.015,15.704,0.31,2013-14,1610612764
Martell Webster,195,338,16.490,15.377,1.11,2013-14,1610612764
Nene,325,208,15.785,15.792,-0.01,2013-14,1610612764
Trevor Booker,146,387,16.835,15.416,1.42,2013-14,1610612764
Otto Porter Jr.,6,527,14.286,15.809,-1.52,2013-14,1610612764
Garrett Temple,8,525,10.000,15.946,-5.95,2013-14,1610612764
Marcin Gortat,382,151,15.725,15.940,-0.22,2013-14,1610612764
John Wall,420,113,15.269,17.832,-2.56,2013-14,1610612764
Trevor Ariza,407,126,15.407,17.062,-1.66,2013-14,1610612764
Andre Miller,108,425,17.984,15.269,2.72,2013-14,1610612764
Kevin Seraphin,6,527,14.667,15.801,-1.13,2013-14,1610612764
Al Harrington,59,474,15.086,15.882,-0.80,2013-14,1610612764
