PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Tobias Harris,156,36,15.157,17.016,-1.86,2015-16,1610612765
Aron Baynes,44,148,15.235,15.573,-0.34,2015-16,1610612765
Andre Drummond,131,61,15.647,15.157,0.49,2015-16,1610612765
Stanley Johnson,81,111,16.007,15.138,0.87,2015-16,1610612765
Reggie Bullock,22,170,16.026,15.424,0.60,2015-16,1610612765
Spencer Dinwiddie,2,190,17.000,15.479,1.52,2015-16,1610612765
Reggie Jackson,147,45,15.322,16.063,-0.74,2015-16,1610612765
Steve Blake,43,149,16.026,15.341,0.69,2015-16,1610612765
Jodie Meeks,2,190,17.000,15.479,1.52,2015-16,1610612765
Anthony Tolliver,26,166,17.956,15.121,2.84,2015-16,1610612765
Kentavious Caldwell-Pope,161,31,15.308,16.481,-1.17,2015-16,1610612765
Marcus Morris,144,48,15.201,16.393,-1.19,2015-16,1610612765
