PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Cameron Payne,64,800,15.234,14.827,0.41,2015-16,1610612760
Anthony Morrow,76,788,13.929,14.950,-1.02,2015-16,1610612760
Andre Roberson,471,393,14.573,15.203,-0.63,2015-16,1610612760
Randy Foye,190,674,15.943,14.560,1.38,2015-16,1610612760
Serge Ibaka,602,262,14.543,15.617,-1.07,2015-16,1610612760
Dion Waiters,491,373,15.173,14.444,0.73,2015-16,1610612760
Russell Westbrook,674,190,14.483,16.285,-1.80,2015-16,1610612760
Nazr Mohammed,10,854,17.500,14.829,2.67,2015-16,1610612760
Nick Collison,79,785,14.557,14.886,-0.33,2015-16,1610612760
Josh Huestis,10,854,17.571,14.823,2.75,2015-16,1610612760
Enes Kanter,323,541,15.221,14.645,0.58,2015-16,1610612760
Kevin Durant,726,138,14.736,15.511,-0.77,2015-16,1610612760
Steven Adams,553,311,15.248,14.197,1.05,2015-16,1610612760
Kyle Singler,51,813,14.979,14.850,0.13,2015-16,1610612760
