PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Anthony Edwards,227,61,14.481,13.228,1.25,2021-22,1610612750
Jarred Vanderbilt,129,159,15.295,13.380,1.92,2021-22,1610612750
Karl-Anthony Towns,222,66,14.448,13.414,1.03,2021-22,1610612750
Patrick Beverley,194,94,14.910,12.903,2.01,2021-22,1610612750
D'Angelo Russell,196,92,14.703,13.138,1.57,2021-22,1610612750
Jaden McDaniels,130,158,13.440,14.861,-1.42,2021-22,1610612750
Malik Beasley,119,169,13.481,14.728,-1.25,2021-22,1610612750
Jordan McLaughlin,83,205,12.950,14.727,-1.78,2021-22,1610612750
Taurean Prince,65,223,13.263,14.513,-1.25,2021-22,1610612750
Naz Reid,54,234,13.242,14.437,-1.20,2021-22,1610612750
Greg Monroe,7,281,13.857,14.212,-0.35,2021-22,1610612750
Jaylen Nowell,12,276,10.429,14.384,-3.95,2021-22,1610612750
Josh Okogie,2,286,9.833,14.247,-4.41,2021-22,1610612750
