PLAYER_NAME,MINUTES_ON,MINUTES_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,SECONDS_PER_POSS_OFFENSE_PLAYER_OFF,SECONDS_PER_POSS_OFFENSE_PLAYER_ON_OFF,SEASON,TEAM_ID
Joe Ingles,151,89,14.938,15.280,-0.34,2018-19,1610612762
Jae Crowder,130,110,15.680,14.366,1.31,2018-19,1610612762
Rudy Gobert,152,88,14.971,15.233,-0.26,2018-19,1610612762
Donovan Mitchell,193,47,15.208,14.495,0.71,2018-19,1610612762
Ricky Rubio,168,72,14.926,15.385,-0.46,2018-19,1610612762
Derrick Favors,103,137,15.502,14.753,0.75,2018-19,1610612762
Thabo Sefolosha,42,198,16.301,14.811,1.49,2018-19,1610612762
Georges Niang,55,185,13.655,15.508,-1.85,2018-19,1610612762
Grayson Allen,14,226,12.188,15.269,-3.08,2018-19,1610612762
Ekpe Udoh,6,234,10.875,15.209,-4.33,2018-19,1610612762
Raul Neto,20,220,13.930,15.176,-1.25,2018-19,1610612762
Kyle Korver,30,210,15.492,15.005,0.49,2018-19,1610612762
Royce O'Neale,137,103,15.268,14.800,0.47,2018-19,1610612762
